StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
caudalanteriorcingulate,1612,1067,3566,2.976,0.690,0.110,0.017,17,1.2
caudalmiddlefrontal,4020,2679,8408,2.698,0.532,0.110,0.019,35,3.3
cuneus,2987,2092,4774,2.248,0.487,0.132,0.031,34,4.0
entorhinal,480,302,1762,3.632,0.757,0.074,0.020,2,0.3
fusiform,4160,2779,8354,2.782,0.530,0.106,0.019,41,3.4
inferiorparietal,6106,4360,12433,2.457,0.537,0.122,0.023,70,5.9
inferiortemporal,5122,3606,14209,3.101,0.709,0.129,0.029,66,6.3
isthmuscingulate,1442,951,2718,2.626,0.859,0.113,0.019,15,1.1
lateraloccipital,8294,5314,13854,2.298,0.566,0.127,0.028,99,9.0
lateralorbitofrontal,3940,2889,8923,2.803,0.709,0.135,0.033,60,5.7
lingual,4972,3539,8365,2.219,0.622,0.131,0.030,55,6.4
medialorbitofrontal,1990,1450,4287,2.489,0.677,0.118,0.027,25,2.3
middletemporal,5915,4153,14244,2.904,0.665,0.112,0.022,58,5.5
parahippocampal,1298,794,2709,2.924,0.610,0.070,0.011,7,0.6
paracentral,2268,1423,4640,2.872,0.663,0.081,0.012,10,1.3
parsopercularis,1876,1234,3824,2.813,0.501,0.102,0.018,15,1.3
parsorbitalis,917,618,2101,2.700,0.687,0.109,0.021,7,0.8
parstriangularis,2380,1644,5393,2.748,0.579,0.117,0.022,27,2.2
pericalcarine,2044,1425,2581,2.085,0.476,0.139,0.034,23,2.8
postcentral,6662,4324,11775,2.334,0.713,0.103,0.020,54,5.5
posteriorcingulate,1908,1264,3547,2.603,0.763,0.113,0.019,19,1.6
precentral,7095,4588,14805,2.921,0.667,0.101,0.019,78,5.6
precuneus,4871,3396,10118,2.658,0.567,0.116,0.022,51,4.5
rostralanteriorcingulate,1553,1058,3442,2.913,0.789,0.122,0.026,19,1.7
rostralmiddlefrontal,5130,3680,11146,2.515,0.653,0.124,0.026,58,5.8
superiorfrontal,9819,6911,23228,2.954,0.669,0.117,0.022,103,8.8
superiorparietal,5884,4120,11376,2.457,0.547,0.119,0.023,65,5.6
superiortemporal,6793,4631,16003,2.961,0.726,0.102,0.019,62,5.6
supramarginal,5257,3738,11358,2.696,0.539,0.122,0.025,56,5.6
transversetemporal,598,386,1164,2.896,0.362,0.103,0.017,4,0.4
insula,2957,1971,6285,3.111,0.704,0.101,0.019,24,2.3
