StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
caudalanteriorcingulate,1521,1020,2848,2.522,0.840,0.127,0.024,20,1.5
caudalmiddlefrontal,2930,1991,5297,2.466,0.390,0.112,0.021,24,2.6
cuneus,2957,2013,3801,1.834,0.438,0.130,0.029,32,3.5
entorhinal,482,325,1456,3.649,0.886,0.096,0.025,3,0.4
fusiform,4366,2927,8694,2.748,0.599,0.117,0.024,45,4.2
inferiorparietal,6704,4777,11841,2.278,0.474,0.123,0.024,73,6.7
inferiortemporal,4789,3349,11158,2.816,0.759,0.126,0.027,62,5.5
isthmuscingulate,1612,1077,2948,2.544,0.847,0.133,0.029,24,1.7
lateraloccipital,7847,5139,12466,2.175,0.565,0.128,0.026,88,8.4
lateralorbitofrontal,4421,3093,8377,2.432,0.741,0.135,0.035,55,5.8
lingual,4904,3430,7204,1.980,0.596,0.138,0.031,60,6.3
medialorbitofrontal,2356,1675,4233,2.300,0.661,0.123,0.029,32,2.4
middletemporal,6310,4244,13436,2.744,0.628,0.109,0.020,62,5.1
parahippocampal,1339,805,2478,2.639,0.706,0.069,0.014,6,0.7
paracentral,2487,1579,4368,2.501,0.518,0.108,0.021,19,2.3
parsopercularis,2305,1547,4486,2.611,0.504,0.109,0.020,21,1.9
parsorbitalis,1348,864,2593,2.661,0.461,0.116,0.021,15,1.3
parstriangularis,2453,1676,4220,2.335,0.495,0.122,0.026,25,2.5
pericalcarine,2181,1508,1935,1.498,0.376,0.145,0.035,25,3.2
postcentral,6876,4467,9798,2.026,0.523,0.110,0.021,61,5.9
posteriorcingulate,2107,1393,3725,2.416,0.729,0.116,0.021,24,1.8
precentral,6850,4344,11784,2.518,0.497,0.096,0.018,43,5.0
precuneus,5412,3679,9255,2.371,0.480,0.121,0.024,56,5.4
rostralanteriorcingulate,1591,1125,3298,2.618,0.708,0.126,0.029,22,1.6
rostralmiddlefrontal,4929,3442,9177,2.381,0.493,0.125,0.025,54,5.2
superiorfrontal,9897,7014,21210,2.600,0.565,0.124,0.026,108,10.3
superiorparietal,6222,4177,10027,2.172,0.426,0.115,0.019,61,5.1
superiortemporal,8839,6067,18790,2.740,0.659,0.116,0.024,90,8.8
supramarginal,5826,4021,10479,2.410,0.502,0.119,0.023,61,5.3
transversetemporal,822,509,1294,2.296,0.436,0.110,0.026,7,0.7
insula,3269,2176,6586,2.831,0.775,0.103,0.026,25,3.3
