StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
bankssts,1331,907,2176,2.455,0.391,0.092,0.015,9,0.8
caudalanteriorcingulate,1143,731,1771,2.072,0.686,0.111,0.016,11,0.8
caudalmiddlefrontal,4510,2937,8133,2.509,0.433,0.097,0.016,34,3.1
cuneus,2541,1661,3015,1.731,0.383,0.139,0.032,32,3.3
entorhinal,544,368,1742,3.734,0.634,0.090,0.022,2,0.5
fusiform,5306,3514,10586,2.717,0.595,0.120,0.025,62,5.6
inferiorparietal,5680,3891,10425,2.503,0.447,0.124,0.025,59,5.9
inferiortemporal,4781,3188,10145,2.718,0.604,0.116,0.022,53,4.2
isthmuscingulate,1211,803,2403,2.507,0.761,0.121,0.030,14,1.3
lateraloccipital,8204,5293,12765,2.245,0.578,0.127,0.028,94,9.5
lateralorbitofrontal,3556,2470,6641,2.502,0.625,0.140,0.040,50,5.7
lingual,5155,3466,7619,2.047,0.561,0.134,0.031,65,6.7
medialorbitofrontal,2961,2005,5157,2.197,0.696,0.117,0.029,48,3.1
middletemporal,5453,3679,12753,2.896,0.605,0.110,0.021,56,4.7
parahippocampal,1310,801,2430,2.630,0.655,0.077,0.015,7,0.7
paracentral,2284,1532,4013,2.347,0.412,0.126,0.025,26,2.4
parsopercularis,2737,1818,5124,2.587,0.418,0.104,0.019,22,2.1
parsorbitalis,1191,850,2818,2.640,0.525,0.141,0.026,18,1.3
parstriangularis,1886,1327,3503,2.383,0.480,0.126,0.028,18,2.2
pericalcarine,2241,1553,2117,1.527,0.382,0.145,0.035,27,3.3
postcentral,4617,3090,7903,2.290,0.458,0.121,0.023,47,4.5
posteriorcingulate,1338,913,2316,2.289,0.740,0.132,0.032,18,1.6
precentral,9015,5838,13270,2.121,0.529,0.110,0.020,84,7.7
precuneus,4603,3104,7539,2.386,0.489,0.117,0.023,45,4.4
rostralanteriorcingulate,866,602,1918,2.486,0.798,0.136,0.028,12,1.1
rostralmiddlefrontal,7662,5464,14794,2.296,0.577,0.135,0.031,114,9.9
superiorfrontal,11805,7873,23170,2.571,0.544,0.114,0.023,106,11.4
superiorparietal,6354,4084,10143,2.188,0.470,0.115,0.020,62,5.4
superiortemporal,5474,3620,11255,2.828,0.622,0.110,0.020,49,4.7
supramarginal,4273,2889,8046,2.565,0.511,0.119,0.023,45,4.2
frontalpole,513,366,1495,2.835,0.687,0.165,0.047,13,1.0
temporalpole,779,527,2483,3.065,0.800,0.136,0.043,11,1.5
transversetemporal,684,384,1116,2.497,0.350,0.112,0.024,8,0.6
insula,3733,2513,7428,2.959,0.820,0.108,0.024,30,3.7
