StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
caudalanteriorcingulate,1136,773,1946,2.180,0.743,0.119,0.020,11,0.9
caudalmiddlefrontal,2791,1937,5014,2.306,0.487,0.117,0.020,30,2.4
cuneus,3149,1945,4349,1.990,0.542,0.119,0.030,33,3.8
entorhinal,775,529,2302,3.022,0.910,0.116,0.030,8,0.9
fusiform,4396,2927,8921,2.680,0.559,0.119,0.025,48,4.7
inferiorparietal,8076,5435,14755,2.480,0.525,0.120,0.022,85,7.4
inferiortemporal,5827,3990,12752,2.772,0.616,0.118,0.026,67,6.3
isthmuscingulate,1477,970,2483,2.219,0.734,0.109,0.027,16,1.4
lateraloccipital,8479,5434,13032,2.191,0.592,0.126,0.026,97,9.1
lateralorbitofrontal,4343,3235,9116,2.574,0.645,0.153,0.040,65,7.2
lingual,4822,3188,7237,2.069,0.584,0.130,0.032,53,6.4
medialorbitofrontal,2447,1793,4905,2.452,0.575,0.142,0.041,42,5.2
middletemporal,6039,4151,12677,2.671,0.596,0.117,0.022,65,5.6
parahippocampal,1098,672,1969,2.538,0.860,0.090,0.020,7,0.8
paracentral,2487,1549,4215,2.477,0.565,0.090,0.015,14,1.6
parsopercularis,2170,1491,3985,2.461,0.451,0.122,0.023,23,2.2
parsorbitalis,1254,904,2527,2.385,0.589,0.115,0.024,14,1.1
parstriangularis,2346,1774,4662,2.319,0.523,0.149,0.031,38,3.1
pericalcarine,2396,1650,2312,1.591,0.433,0.125,0.027,23,2.9
postcentral,6480,4184,9241,1.983,0.549,0.099,0.018,52,4.9
posteriorcingulate,1701,1173,2880,2.237,0.608,0.126,0.025,21,1.8
precentral,6099,3986,10263,2.408,0.536,0.101,0.019,42,4.8
precuneus,6287,4358,10680,2.242,0.572,0.118,0.023,69,6.2
rostralanteriorcingulate,1213,865,2391,2.385,0.675,0.126,0.030,18,1.4
rostralmiddlefrontal,5650,4075,10396,2.177,0.584,0.136,0.033,90,7.8
superiorfrontal,11933,8415,24154,2.482,0.582,0.120,0.025,126,12.5
superiorparietal,6849,4583,10394,2.049,0.508,0.108,0.020,66,5.7
superiortemporal,7220,4792,14777,2.739,0.577,0.107,0.021,66,6.2
supramarginal,4976,3355,8651,2.415,0.560,0.110,0.022,46,4.5
transversetemporal,618,366,1007,2.388,0.417,0.106,0.022,5,0.5
insula,3262,2166,6334,3.021,0.644,0.109,0.024,28,3.0
