StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
bankssts,1758,1191,2834,2.422,0.333,0.109,0.021,15,1.5
caudalanteriorcingulate,1141,840,2265,2.515,0.646,0.137,0.027,18,1.3
caudalmiddlefrontal,3279,2269,5795,2.401,0.417,0.119,0.022,33,3.1
cuneus,2346,1552,2993,1.819,0.433,0.135,0.032,29,3.3
entorhinal,803,549,2039,2.785,0.927,0.117,0.031,7,0.9
fusiform,4858,3384,10666,2.746,0.589,0.124,0.026,52,5.3
inferiorparietal,6255,4427,11204,2.304,0.468,0.120,0.023,69,5.9
inferiortemporal,5399,3838,12120,2.754,0.605,0.127,0.028,68,6.7
isthmuscingulate,1523,989,2379,2.164,0.825,0.109,0.025,16,1.3
lateraloccipital,6593,4377,10341,2.127,0.545,0.124,0.027,72,7.1
lateralorbitofrontal,4339,3116,8409,2.527,0.571,0.128,0.031,56,5.9
lingual,4356,2944,6989,2.145,0.611,0.133,0.032,51,5.6
medialorbitofrontal,3001,2084,5566,2.483,0.616,0.117,0.026,40,3.4
middletemporal,4733,3290,10703,2.753,0.569,0.116,0.023,49,4.5
parahippocampal,1091,731,2448,2.775,0.811,0.117,0.027,11,1.1
paracentral,1867,1166,3149,2.447,0.561,0.086,0.016,10,1.2
parsopercularis,2081,1420,3923,2.468,0.488,0.110,0.021,20,1.7
parsorbitalis,958,768,2566,2.649,0.534,0.155,0.035,14,1.5
parstriangularis,2318,1645,4804,2.622,0.482,0.131,0.027,27,2.5
pericalcarine,2031,1371,1966,1.600,0.440,0.122,0.025,21,2.2
postcentral,6103,4010,9479,2.115,0.607,0.114,0.023,59,5.7
posteriorcingulate,1764,1172,3017,2.327,0.636,0.118,0.020,20,1.6
precentral,7040,4588,12447,2.521,0.514,0.104,0.020,50,5.8
precuneus,5665,3893,10055,2.331,0.649,0.120,0.023,59,5.6
rostralanteriorcingulate,1436,1031,3247,2.748,0.602,0.124,0.023,20,1.5
rostralmiddlefrontal,8051,5983,15115,2.273,0.467,0.139,0.029,110,10.0
superiorfrontal,8670,6062,17330,2.557,0.478,0.117,0.023,79,8.1
superiorparietal,8155,5495,12620,2.090,0.462,0.110,0.020,79,6.7
superiortemporal,5623,3712,11229,2.733,0.532,0.096,0.016,43,3.8
supramarginal,6074,4154,11371,2.485,0.482,0.114,0.021,59,5.5
frontalpole,325,270,889,2.511,0.532,0.169,0.034,6,0.5
temporalpole,697,544,2532,3.274,0.743,0.153,0.050,11,1.4
transversetemporal,823,508,1393,2.568,0.305,0.117,0.022,9,0.6
insula,3583,2406,7223,3.086,0.813,0.118,0.033,30,4.9
