StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
bankssts,1839,1239,2906,2.399,0.353,0.094,0.014,12,1.1
caudalanteriorcingulate,1253,813,2093,2.365,0.665,0.102,0.014,13,0.7
caudalmiddlefrontal,3513,2270,6546,2.635,0.490,0.102,0.019,25,2.8
cuneus,2277,1551,3469,2.054,0.475,0.121,0.027,23,2.5
entorhinal,779,525,2458,3.239,0.871,0.104,0.023,5,0.7
fusiform,4997,3450,11198,2.796,0.583,0.121,0.027,51,5.5
inferiorparietal,7119,4872,13262,2.427,0.477,0.115,0.021,75,6.3
inferiortemporal,6713,4679,15286,2.741,0.630,0.117,0.024,67,6.6
isthmuscingulate,2083,1381,3456,2.264,0.751,0.112,0.027,19,2.2
lateraloccipital,8260,5705,14346,2.285,0.576,0.133,0.027,101,9.0
lateralorbitofrontal,4624,3281,8855,2.465,0.525,0.126,0.026,54,5.0
lingual,5799,4107,7994,1.870,0.581,0.133,0.032,66,7.3
medialorbitofrontal,3386,2439,6840,2.475,0.645,0.120,0.026,41,3.9
middletemporal,5583,3865,12963,2.769,0.600,0.122,0.026,69,5.7
parahippocampal,1104,689,2175,2.725,0.639,0.083,0.017,6,0.6
paracentral,2636,1682,4387,2.391,0.529,0.105,0.020,19,2.1
parsopercularis,3005,1972,5677,2.511,0.460,0.098,0.017,25,2.1
parsorbitalis,1209,890,2580,2.299,0.579,0.130,0.028,18,1.5
parstriangularis,2368,1577,4003,2.295,0.589,0.111,0.019,21,1.8
pericalcarine,2371,1631,2270,1.508,0.410,0.146,0.035,30,3.5
postcentral,7995,5015,12028,2.121,0.602,0.096,0.018,58,6.1
posteriorcingulate,2153,1505,4108,2.436,0.675,0.117,0.022,25,2.0
precentral,8500,5176,15084,2.671,0.639,0.096,0.019,62,6.5
precuneus,7565,5371,14095,2.476,0.489,0.128,0.026,82,8.0
rostralanteriorcingulate,2042,1365,4054,2.559,0.690,0.100,0.021,18,2.0
rostralmiddlefrontal,10422,7393,18552,2.246,0.482,0.131,0.027,130,11.6
superiorfrontal,13386,9002,27431,2.642,0.556,0.110,0.020,108,11.2
superiorparietal,9794,6632,16760,2.298,0.462,0.114,0.022,100,8.5
superiortemporal,7658,5014,15975,2.743,0.612,0.096,0.016,60,5.0
supramarginal,8183,5545,14995,2.474,0.495,0.105,0.018,74,6.5
frontalpole,399,296,1071,2.586,0.493,0.142,0.028,6,0.5
temporalpole,900,708,3043,3.222,0.759,0.142,0.039,16,1.3
transversetemporal,627,381,1066,2.743,0.530,0.116,0.029,6,0.6
insula,4039,2748,7976,2.879,0.771,0.114,0.028,35,4.6
