StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
bankssts,1133,739,1622,2.235,0.408,0.075,0.011,5,0.5
caudalanteriorcingulate,1057,722,1858,2.210,0.677,0.112,0.015,13,0.7
caudalmiddlefrontal,3145,2091,5425,2.367,0.525,0.108,0.021,24,2.8
cuneus,3094,1946,3535,1.716,0.457,0.124,0.024,34,3.3
entorhinal,690,473,2001,3.097,0.720,0.101,0.025,5,0.7
fusiform,5031,3373,10124,2.654,0.568,0.122,0.026,54,5.2
inferiorparietal,6180,4190,10674,2.277,0.594,0.118,0.021,62,5.6
inferiortemporal,5875,4030,12026,2.633,0.657,0.120,0.027,77,6.1
isthmuscingulate,1654,1061,2888,2.433,0.839,0.111,0.024,16,1.6
lateraloccipital,9174,5909,13601,2.086,0.609,0.127,0.028,102,10.7
lateralorbitofrontal,3779,2585,6635,2.425,0.617,0.126,0.032,43,4.5
lingual,5251,3571,7225,1.896,0.611,0.133,0.032,60,7.1
medialorbitofrontal,2323,1636,4122,2.234,0.604,0.123,0.028,32,2.7
middletemporal,4120,2809,8801,2.674,0.647,0.124,0.028,49,4.9
parahippocampal,946,582,1751,2.667,0.678,0.082,0.016,6,0.6
paracentral,2293,1379,3511,2.401,0.576,0.098,0.019,16,1.8
parsopercularis,2055,1336,3582,2.434,0.558,0.111,0.023,17,1.9
parsorbitalis,975,696,2286,2.582,0.463,0.141,0.033,13,1.2
parstriangularis,1709,1190,3134,2.297,0.558,0.116,0.028,15,1.8
pericalcarine,2668,1840,2253,1.404,0.405,0.147,0.037,33,4.2
postcentral,5593,3566,7262,1.864,0.564,0.105,0.022,47,5.1
posteriorcingulate,1878,1283,3265,2.313,0.724,0.120,0.023,22,1.8
precentral,7245,4567,11900,2.410,0.615,0.106,0.023,52,7.2
precuneus,6381,4311,10591,2.333,0.525,0.121,0.024,64,6.3
rostralanteriorcingulate,1117,854,2548,2.668,0.656,0.144,0.028,21,1.3
rostralmiddlefrontal,7637,5470,13512,2.192,0.512,0.138,0.033,94,11.1
superiorfrontal,9867,6833,19347,2.486,0.549,0.122,0.026,95,10.7
superiorparietal,9096,5938,13966,2.140,0.514,0.113,0.022,82,7.9
superiortemporal,5256,3471,10159,2.604,0.652,0.110,0.022,45,5.0
supramarginal,5323,3546,9681,2.468,0.634,0.113,0.022,48,4.8
frontalpole,316,252,886,2.658,0.481,0.183,0.048,8,0.6
temporalpole,678,492,2467,3.538,0.602,0.137,0.048,10,1.4
transversetemporal,946,516,1426,2.316,0.432,0.089,0.025,8,0.6
insula,3435,2317,6073,2.702,0.748,0.123,0.035,32,5.0
