StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
G_and_S_frontomargin,1103,791,1872,2.155,0.636,0.134,0.026,13,1.2
G_and_S_occipital_inf,1364,918,2360,2.302,0.617,0.134,0.028,17,1.5
G_and_S_paracentral,1802,1066,2855,2.317,0.517,0.098,0.020,14,1.4
G_and_S_subcentral,1526,962,2866,2.621,0.538,0.107,0.020,13,1.3
G_and_S_transv_frontopol,744,558,1674,2.362,0.546,0.148,0.028,14,0.9
G_and_S_cingul-Ant,2489,1673,4798,2.650,0.471,0.130,0.023,30,2.6
G_and_S_cingul-Mid-Ant,1413,903,2119,2.331,0.367,0.120,0.017,14,1.0
G_and_S_cingul-Mid-Post,1392,911,2303,2.415,0.409,0.114,0.021,12,1.3
G_cingul-Post-dorsal,721,480,1897,2.886,0.470,0.124,0.028,8,0.8
G_cingul-Post-ventral,311,197,695,2.476,0.932,0.136,0.043,7,0.4
G_cuneus,2465,1609,2721,1.598,0.463,0.138,0.033,30,3.5
G_front_inf-Opercular,1170,791,2639,2.513,0.432,0.108,0.021,15,1.1
G_front_inf-Orbital,534,346,1319,2.749,0.375,0.129,0.030,7,0.7
G_front_inf-Triangul,1106,745,2571,2.709,0.498,0.129,0.028,14,1.2
G_front_middle,3537,2470,8064,2.565,0.496,0.128,0.026,49,3.8
G_front_sup,5872,4087,13155,2.715,0.520,0.130,0.024,66,6.1
G_Ins_lg_and_S_cent_ins,656,440,1197,2.875,0.717,0.125,0.036,8,0.8
G_insular_short,745,503,2245,3.356,0.596,0.118,0.032,8,0.9
G_occipital_middle,2142,1319,4630,2.625,0.511,0.123,0.025,27,2.0
G_occipital_sup,1686,995,2224,1.953,0.504,0.119,0.029,17,2.0
G_oc-temp_lat-fusifor,1848,1174,4753,3.091,0.651,0.106,0.023,19,1.7
G_oc-temp_med-Lingual,3068,2113,4305,1.796,0.672,0.149,0.036,42,4.9
G_oc-temp_med-Parahip,1132,693,2915,3.050,0.920,0.077,0.017,6,0.5
G_orbital,2410,1673,5544,2.609,0.631,0.137,0.029,38,2.7
G_pariet_inf-Angular,3039,1990,6277,2.529,0.526,0.129,0.024,38,3.1
G_pariet_inf-Supramar,3226,2095,7126,2.765,0.488,0.118,0.025,35,3.3
G_parietal_sup,3691,2377,6585,2.321,0.468,0.122,0.023,43,3.5
G_postcentral,2342,1365,3942,2.283,0.628,0.104,0.022,20,2.0
G_precentral,2848,1548,5813,2.858,0.516,0.097,0.021,24,2.2
G_precuneus,2993,2014,6684,2.623,0.487,0.130,0.025,40,3.1
G_rectus,1019,714,2092,2.306,0.555,0.150,0.039,22,1.8
G_subcallosal,865,586,1369,2.438,0.726,0.140,0.045,13,1.4
G_temp_sup-G_T_transv,713,333,1284,2.823,0.515,0.091,0.025,6,0.7
G_temp_sup-Lateral,2025,1240,5803,3.276,0.596,0.104,0.017,19,1.5
G_temp_sup-Plan_polar,699,434,1618,3.388,0.453,0.076,0.013,2,0.4
G_temp_sup-Plan_tempo,1278,803,2331,2.643,0.367,0.088,0.018,7,0.9
G_temporal_inf,2757,1850,7768,3.094,0.624,0.124,0.024,33,2.8
G_temporal_middle,2609,1669,6799,2.939,0.605,0.111,0.020,30,2.2
Lat_Fis-ant-Horizont,318,207,360,2.067,0.270,0.080,0.011,1,0.1
Lat_Fis-ant-Vertical,346,238,461,2.038,0.430,0.100,0.013,2,0.2
Lat_Fis-post,1184,771,1472,2.336,0.406,0.114,0.021,8,1.1
Pole_occipital,1998,1292,2564,1.878,0.471,0.135,0.029,25,2.5
Pole_temporal,1792,1283,5768,3.298,0.624,0.138,0.032,22,2.2
S_calcarine,2406,1617,2244,1.612,0.541,0.127,0.029,27,2.8
S_central,3436,2347,3953,1.935,0.619,0.101,0.020,19,2.9
S_cingul-Marginalis,1067,687,1338,2.215,0.334,0.082,0.014,4,0.6
S_circular_insula_ant,541,362,743,2.410,0.496,0.105,0.018,2,0.5
S_circular_insula_inf,1369,903,1981,2.656,0.610,0.093,0.014,7,0.9
S_circular_insula_sup,1558,1008,2028,2.465,0.352,0.093,0.019,7,1.1
S_collat_transv_ant,961,657,1648,2.742,0.393,0.106,0.016,8,0.6
S_collat_transv_post,450,298,506,2.030,0.415,0.131,0.033,3,0.7
S_front_inf,2066,1389,2681,2.069,0.399,0.107,0.021,14,1.7
S_front_middle,1660,1159,2330,1.974,0.476,0.126,0.025,18,1.8
S_front_sup,2899,1912,4476,2.382,0.428,0.097,0.018,17,1.9
S_interm_prim-Jensen,600,417,855,2.326,0.453,0.106,0.016,3,0.4
S_intrapariet_and_P_trans,3276,2147,3972,2.085,0.364,0.107,0.019,24,2.6
S_oc_middle_and_Lunatus,1067,714,1191,2.024,0.349,0.108,0.016,8,0.8
S_oc_sup_and_transversal,1555,996,1952,2.161,0.380,0.104,0.016,11,1.1
S_occipital_ant,718,481,1014,2.292,0.596,0.114,0.020,5,0.7
S_oc-temp_lat,887,583,1386,2.550,0.545,0.109,0.021,6,0.7
S_oc-temp_med_and_Lingual,2278,1534,3065,2.334,0.405,0.098,0.018,13,1.8
S_orbital_lateral,421,296,568,2.147,0.457,0.126,0.022,3,0.4
S_orbital_med-olfact,841,543,958,2.148,0.410,0.104,0.015,5,0.6
S_orbital-H_Shaped,1473,1022,2389,2.458,0.538,0.124,0.025,14,1.6
S_parieto_occipital,2850,1918,3720,2.153,0.501,0.117,0.021,22,2.7
S_pericallosal,1091,668,709,1.327,0.382,0.114,0.021,21,0.9
S_postcentral,2701,1773,3522,2.182,0.418,0.107,0.018,17,2.2
S_precentral-inf-part,1726,1126,2361,2.302,0.345,0.095,0.015,11,1.2
S_precentral-sup-part,1198,783,1535,2.300,0.335,0.096,0.014,6,0.8
S_suborbital,717,491,947,2.166,0.627,0.116,0.019,5,0.6
S_subparietal,1249,855,1655,2.288,0.359,0.120,0.025,9,1.3
S_temporal_inf,1652,1083,2163,2.446,0.313,0.091,0.015,8,1.0
S_temporal_sup,5520,3628,8266,2.418,0.444,0.092,0.016,30,3.5
S_temporal_transverse,459,313,576,2.352,0.579,0.112,0.017,4,0.4
