StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
caudalanteriorcingulate,1249,835,2107,2.164,0.698,0.112,0.014,14,0.8
caudalmiddlefrontal,4039,2579,6563,2.442,0.617,0.108,0.021,29,3.7
cuneus,3396,2222,4231,1.792,0.555,0.125,0.026,34,3.9
entorhinal,537,349,1870,3.690,0.587,0.079,0.015,2,0.3
fusiform,4253,2731,9495,2.962,0.670,0.102,0.017,39,3.0
inferiorparietal,7463,4925,12778,2.422,0.506,0.115,0.022,74,6.7
inferiortemporal,5588,3705,12698,2.820,0.628,0.110,0.019,54,4.4
isthmuscingulate,1257,827,2151,2.289,0.954,0.113,0.028,16,1.5
lateraloccipital,7112,4649,11214,2.201,0.581,0.130,0.029,78,8.5
lateralorbitofrontal,4074,2926,8239,2.609,0.607,0.143,0.033,55,6.1
lingual,4621,3175,6096,1.858,0.649,0.133,0.032,50,6.3
medialorbitofrontal,2430,1721,4524,2.355,0.555,0.129,0.030,35,2.9
middletemporal,5572,3668,11797,2.797,0.580,0.106,0.018,48,4.2
parahippocampal,996,604,1594,2.408,0.532,0.079,0.012,6,0.4
paracentral,2525,1632,4086,2.321,0.509,0.121,0.024,25,2.4
parsopercularis,2993,1979,5886,2.589,0.482,0.113,0.020,28,2.5
parsorbitalis,1245,861,2632,2.597,0.523,0.127,0.021,14,1.2
parstriangularis,2772,1900,4598,2.309,0.408,0.115,0.021,28,2.2
pericalcarine,2299,1583,1855,1.338,0.405,0.129,0.030,21,2.9
postcentral,5680,3680,10181,2.468,0.509,0.103,0.018,46,4.1
posteriorcingulate,1893,1332,3338,2.312,0.700,0.128,0.024,24,2.0
precentral,7044,4363,9564,2.063,0.542,0.098,0.019,47,5.5
precuneus,4867,3256,8538,2.500,0.598,0.121,0.024,47,5.1
rostralanteriorcingulate,1288,926,2630,2.324,0.662,0.119,0.022,14,1.3
rostralmiddlefrontal,7562,5409,13865,2.281,0.529,0.130,0.025,88,8.3
superiorfrontal,14173,9463,25981,2.457,0.558,0.120,0.025,142,14.4
superiorparietal,4528,2882,6739,2.230,0.485,0.111,0.021,38,3.9
superiortemporal,7319,4687,15467,2.894,0.550,0.102,0.017,57,5.2
supramarginal,4516,2952,7964,2.548,0.541,0.115,0.023,43,4.3
transversetemporal,664,369,944,2.289,0.403,0.112,0.023,6,0.6
insula,3121,2019,5731,2.843,0.714,0.095,0.018,22,2.1
