StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
caudalanteriorcingulate,1661,1051,2709,2.506,0.606,0.106,0.014,17,1.1
caudalmiddlefrontal,2499,1663,4200,2.413,0.401,0.101,0.018,18,2.0
cuneus,3216,2111,3908,1.862,0.441,0.141,0.030,41,4.2
entorhinal,596,395,1549,3.030,0.987,0.118,0.040,6,0.9
fusiform,4093,2721,7990,2.654,0.501,0.117,0.025,44,4.1
inferiorparietal,5914,4040,11015,2.479,0.536,0.121,0.024,64,6.0
inferiortemporal,4522,3085,10507,2.799,0.668,0.115,0.023,56,4.3
isthmuscingulate,1300,875,2186,2.360,0.771,0.118,0.029,15,1.4
lateraloccipital,6795,4311,10080,2.166,0.558,0.131,0.030,78,8.4
lateralorbitofrontal,4248,2872,7698,2.504,0.663,0.125,0.031,51,5.6
lingual,3969,2635,5089,1.906,0.525,0.125,0.027,47,4.6
medialorbitofrontal,2214,1536,3781,2.224,0.654,0.127,0.036,40,3.4
middletemporal,5159,3481,10707,2.642,0.581,0.107,0.019,51,3.9
parahippocampal,964,604,1849,2.623,0.655,0.093,0.019,7,0.7
paracentral,2368,1442,3829,2.442,0.499,0.086,0.015,11,1.6
parsopercularis,2444,1615,4230,2.391,0.428,0.102,0.020,21,2.0
parsorbitalis,1136,799,2469,2.462,0.552,0.129,0.026,12,1.4
parstriangularis,2309,1649,4178,2.274,0.467,0.129,0.025,28,2.4
pericalcarine,1851,1252,1875,1.693,0.432,0.141,0.034,23,2.6
postcentral,7647,4992,12068,2.193,0.553,0.112,0.023,71,7.2
posteriorcingulate,1739,1206,3090,2.368,0.633,0.128,0.025,21,1.9
precentral,5946,3805,10350,2.542,0.496,0.103,0.019,46,4.6
precuneus,5650,3830,9479,2.379,0.504,0.122,0.024,58,5.6
rostralanteriorcingulate,1709,1229,3500,2.698,0.640,0.129,0.028,23,2.0
rostralmiddlefrontal,4521,3243,8288,2.304,0.504,0.128,0.026,53,5.0
superiorfrontal,9865,7001,20036,2.550,0.488,0.123,0.025,94,10.3
superiorparietal,6915,4499,10457,2.154,0.451,0.110,0.020,63,5.6
superiortemporal,7019,4709,14821,2.735,0.657,0.102,0.018,59,5.4
supramarginal,5935,4104,11085,2.488,0.495,0.120,0.024,61,5.9
transversetemporal,804,467,1322,2.334,0.366,0.082,0.019,5,0.5
insula,2948,1969,5666,2.854,0.727,0.110,0.024,23,2.8
