StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
caudalanteriorcingulate,1361,955,2632,2.358,0.760,0.125,0.019,18,1.2
caudalmiddlefrontal,3394,2317,6041,2.367,0.401,0.101,0.016,26,2.4
cuneus,3321,2164,3771,1.701,0.403,0.121,0.025,35,3.7
entorhinal,711,468,2110,3.078,0.846,0.114,0.024,6,0.7
fusiform,5570,3633,11099,2.747,0.596,0.102,0.020,50,4.5
inferiorparietal,10593,6990,18406,2.401,0.464,0.114,0.022,108,9.6
inferiortemporal,7134,4754,14623,2.679,0.639,0.114,0.024,74,6.8
isthmuscingulate,1435,920,2459,2.390,0.715,0.110,0.024,15,1.3
lateraloccipital,8732,5587,11430,1.950,0.593,0.131,0.030,99,11.0
lateralorbitofrontal,4910,3560,9176,2.268,0.640,0.145,0.042,95,8.7
lingual,5102,3577,6969,1.882,0.587,0.148,0.035,68,7.7
medialorbitofrontal,2638,1856,4684,2.208,0.652,0.118,0.025,36,2.4
middletemporal,7928,5372,17003,2.696,0.581,0.108,0.020,74,6.7
parahippocampal,1279,769,1890,2.264,0.567,0.078,0.011,7,0.5
paracentral,2448,1486,3973,2.477,0.592,0.096,0.016,16,1.7
parsopercularis,2306,1556,4213,2.505,0.482,0.106,0.018,20,1.7
parsorbitalis,1053,730,2281,2.617,0.498,0.120,0.025,9,1.1
parstriangularis,2169,1525,3894,2.157,0.605,0.119,0.020,22,1.9
pericalcarine,2226,1535,1961,1.452,0.415,0.133,0.032,24,3.0
postcentral,9026,5846,12953,2.012,0.533,0.107,0.019,80,7.4
posteriorcingulate,2193,1506,3797,2.265,0.708,0.125,0.023,28,2.3
precentral,7950,5004,13513,2.508,0.524,0.104,0.019,59,6.4
precuneus,7607,5122,12613,2.329,0.486,0.120,0.023,79,7.2
rostralanteriorcingulate,1356,986,2556,2.339,0.606,0.123,0.027,20,1.5
rostralmiddlefrontal,6199,4438,10807,2.099,0.584,0.126,0.026,83,6.8
superiorfrontal,13840,9783,25982,2.284,0.586,0.121,0.023,165,13.4
superiorparietal,8085,5089,11052,2.042,0.421,0.107,0.020,82,6.3
superiortemporal,8015,5339,17255,2.802,0.647,0.103,0.020,66,6.5
supramarginal,6161,4083,10853,2.477,0.476,0.110,0.020,53,5.2
transversetemporal,599,335,850,2.328,0.533,0.126,0.040,8,0.8
insula,3024,2086,6407,3.046,0.714,0.118,0.027,25,3.1
