StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
G_and_S_frontomargin,818,552,1218,1.857,0.616,0.136,0.039,20,1.3
G_and_S_occipital_inf,1104,683,2201,2.594,0.609,0.124,0.026,13,1.1
G_and_S_paracentral,1453,809,2097,2.184,0.528,0.100,0.020,12,1.2
G_and_S_subcentral,1113,755,2156,2.408,0.444,0.117,0.023,12,1.0
G_and_S_transv_frontopol,1110,814,2668,2.512,0.614,0.162,0.045,26,2.0
G_and_S_cingul-Ant,2835,1884,5050,2.340,0.673,0.117,0.022,28,2.6
G_and_S_cingul-Mid-Ant,1166,766,1990,2.473,0.389,0.106,0.014,10,0.7
G_and_S_cingul-Mid-Post,1497,982,2562,2.456,0.498,0.107,0.020,11,1.3
G_cingul-Post-dorsal,534,348,1265,2.736,0.567,0.138,0.025,8,0.6
G_cingul-Post-ventral,322,202,623,2.399,0.821,0.134,0.036,6,0.4
G_cuneus,2094,1303,2796,1.858,0.445,0.128,0.029,24,2.5
G_front_inf-Opercular,1330,896,3123,2.644,0.424,0.112,0.023,16,1.2
G_front_inf-Orbital,390,263,983,2.649,0.421,0.146,0.034,6,0.6
G_front_inf-Triangul,904,655,2046,2.395,0.476,0.139,0.032,14,1.2
G_front_middle,2481,1743,5755,2.472,0.560,0.129,0.029,36,2.8
G_front_sup,5395,3604,13320,2.860,0.570,0.120,0.023,56,5.3
G_Ins_lg_and_S_cent_ins,496,304,1154,3.265,0.818,0.096,0.026,5,0.4
G_insular_short,528,362,1662,3.464,0.799,0.127,0.035,6,0.6
G_occipital_middle,2532,1534,4707,2.452,0.488,0.119,0.025,30,2.6
G_occipital_sup,1594,959,2374,2.083,0.493,0.128,0.030,20,1.8
G_oc-temp_lat-fusifor,1933,1193,3981,2.681,0.606,0.120,0.026,26,2.0
G_oc-temp_med-Lingual,2102,1397,3428,2.118,0.635,0.140,0.037,32,3.4
G_oc-temp_med-Parahip,1197,752,2747,2.837,0.870,0.121,0.037,14,1.5
G_orbital,2246,1554,5529,2.713,0.630,0.133,0.035,39,3.1
G_pariet_inf-Angular,3333,2170,7649,2.702,0.492,0.124,0.024,43,3.4
G_pariet_inf-Supramar,2277,1505,4777,2.650,0.500,0.132,0.027,30,2.5
G_parietal_sup,2951,1852,5354,2.328,0.448,0.107,0.018,30,2.1
G_postcentral,1644,917,2162,1.923,0.466,0.106,0.024,17,1.5
G_precentral,2380,1317,5138,2.860,0.434,0.096,0.020,21,2.0
G_precuneus,2708,1738,5313,2.459,0.465,0.123,0.026,35,2.8
G_rectus,760,542,1807,2.509,0.580,0.147,0.042,19,1.3
G_subcallosal,372,289,619,2.235,0.836,0.152,0.062,6,0.9
G_temp_sup-G_T_transv,593,318,877,2.314,0.334,0.082,0.014,5,0.4
