StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
G_and_S_frontomargin,1028,780,1970,2.157,0.628,0.147,0.033,15,1.7
G_and_S_occipital_inf,1104,737,1810,2.130,0.559,0.138,0.031,13,1.4
G_and_S_paracentral,1571,909,2263,2.169,0.473,0.098,0.023,15,1.4
G_and_S_subcentral,1474,947,2834,2.612,0.478,0.124,0.026,16,1.6
G_and_S_transv_frontopol,639,516,1561,2.351,0.507,0.157,0.030,13,0.8
G_and_S_cingul-Ant,1603,1097,3336,2.753,0.547,0.117,0.021,15,1.4
G_and_S_cingul-Mid-Ant,1050,709,1795,2.387,0.387,0.090,0.013,7,0.6
G_and_S_cingul-Mid-Post,1277,872,2179,2.449,0.377,0.111,0.024,10,1.2
G_cingul-Post-dorsal,623,424,1435,2.640,0.595,0.130,0.026,8,0.7
G_cingul-Post-ventral,325,219,492,1.987,0.844,0.147,0.033,7,0.4
G_cuneus,2054,1330,2702,1.774,0.383,0.139,0.027,26,2.5
G_front_inf-Opercular,1546,1041,3572,2.635,0.524,0.126,0.026,19,1.6
G_front_inf-Orbital,371,239,930,2.683,0.467,0.145,0.035,6,0.5
G_front_inf-Triangul,1110,805,2671,2.512,0.412,0.146,0.030,19,1.4
G_front_middle,3025,2086,6954,2.542,0.582,0.131,0.027,44,3.2
G_front_sup,6292,4231,14815,2.833,0.486,0.123,0.026,64,6.6
G_Ins_lg_and_S_cent_ins,593,378,1213,2.980,0.555,0.117,0.038,8,0.8
G_insular_short,690,446,1752,3.248,0.751,0.104,0.031,6,0.8
G_occipital_middle,2246,1367,4097,2.328,0.482,0.121,0.027,30,2.3
G_occipital_sup,1631,1011,2188,1.945,0.465,0.120,0.025,19,1.6
G_oc-temp_lat-fusifor,1598,990,3600,2.855,0.531,0.115,0.023,20,1.5
G_oc-temp_med-Lingual,2659,1681,4109,2.039,0.493,0.124,0.031,36,3.2
G_oc-temp_med-Parahip,1289,807,3195,2.919,0.843,0.100,0.025,14,1.1
G_orbital,2070,1448,4410,2.509,0.754,0.133,0.031,31,2.5
G_pariet_inf-Angular,2720,1768,6238,2.759,0.526,0.122,0.023,33,2.7
G_pariet_inf-Supramar,2442,1701,5735,2.769,0.502,0.134,0.027,32,2.7
G_parietal_sup,2951,1872,5747,2.414,0.448,0.120,0.024,34,2.7
G_postcentral,2430,1446,3887,2.181,0.502,0.110,0.026,26,2.3
G_precentral,2527,1332,4933,2.786,0.509,0.094,0.022,21,2.2
G_precuneus,2873,1925,5334,2.314,0.494,0.119,0.023,38,2.6
G_rectus,940,673,1966,2.297,0.519,0.142,0.039,18,1.6
G_subcallosal,583,399,758,2.034,0.797,0.118,0.048,6,0.9
G_temp_sup-G_T_transv,648,340,957,2.230,0.408,0.082,0.024,6,0.5
G_temp_sup-Lateral,1878,1208,5488,3.218,0.614,0.124,0.025,24,1.8
G_temp_sup-Plan_polar,563,375,1514,3.343,0.729,0.068,0.013,2,0.3
G_temp_sup-Plan_tempo,772,514,1589,2.647,0.606,0.097,0.021,5,0.7
G_temporal_inf,2342,1605,6618,3.111,0.623,0.138,0.030,34,2.9
G_temporal_middle,2385,1592,6192,2.935,0.545,0.124,0.028,32,2.5
Lat_Fis-ant-Horizont,305,214,361,1.947,0.234,0.095,0.014,1,0.2
Lat_Fis-ant-Vertical,347,247,474,2.261,0.382,0.117,0.019,2,0.3
Lat_Fis-post,964,619,1159,2.355,0.375,0.103,0.021,5,0.9
Pole_occipital,1966,1161,2073,1.701,0.378,0.134,0.033,26,2.7
Pole_temporal,1511,1157,5311,3.246,0.850,0.147,0.036,22,2.1
S_calcarine,1979,1354,2095,1.755,0.506,0.115,0.024,16,2.0
S_central,2748,1848,3108,1.885,0.630,0.093,0.016,13,1.9
S_cingul-Marginalis,1157,769,1555,2.264,0.408,0.101,0.016,7,0.7
S_circular_insula_ant,546,368,751,2.560,0.491,0.098,0.016,2,0.4
S_circular_insula_inf,1364,882,1801,2.427,0.436,0.081,0.011,5,0.6
S_circular_insula_sup,1578,1005,2104,2.455,0.436,0.092,0.017,6,1.1
S_collat_transv_ant,1094,713,1679,2.638,0.462,0.098,0.013,5,0.7
S_collat_transv_post,417,285,421,1.751,0.426,0.126,0.022,4,0.4
S_front_inf,1933,1291,2336,1.970,0.415,0.112,0.021,13,1.8
S_front_middle,1121,781,1619,2.083,0.448,0.114,0.024,9,1.1
S_front_sup,2032,1357,3208,2.451,0.428,0.101,0.017,12,1.5
S_interm_prim-Jensen,201,146,316,2.929,0.599,0.142,0.024,2,0.3
S_intrapariet_and_P_trans,3534,2323,4198,2.042,0.405,0.101,0.016,21,2.5
S_oc_middle_and_Lunatus,1135,768,1181,1.762,0.325,0.120,0.023,9,1.2
S_oc_sup_and_transversal,1429,941,1659,1.929,0.416,0.102,0.017,8,1.1
S_occipital_ant,722,505,1089,2.309,0.450,0.121,0.023,7,0.6
S_oc-temp_lat,931,615,1208,2.227,0.304,0.098,0.016,7,0.6
S_oc-temp_med_and_Lingual,1756,1214,2492,2.371,0.572,0.115,0.020,13,1.5
S_orbital_lateral,397,282,450,1.615,0.455,0.122,0.018,4,0.3
S_orbital_med-olfact,681,454,783,2.070,0.579,0.113,0.016,5,0.5
S_orbital-H_Shaped,1290,924,2359,2.363,0.633,0.133,0.030,15,1.6
S_parieto_occipital,1842,1234,2426,2.104,0.442,0.118,0.023,15,1.9
S_pericallosal,1328,808,1000,1.576,0.525,0.119,0.016,19,1.0
S_postcentral,3271,2150,4127,2.090,0.388,0.103,0.017,22,2.5
S_precentral-inf-part,1461,963,1983,2.223,0.510,0.091,0.013,8,0.8
S_precentral-sup-part,1167,784,1498,2.150,0.373,0.094,0.015,5,0.8
S_suborbital,656,450,710,1.904,0.601,0.102,0.012,4,0.3
S_subparietal,941,649,1271,2.118,0.401,0.122,0.023,9,0.9
S_temporal_inf,1117,817,1797,2.527,0.634,0.123,0.020,8,1.1
S_temporal_sup,4760,3178,7262,2.430,0.428,0.096,0.016,27,3.3
S_temporal_transverse,405,286,477,1.985,0.311,0.115,0.011,4,0.2
