StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
G_and_S_frontomargin,1188,887,2217,2.202,0.596,0.129,0.027,16,1.5
G_and_S_occipital_inf,1332,885,3161,2.812,0.756,0.124,0.024,13,1.4
G_and_S_paracentral,1156,724,2242,2.466,0.444,0.110,0.018,10,0.9
G_and_S_subcentral,1223,828,2349,2.627,0.457,0.126,0.025,12,1.3
G_and_S_transv_frontopol,1476,1146,3829,2.546,0.709,0.160,0.034,33,2.3
G_and_S_cingul-Ant,3983,2707,7412,2.442,0.688,0.112,0.019,37,3.4
G_and_S_cingul-Mid-Ant,1524,1031,2716,2.608,0.437,0.095,0.015,10,1.0
G_and_S_cingul-Mid-Post,1470,1000,2615,2.512,0.469,0.112,0.023,12,1.4
G_cingul-Post-dorsal,673,437,1857,3.197,0.521,0.142,0.026,10,0.8
G_cingul-Post-ventral,335,216,754,2.596,0.835,0.112,0.031,4,0.4
G_cuneus,2732,1778,3357,1.732,0.541,0.131,0.030,32,3.4
G_front_inf-Opercular,1966,1333,4614,2.749,0.545,0.126,0.024,26,1.8
G_front_inf-Orbital,524,376,1447,2.781,0.520,0.149,0.029,8,0.7
G_front_inf-Triangul,1728,1280,3974,2.568,0.457,0.144,0.026,27,2.0
G_front_middle,4164,2937,10250,2.630,0.497,0.129,0.027,57,4.7
G_front_sup,7806,5335,18260,2.747,0.519,0.122,0.025,87,8.1
G_Ins_lg_and_S_cent_ins,657,444,1561,3.282,0.888,0.125,0.035,8,0.7
G_insular_short,664,457,1998,3.304,0.893,0.112,0.032,6,0.8
G_occipital_middle,2825,1710,6341,2.871,0.550,0.123,0.027,39,2.9
G_occipital_sup,2233,1259,3036,2.068,0.504,0.120,0.029,29,2.4
G_oc-temp_lat-fusifor,2080,1282,5052,3.036,0.568,0.116,0.026,29,1.9
G_oc-temp_med-Lingual,3785,2622,6056,2.025,0.741,0.154,0.043,56,6.8
G_oc-temp_med-Parahip,1144,723,3345,3.103,0.822,0.097,0.026,9,1.1
G_orbital,3042,2178,7400,2.675,0.632,0.149,0.035,56,4.3
G_pariet_inf-Angular,3575,2392,8369,2.752,0.482,0.134,0.027,51,4.0
G_pariet_inf-Supramar,1983,1383,4634,2.783,0.421,0.127,0.025,27,2.2
G_parietal_sup,2039,1359,4347,2.559,0.400,0.131,0.025,29,2.2
G_postcentral,1218,806,2361,2.435,0.287,0.132,0.027,18,1.2
G_precentral,2204,1348,3461,2.057,0.486,0.107,0.023,43,2.2
G_precuneus,2166,1511,4835,2.616,0.501,0.131,0.027,33,2.5
G_rectus,937,635,2132,2.571,0.578,0.130,0.030,17,1.3
G_subcallosal,484,345,734,2.164,0.769,0.147,0.053,8,1.1
G_temp_sup-G_T_transv,473,222,772,2.646,0.333,0.085,0.025,5,0.3
G_temp_sup-Lateral,1826,1187,5135,3.119,0.590,0.114,0.024,20,1.6
G_temp_sup-Plan_polar,596,400,1362,3.339,0.602,0.078,0.015,2,0.3
G_temp_sup-Plan_tempo,791,518,1615,2.683,0.462,0.104,0.020,7,0.6
G_temporal_inf,2970,2009,7374,2.823,0.800,0.133,0.034,46,3.7
G_temporal_middle,3380,2207,8912,2.998,0.593,0.118,0.025,41,3.3
Lat_Fis-ant-Horizont,403,277,573,2.232,0.399,0.099,0.014,2,0.3
Lat_Fis-ant-Vertical,372,264,595,2.665,0.402,0.112,0.021,2,0.3
Lat_Fis-post,1340,864,1729,2.447,0.388,0.093,0.017,6,1.0
Pole_occipital,4127,2625,5454,1.885,0.603,0.143,0.035,52,6.4
Pole_temporal,1728,1348,6285,3.254,0.775,0.145,0.035,26,2.5
S_calcarine,3694,2510,3978,1.797,0.537,0.129,0.029,38,4.6
S_central,2050,1380,2535,2.064,0.444,0.106,0.018,14,1.6
S_cingul-Marginalis,1076,723,1616,2.402,0.397,0.086,0.012,5,0.5
S_circular_insula_ant,520,342,739,2.464,0.704,0.099,0.019,2,0.4
S_circular_insula_inf,1199,800,1609,2.476,0.600,0.080,0.012,4,0.6
S_circular_insula_sup,1513,983,2131,2.624,0.434,0.098,0.018,7,1.2
S_collat_transv_ant,1241,807,1935,2.632,0.393,0.091,0.010,6,0.6
S_collat_transv_post,630,433,768,2.299,0.366,0.136,0.029,5,0.8
S_front_inf,3057,2003,4440,2.365,0.381,0.094,0.016,16,2.1
S_front_middle,3417,2453,5823,2.189,0.601,0.124,0.027,35,3.8
S_front_sup,3162,2037,4772,2.429,0.471,0.095,0.017,19,2.3
S_interm_prim-Jensen,416,285,500,2.237,0.413,0.122,0.031,2,0.6
S_intrapariet_and_P_trans,2670,1825,3799,2.276,0.352,0.111,0.018,21,2.2
S_oc_middle_and_Lunatus,911,618,1035,2.059,0.358,0.118,0.018,7,0.8
S_oc_sup_and_transversal,1745,1161,2368,2.272,0.387,0.103,0.017,11,1.4
S_occipital_ant,663,455,983,2.378,0.359,0.111,0.022,5,0.6
S_oc-temp_lat,938,660,1929,2.703,0.710,0.097,0.016,6,0.7
S_oc-temp_med_and_Lingual,2173,1436,3096,2.424,0.428,0.086,0.011,10,1.0
S_orbital_lateral,858,606,1142,1.920,0.431,0.117,0.022,7,0.8
S_orbital_med-olfact,755,499,892,2.046,0.637,0.101,0.017,4,0.5
S_orbital-H_Shaped,1402,980,2464,2.568,0.546,0.120,0.023,12,1.5
S_parieto_occipital,2399,1596,3319,2.204,0.510,0.107,0.020,17,2.2
S_pericallosal,1231,799,1190,1.816,0.545,0.145,0.025,23,1.2
S_postcentral,1719,1137,2295,2.205,0.462,0.109,0.019,12,1.5
S_precentral-inf-part,1378,899,1587,1.947,0.631,0.088,0.012,6,0.8
S_precentral-sup-part,1048,712,999,1.635,0.433,0.110,0.020,7,0.9
S_suborbital,271,201,549,2.968,0.467,0.169,0.025,4,0.4
S_subparietal,1297,893,2098,2.472,0.355,0.118,0.023,10,1.4
S_temporal_inf,1272,869,1792,2.365,0.379,0.107,0.018,8,1.0
S_temporal_sup,7426,4917,11327,2.508,0.418,0.096,0.015,46,4.9
S_temporal_transverse,279,199,475,2.811,0.371,0.122,0.015,2,0.2
