StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
caudalanteriorcingulate,1890,1232,3410,2.495,0.692,0.114,0.017,21,1.4
caudalmiddlefrontal,3588,2367,6273,2.488,0.438,0.109,0.019,28,2.9
cuneus,3487,2244,4655,1.993,0.462,0.124,0.026,36,3.9
entorhinal,567,370,1774,3.355,0.910,0.092,0.025,3,0.6
fusiform,4617,3086,8814,2.666,0.562,0.120,0.025,47,4.4
inferiorparietal,7262,4918,13580,2.485,0.518,0.116,0.021,76,6.5
inferiortemporal,5343,3709,13236,2.863,0.764,0.125,0.030,67,6.4
isthmuscingulate,1720,1156,3183,2.446,0.821,0.122,0.027,21,1.8
lateraloccipital,8382,5324,13454,2.233,0.697,0.126,0.027,91,9.5
lateralorbitofrontal,4583,3208,8503,2.465,0.636,0.137,0.035,60,6.6
lingual,5606,3949,8361,2.036,0.665,0.140,0.035,67,8.4
medialorbitofrontal,2432,1656,4248,2.213,0.658,0.117,0.025,31,2.4
middletemporal,6922,4665,15607,2.779,0.722,0.108,0.020,66,5.7
parahippocampal,1069,647,2014,2.618,0.688,0.069,0.012,4,0.4
paracentral,2576,1630,4705,2.612,0.555,0.095,0.015,18,1.6
parsopercularis,2395,1601,4773,2.638,0.541,0.108,0.020,20,2.0
parsorbitalis,1053,697,2213,2.613,0.580,0.117,0.025,9,1.1
parstriangularis,2918,1975,5863,2.609,0.506,0.117,0.020,27,2.6
pericalcarine,3086,2164,3059,1.606,0.493,0.142,0.029,34,4.0
postcentral,7082,4547,10705,2.152,0.616,0.103,0.019,57,5.6
posteriorcingulate,2073,1353,3554,2.423,0.715,0.114,0.019,23,1.7
precentral,7377,4618,13367,2.676,0.534,0.098,0.019,48,5.5
precuneus,5977,4197,11199,2.501,0.488,0.130,0.027,69,6.6
rostralanteriorcingulate,1576,1102,3197,2.723,0.661,0.132,0.029,19,1.9
rostralmiddlefrontal,6154,4402,12449,2.444,0.507,0.131,0.026,78,6.7
superiorfrontal,10946,7739,23969,2.771,0.526,0.125,0.025,117,11.3
superiorparietal,7048,4705,11416,2.190,0.474,0.116,0.020,74,5.6
superiortemporal,7415,4801,15031,2.741,0.628,0.095,0.019,52,5.9
supramarginal,6656,4479,12722,2.544,0.574,0.113,0.020,60,5.8
transversetemporal,630,382,984,2.358,0.408,0.097,0.030,4,0.6
insula,3032,2022,6419,3.097,0.834,0.105,0.025,25,2.8
