StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
G_and_S_frontomargin,1283,992,2571,2.434,0.558,0.164,0.037,24,2.2
G_and_S_occipital_inf,1881,1250,4422,2.841,0.763,0.139,0.026,24,2.2
G_and_S_paracentral,1655,1047,3049,2.377,0.613,0.105,0.017,14,1.2
G_and_S_subcentral,1525,999,3044,2.708,0.598,0.125,0.025,18,1.6
G_and_S_transv_frontopol,803,609,2095,2.700,0.425,0.156,0.035,15,1.0
G_and_S_cingul-Ant,2255,1610,4694,2.780,0.538,0.121,0.023,20,2.5
G_and_S_cingul-Mid-Ant,1363,900,2393,2.606,0.397,0.100,0.015,11,0.8
G_and_S_cingul-Mid-Post,1337,863,2257,2.495,0.520,0.093,0.013,9,0.7
G_cingul-Post-dorsal,738,504,1897,2.953,0.559,0.136,0.026,10,0.7
G_cingul-Post-ventral,346,221,751,2.708,0.832,0.111,0.029,4,0.3
G_cuneus,2625,1685,3400,1.844,0.495,0.130,0.027,30,3.2
G_front_inf-Opercular,1319,909,3473,2.893,0.477,0.127,0.026,17,1.3
G_front_inf-Orbital,367,241,1000,2.784,0.429,0.130,0.028,5,0.4
G_front_inf-Triangul,1556,1057,3856,2.845,0.481,0.131,0.023,19,1.5
G_front_middle,4644,3278,11272,2.684,0.471,0.139,0.028,67,5.0
G_front_sup,7344,5127,17947,2.952,0.497,0.126,0.025,84,7.8
G_Ins_lg_and_S_cent_ins,777,528,1870,3.367,0.808,0.133,0.040,10,1.3
G_insular_short,747,520,2355,3.599,0.812,0.132,0.040,12,1.1
G_occipital_middle,2195,1391,4815,2.662,0.456,0.128,0.025,29,2.3
G_occipital_sup,1769,1093,2821,2.189,0.579,0.127,0.028,21,2.0
G_oc-temp_lat-fusifor,1925,1277,4709,3.002,0.538,0.122,0.029,25,2.1
G_oc-temp_med-Lingual,3959,2791,6175,1.936,0.680,0.156,0.042,56,7.0
G_oc-temp_med-Parahip,1250,777,3254,3.042,0.833,0.088,0.022,7,1.0
G_orbital,2601,1866,6065,2.520,0.653,0.149,0.040,46,3.9
G_pariet_inf-Angular,2764,1977,6928,2.722,0.558,0.132,0.025,42,2.7
G_pariet_inf-Supramar,3820,2609,9045,2.721,0.594,0.118,0.021,42,3.6
