StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
bankssts,1920,1275,2808,2.337,0.387,0.102,0.018,12,1.5
caudalanteriorcingulate,1321,893,2382,2.233,0.912,0.127,0.021,19,1.3
caudalmiddlefrontal,3456,2274,5329,2.224,0.409,0.110,0.021,30,3.1
cuneus,2919,1830,3403,1.753,0.393,0.119,0.023,27,3.1
entorhinal,739,472,2221,3.327,0.707,0.109,0.024,6,0.7
fusiform,5073,3313,9801,2.633,0.520,0.115,0.024,54,5.0
inferiorparietal,6434,4261,10572,2.312,0.422,0.111,0.018,60,5.1
inferiortemporal,5975,4059,12211,2.622,0.624,0.120,0.024,67,5.7
isthmuscingulate,1796,1194,2876,2.227,0.827,0.115,0.027,21,1.9
lateraloccipital,9104,5791,13177,2.047,0.590,0.123,0.025,94,9.5
lateralorbitofrontal,4199,2839,7129,2.475,0.526,0.127,0.028,44,5.0
lingual,5494,3646,8200,1.989,0.648,0.126,0.027,56,6.4
medialorbitofrontal,3003,2111,5489,2.458,0.610,0.123,0.028,38,3.5
middletemporal,5871,3963,13043,2.788,0.563,0.113,0.020,57,5.0
parahippocampal,1130,693,2182,2.679,0.586,0.070,0.011,5,0.5
paracentral,2523,1515,3713,2.317,0.425,0.097,0.019,16,2.0
parsopercularis,2458,1623,4220,2.376,0.442,0.113,0.022,22,2.2
parsorbitalis,1130,864,2763,2.588,0.459,0.154,0.036,16,1.8
parstriangularis,2060,1347,3359,2.344,0.496,0.118,0.022,19,2.0
pericalcarine,2788,1846,2663,1.604,0.397,0.131,0.029,30,3.6
postcentral,6865,4375,9441,1.984,0.556,0.101,0.017,52,5.0
posteriorcingulate,1918,1269,3248,2.340,0.800,0.123,0.023,22,1.8
precentral,8870,5472,14447,2.460,0.506,0.097,0.018,56,6.7
precuneus,5668,3642,9012,2.334,0.448,0.109,0.020,52,4.6
rostralanteriorcingulate,1436,1056,3227,2.750,0.714,0.139,0.032,22,1.8
rostralmiddlefrontal,9097,6299,15828,2.301,0.441,0.132,0.028,109,10.9
superiorfrontal,12221,8343,23391,2.542,0.476,0.118,0.023,109,11.7
superiorparietal,7659,4980,11222,2.128,0.411,0.113,0.019,71,6.2
superiortemporal,6668,4320,13164,2.701,0.632,0.104,0.020,53,5.5
supramarginal,7170,4709,11715,2.401,0.437,0.113,0.019,63,5.8
frontalpole,377,292,1011,2.751,0.359,0.173,0.039,7,0.5
temporalpole,586,441,1914,3.458,0.884,0.126,0.033,6,0.7
transversetemporal,717,421,1050,2.290,0.515,0.114,0.026,6,0.7
insula,3515,2388,6549,2.861,0.672,0.124,0.035,33,5.1
