StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
G_and_S_frontomargin,940,704,1923,2.379,0.558,0.158,0.042,19,1.6
G_and_S_occipital_inf,1235,820,2501,2.516,0.615,0.132,0.030,13,1.6
G_and_S_paracentral,1840,1216,3287,2.276,0.651,0.130,0.042,22,3.0
G_and_S_subcentral,1573,1055,2988,2.439,0.413,0.127,0.026,19,1.6
G_and_S_transv_frontopol,1256,991,2780,2.350,0.435,0.162,0.038,25,1.9
G_and_S_cingul-Ant,3320,2379,6529,2.493,0.572,0.131,0.035,41,5.0
G_and_S_cingul-Mid-Ant,1909,1265,3402,2.533,0.516,0.099,0.022,11,1.7
G_and_S_cingul-Mid-Post,1491,1025,2695,2.459,0.421,0.107,0.026,11,1.6
G_cingul-Post-dorsal,504,348,1182,2.826,0.546,0.153,0.050,8,1.0
G_cingul-Post-ventral,300,201,661,2.443,0.690,0.138,0.051,4,0.6
G_cuneus,2837,1888,3686,1.762,0.491,0.146,0.040,40,4.5
G_front_inf-Opercular,1296,911,3124,2.610,0.434,0.143,0.033,20,1.7
G_front_inf-Orbital,362,292,1146,2.797,0.365,0.162,0.033,6,0.5
G_front_inf-Triangul,601,467,1459,2.437,0.370,0.128,0.028,8,0.6
G_front_middle,3029,2258,7542,2.507,0.508,0.143,0.036,46,4.3
G_front_sup,6954,4905,16728,2.718,0.612,0.137,0.034,88,9.5
G_Ins_lg_and_S_cent_ins,560,394,1124,2.615,0.561,0.137,0.044,8,0.9
G_insular_short,840,652,2163,2.601,0.860,0.160,0.050,16,1.6
G_occipital_middle,2727,1773,5906,2.660,0.530,0.141,0.032,43,3.3
G_occipital_sup,1871,1161,2428,1.846,0.492,0.123,0.031,22,2.4
G_oc-temp_lat-fusifor,2206,1449,5033,2.676,0.630,0.131,0.037,32,3.2
G_oc-temp_med-Lingual,3710,2605,5638,1.861,0.634,0.151,0.046,62,6.2
G_oc-temp_med-Parahip,1761,1192,4945,2.809,0.823,0.132,0.041,21,2.7
G_orbital,2348,1801,6024,2.604,0.636,0.153,0.044,37,4.2
G_pariet_inf-Angular,3963,2659,8647,2.544,0.524,0.127,0.028,56,4.2
G_pariet_inf-Supramar,2628,1857,5502,2.490,0.457,0.138,0.027,38,2.9
G_parietal_sup,3914,2577,6994,2.288,0.509,0.128,0.032,54,4.6
G_postcentral,2670,1605,4059,2.006,0.585,0.111,0.026,26,2.9
G_precentral,3243,1899,6784,2.740,0.591,0.113,0.034,29,4.5
G_precuneus,2873,2004,7019,2.565,0.594,0.137,0.033,44,3.6
G_rectus,851,701,2413,2.605,0.709,0.181,0.062,23,2.4
G_subcallosal,464,303,858,2.540,0.822,0.122,0.048,7,0.7
G_temp_sup-G_T_transv,412,209,672,2.483,0.368,0.101,0.030,4,0.4
G_temp_sup-Lateral,1538,1127,4269,2.872,0.541,0.132,0.031,22,1.8
G_temp_sup-Plan_polar,724,491,1473,2.899,0.602,0.105,0.024,5,0.8
G_temp_sup-Plan_tempo,787,522,1400,2.546,0.476,0.104,0.023,5,0.7
