StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
bankssts,1345,838,1816,2.323,0.370,0.065,0.008,4,0.4
caudalanteriorcingulate,994,680,1839,2.326,0.740,0.128,0.021,14,1.0
caudalmiddlefrontal,3353,2238,5939,2.424,0.421,0.103,0.018,24,2.4
cuneus,2786,1866,3364,1.780,0.416,0.136,0.031,36,3.6
entorhinal,710,476,2063,3.115,0.769,0.107,0.024,5,0.6
fusiform,5303,3553,11330,2.724,0.634,0.117,0.024,56,5.2
inferiorparietal,6199,4243,11135,2.334,0.557,0.124,0.024,70,6.4
inferiortemporal,4927,3379,10130,2.632,0.615,0.114,0.024,59,4.7
isthmuscingulate,1725,1143,2830,2.235,0.788,0.112,0.024,17,1.7
lateraloccipital,8702,5586,11085,1.936,0.540,0.122,0.027,99,9.9
lateralorbitofrontal,3586,2433,6715,2.544,0.572,0.119,0.025,36,3.6
lingual,5030,3390,6661,1.924,0.554,0.133,0.033,58,6.8
medialorbitofrontal,2651,1799,4433,2.283,0.624,0.121,0.028,43,3.2
middletemporal,4654,3117,10763,2.760,0.632,0.109,0.020,48,3.8
parahippocampal,984,622,2235,3.093,0.798,0.094,0.020,7,0.7
paracentral,2058,1277,3669,2.583,0.496,0.110,0.023,16,2.0
parsopercularis,2739,1799,5014,2.511,0.435,0.105,0.018,24,2.1
parsorbitalis,977,690,2178,2.476,0.655,0.131,0.027,13,1.1
parstriangularis,2040,1409,3671,2.308,0.577,0.119,0.023,20,1.9
pericalcarine,2140,1607,1971,1.459,0.390,0.168,0.044,35,4.6
postcentral,6265,3859,9173,2.086,0.589,0.096,0.018,48,4.5
posteriorcingulate,1729,1142,2716,2.164,0.716,0.109,0.019,20,1.5
precentral,8300,5082,14226,2.553,0.565,0.096,0.018,57,5.9
precuneus,5267,3657,9094,2.328,0.447,0.128,0.026,63,5.8
rostralanteriorcingulate,1002,739,2249,2.636,0.540,0.117,0.023,13,1.0
rostralmiddlefrontal,7412,5317,13444,2.282,0.508,0.138,0.031,110,9.4
superiorfrontal,10706,7304,22402,2.765,0.525,0.118,0.023,91,10.4
superiorparietal,8084,5366,11721,2.062,0.436,0.111,0.020,79,6.6
superiortemporal,5139,3435,11203,2.825,0.633,0.105,0.019,42,4.1
supramarginal,4652,3114,8287,2.439,0.511,0.111,0.020,44,3.9
frontalpole,377,292,1048,2.629,0.529,0.145,0.034,7,0.5
temporalpole,673,522,2171,3.066,0.848,0.141,0.029,9,0.9
transversetemporal,678,412,993,2.282,0.467,0.119,0.030,6,0.7
insula,3488,2371,6433,2.756,0.677,0.122,0.032,38,4.1
