StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
bankssts,1252,828,2128,2.649,0.524,0.103,0.018,7,1.0
caudalanteriorcingulate,978,726,2179,2.478,0.813,0.156,0.028,20,1.2
caudalmiddlefrontal,2851,2067,6208,2.532,0.488,0.128,0.025,38,3.0
cuneus,2429,1593,3338,1.897,0.531,0.140,0.031,31,3.3
entorhinal,551,365,1588,3.351,0.780,0.102,0.028,6,0.5
fusiform,4046,2805,9071,2.621,0.675,0.132,0.029,61,4.9
inferiorparietal,7063,4884,14593,2.613,0.485,0.117,0.023,76,7.0
inferiortemporal,3830,2636,8911,2.799,0.694,0.121,0.027,47,4.2
isthmuscingulate,1216,860,2188,2.207,0.783,0.134,0.033,19,1.6
lateraloccipital,6791,4395,10553,2.172,0.578,0.129,0.029,82,8.0
lateralorbitofrontal,2904,2076,6442,2.759,0.758,0.140,0.036,43,4.4
lingual,4923,3280,6833,1.987,0.643,0.134,0.029,63,6.1
medialorbitofrontal,2489,1853,5510,2.380,0.760,0.137,0.034,46,3.8
middletemporal,3830,2699,9313,2.874,0.611,0.117,0.023,43,3.8
parahippocampal,971,574,1664,2.520,0.815,0.077,0.015,7,0.5
paracentral,2315,1443,4107,2.534,0.553,0.101,0.018,16,1.8
parsopercularis,1582,1166,3350,2.606,0.451,0.135,0.024,23,1.6
parsorbitalis,884,707,2448,2.613,0.648,0.149,0.031,14,1.0
parstriangularis,1741,1319,3848,2.431,0.606,0.139,0.029,22,2.3
pericalcarine,2179,1517,2161,1.624,0.517,0.131,0.031,25,2.8
postcentral,5246,3475,8143,2.105,0.577,0.118,0.023,58,5.0
posteriorcingulate,1620,1196,3160,2.302,0.757,0.142,0.032,26,2.2
precentral,7780,5213,14340,2.554,0.474,0.114,0.022,66,7.3
precuneus,4868,3447,9044,2.473,0.551,0.127,0.026,57,5.0
rostralanteriorcingulate,631,430,1343,2.623,0.755,0.134,0.027,8,0.8
rostralmiddlefrontal,6092,4559,13524,2.380,0.751,0.140,0.035,102,8.9
superiorfrontal,8833,6378,20770,2.784,0.565,0.126,0.027,99,9.8
superiorparietal,7725,5080,12761,2.283,0.479,0.111,0.020,78,6.4
superiortemporal,4721,3166,10155,2.679,0.634,0.096,0.018,38,3.8
supramarginal,3638,2640,7693,2.599,0.530,0.126,0.026,47,4.1
frontalpole,412,383,1833,3.212,0.564,0.203,0.061,13,1.0
temporalpole,621,520,2418,2.972,1.169,0.178,0.061,15,1.9
transversetemporal,425,265,743,2.480,0.374,0.120,0.026,5,0.4
insula,2910,1985,6467,3.027,0.917,0.113,0.030,26,3.3
