StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
G_and_S_frontomargin,787,604,1640,2.317,0.691,0.152,0.036,12,1.4
G_and_S_occipital_inf,1341,913,3035,2.900,0.641,0.136,0.025,16,1.4
G_and_S_paracentral,1202,790,2594,2.633,0.657,0.116,0.026,11,1.2
G_and_S_subcentral,1271,863,2859,2.984,0.508,0.108,0.020,10,1.0
G_and_S_transv_frontopol,1180,865,2657,2.389,0.657,0.146,0.035,20,1.7
G_and_S_cingul-Ant,2321,1608,4488,2.527,0.590,0.119,0.021,23,2.0
G_and_S_cingul-Mid-Ant,1120,740,2176,2.736,0.428,0.112,0.015,9,0.7
G_and_S_cingul-Mid-Post,1335,904,2403,2.593,0.505,0.118,0.024,14,1.3
G_cingul-Post-dorsal,541,380,1615,3.210,0.771,0.140,0.031,8,0.7
G_cingul-Post-ventral,335,195,686,2.422,0.854,0.109,0.032,5,0.2
G_cuneus,2328,1577,3115,1.774,0.528,0.136,0.030,27,3.0
G_front_inf-Opercular,1037,723,2586,2.694,0.414,0.131,0.029,14,1.2
G_front_inf-Orbital,226,162,675,3.012,0.444,0.127,0.032,3,0.2
G_front_inf-Triangul,784,626,2102,2.540,0.549,0.155,0.033,13,1.1
G_front_middle,2969,2238,8019,2.659,0.449,0.140,0.031,46,3.9
G_front_sup,5470,3850,13786,2.858,0.586,0.132,0.028,61,6.5
G_Ins_lg_and_S_cent_ins,616,423,1486,3.460,0.988,0.130,0.045,8,1.2
G_insular_short,637,431,2075,3.491,0.889,0.132,0.056,9,1.0
G_occipital_middle,2469,1685,5638,2.691,0.562,0.136,0.032,34,3.0
G_occipital_sup,1492,980,2658,2.220,0.466,0.123,0.025,18,1.4
G_oc-temp_lat-fusifor,2152,1397,5035,3.007,0.681,0.129,0.033,26,2.9
G_oc-temp_med-Lingual,2634,1948,4195,1.930,0.736,0.156,0.043,35,4.7
G_oc-temp_med-Parahip,956,614,3019,3.381,0.866,0.103,0.027,7,0.8
G_orbital,2153,1627,6089,2.814,0.695,0.141,0.042,48,3.2
G_pariet_inf-Angular,2675,1983,6893,2.603,0.568,0.142,0.029,46,3.1
G_pariet_inf-Supramar,2094,1499,5611,2.934,0.510,0.123,0.024,28,2.2
G_parietal_sup,2762,1893,5187,2.270,0.457,0.117,0.021,32,2.4
G_postcentral,1752,1153,3397,2.280,0.578,0.116,0.025,18,1.6
G_precentral,2406,1475,6209,3.067,0.608,0.104,0.021,18,2.0
G_precuneus,2709,1890,5823,2.555,0.493,0.131,0.026,38,3.1
G_rectus,822,577,1885,2.464,0.547,0.134,0.031,16,1.3
G_subcallosal,473,301,760,2.316,0.707,0.102,0.034,8,0.5
G_temp_sup-G_T_transv,423,221,817,2.636,0.513,0.100,0.021,3,0.3
G_temp_sup-Lateral,1917,1303,5525,3.170,0.504,0.115,0.022,22,1.8
G_temp_sup-Plan_polar,704,471,1863,3.628,0.813,0.083,0.021,3,0.5
G_temp_sup-Plan_tempo,799,523,1574,2.650,0.459,0.067,0.011,3,0.3
G_temporal_inf,2303,1673,6210,2.892,0.739,0.137,0.035,37,3.5
G_temporal_middle,2659,1936,8474,3.146,0.572,0.132,0.027,38,3.0
Lat_Fis-ant-Horizont,357,231,439,2.082,0.376,0.100,0.015,2,0.2
Lat_Fis-ant-Vertical,239,170,311,2.198,0.366,0.115,0.016,2,0.2
Lat_Fis-post,1214,800,1575,2.344,0.407,0.102,0.018,7,0.9
Pole_occipital,2970,2010,4165,1.921,0.550,0.145,0.036,37,4.6
Pole_temporal,1920,1383,6281,3.216,0.739,0.135,0.035,27,2.5
S_calcarine,2171,1486,2219,1.778,0.641,0.127,0.029,23,2.8
S_central,2639,1746,3009,2.002,0.626,0.094,0.017,12,1.9
S_cingul-Marginalis,1150,764,1671,2.304,0.500,0.098,0.016,7,0.7
S_circular_insula_ant,465,303,640,2.610,0.474,0.093,0.019,2,0.4
S_circular_insula_inf,1154,747,1726,2.803,0.489,0.071,0.011,4,0.5
S_circular_insula_sup,1156,741,1612,2.712,0.367,0.097,0.019,5,0.9
S_collat_transv_ant,683,458,1067,2.768,0.395,0.102,0.017,4,0.4
S_collat_transv_post,658,449,790,2.145,0.424,0.132,0.028,6,0.8
S_front_inf,1496,965,1924,2.248,0.405,0.102,0.017,8,1.1
S_front_middle,1773,1210,2267,1.934,0.469,0.104,0.020,11,1.5
S_front_sup,2376,1610,3594,2.390,0.390,0.102,0.017,14,1.8
S_interm_prim-Jensen,435,288,530,2.113,0.293,0.085,0.009,2,0.2
S_intrapariet_and_P_trans,3452,2297,4823,2.186,0.362,0.106,0.017,29,2.5
S_oc_middle_and_Lunatus,847,568,1032,2.130,0.270,0.105,0.018,5,0.6
S_oc_sup_and_transversal,1547,1008,2026,2.311,0.327,0.104,0.016,9,1.1
S_occipital_ant,837,569,1250,2.420,0.363,0.106,0.019,6,0.7
S_oc-temp_lat,793,534,1374,2.518,0.653,0.083,0.010,4,0.3
S_oc-temp_med_and_Lingual,2188,1451,3018,2.326,0.485,0.092,0.014,12,1.3
S_orbital_lateral,219,156,244,1.605,0.432,0.114,0.011,1,0.1
S_orbital_med-olfact,824,546,1100,2.144,0.698,0.104,0.019,6,0.6
S_orbital-H_Shaped,1127,779,2001,2.569,0.664,0.119,0.023,9,1.1
S_parieto_occipital,2689,1779,3668,2.285,0.566,0.109,0.018,22,2.0
S_pericallosal,1641,1042,1459,1.702,0.609,0.118,0.020,24,1.5
S_postcentral,2214,1433,2810,2.223,0.339,0.094,0.018,11,1.6
S_precentral-inf-part,1369,883,1811,2.324,0.511,0.095,0.015,7,0.9
S_precentral-sup-part,1042,680,1619,2.542,0.551,0.097,0.016,6,0.7
S_suborbital,315,204,481,2.259,0.751,0.083,0.011,1,0.1
S_subparietal,1114,770,1836,2.474,0.404,0.119,0.025,10,1.2
S_temporal_inf,1723,1103,2249,2.468,0.353,0.091,0.015,8,1.1
S_temporal_sup,6828,4483,10316,2.476,0.382,0.088,0.013,36,3.7
S_temporal_transverse,257,186,348,2.509,0.461,0.139,0.017,2,0.2
