StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
caudalanteriorcingulate,1220,799,2319,2.548,0.582,0.132,0.017,18,1.0
caudalmiddlefrontal,2551,1707,4882,2.554,0.462,0.112,0.020,20,2.3
cuneus,3037,2027,3949,1.854,0.451,0.131,0.028,34,3.6
entorhinal,356,259,1497,3.913,0.573,0.117,0.030,2,0.4
fusiform,4051,2689,8200,2.797,0.666,0.122,0.027,42,4.4
inferiorparietal,8609,5994,16581,2.472,0.504,0.117,0.022,91,7.7
inferiortemporal,4942,3436,11236,2.794,0.673,0.119,0.028,56,5.6
isthmuscingulate,1464,959,2506,2.180,0.885,0.105,0.025,16,1.3
lateraloccipital,7006,4667,11986,2.350,0.590,0.125,0.027,72,7.5
lateralorbitofrontal,3657,2639,7629,2.565,0.712,0.136,0.040,63,5.4
lingual,4016,2907,5924,1.987,0.623,0.145,0.038,48,6.5
medialorbitofrontal,2050,1391,3895,2.355,0.633,0.113,0.025,27,2.3
middletemporal,6106,4220,14093,2.818,0.594,0.109,0.020,60,5.0
parahippocampal,1054,640,2043,2.746,0.769,0.076,0.014,5,0.5
paracentral,2043,1322,3984,2.659,0.607,0.102,0.020,14,1.7
parsopercularis,1965,1360,3753,2.537,0.432,0.113,0.021,18,1.7
parsorbitalis,725,506,1856,2.927,0.684,0.114,0.028,6,0.8
parstriangularis,1578,1133,3001,2.272,0.610,0.129,0.025,17,1.6
pericalcarine,2076,1462,1665,1.329,0.386,0.144,0.034,25,3.0
postcentral,5683,3745,8969,2.202,0.644,0.104,0.021,43,4.6
posteriorcingulate,1757,1192,3305,2.426,0.876,0.125,0.025,24,1.8
precentral,5785,3697,11485,2.753,0.630,0.102,0.020,38,4.5
precuneus,6226,4244,11199,2.489,0.518,0.120,0.023,67,6.0
rostralanteriorcingulate,1066,715,2199,2.675,0.568,0.112,0.020,13,0.8
rostralmiddlefrontal,4361,3163,8479,2.283,0.552,0.125,0.027,48,4.9
superiorfrontal,11191,7845,23411,2.595,0.616,0.125,0.025,115,11.9
superiorparietal,6699,4509,10897,2.238,0.402,0.114,0.020,67,5.4
superiortemporal,7001,4639,16198,2.972,0.649,0.094,0.017,53,4.9
supramarginal,4357,2994,8553,2.586,0.530,0.109,0.019,39,3.7
transversetemporal,516,292,845,2.405,0.433,0.099,0.022,3,0.4
insula,2588,1725,5604,3.172,0.757,0.109,0.026,20,2.6
