StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
bankssts,1387,951,2168,2.476,0.379,0.101,0.017,10,1.0
caudalanteriorcingulate,875,593,1695,2.465,0.688,0.129,0.024,11,0.9
caudalmiddlefrontal,2320,1592,4178,2.419,0.505,0.118,0.024,19,2.4
cuneus,2501,1533,3499,1.988,0.519,0.123,0.028,30,2.9
entorhinal,440,311,1450,3.395,0.513,0.115,0.028,3,0.5
fusiform,3694,2450,8307,2.907,0.643,0.120,0.026,39,3.9
inferiorparietal,8325,5599,14731,2.467,0.428,0.119,0.021,92,7.1
inferiortemporal,3685,2444,6728,2.586,0.591,0.122,0.032,44,4.6
isthmuscingulate,1126,735,1699,2.208,0.605,0.118,0.030,12,1.3
lateraloccipital,7060,4471,10230,2.152,0.480,0.120,0.026,74,7.5
lateralorbitofrontal,3049,2154,5820,2.539,0.701,0.137,0.036,43,4.6
lingual,4511,2898,6647,2.156,0.600,0.128,0.034,56,6.5
medialorbitofrontal,2546,1808,4433,2.245,0.658,0.129,0.033,36,3.4
middletemporal,5013,3545,11665,2.731,0.571,0.129,0.027,64,5.6
parahippocampal,871,528,1774,2.880,0.778,0.092,0.024,8,0.6
paracentral,2139,1286,3672,2.650,0.510,0.103,0.019,15,1.8
parsopercularis,1722,1125,3093,2.551,0.446,0.104,0.019,13,1.4
parsorbitalis,1006,739,2140,2.398,0.619,0.145,0.029,14,1.3
parstriangularis,2015,1438,3536,2.148,0.569,0.127,0.026,23,2.2
pericalcarine,2163,1531,2170,1.622,0.415,0.141,0.037,23,3.8
postcentral,5768,3703,7710,1.908,0.531,0.102,0.020,48,4.9
posteriorcingulate,1408,938,2522,2.440,0.578,0.119,0.027,14,1.5
precentral,6587,4158,10884,2.457,0.525,0.105,0.019,50,5.2
precuneus,5309,3602,8812,2.347,0.463,0.111,0.021,50,4.5
rostralanteriorcingulate,709,484,1416,2.619,0.717,0.125,0.021,9,0.6
rostralmiddlefrontal,6380,4426,10304,2.026,0.564,0.126,0.027,77,7.4
superiorfrontal,8029,5554,16443,2.641,0.556,0.123,0.025,75,8.4
superiorparietal,8043,5217,12052,2.174,0.433,0.114,0.021,75,6.8
superiortemporal,5410,3603,10376,2.639,0.464,0.113,0.021,54,4.8
supramarginal,4373,2974,7769,2.515,0.428,0.122,0.025,45,4.2
frontalpole,357,268,847,2.518,0.547,0.183,0.051,8,0.8
temporalpole,731,532,2272,3.161,0.808,0.160,0.045,13,1.4
transversetemporal,490,282,738,2.306,0.291,0.116,0.028,5,0.5
insula,3200,2145,5726,2.797,0.767,0.123,0.033,31,4.0
