StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
caudalanteriorcingulate,1062,693,2207,2.947,0.684,0.129,0.022,16,1.0
caudalmiddlefrontal,2563,1780,5232,2.612,0.533,0.117,0.023,22,2.4
cuneus,2308,1598,3207,1.889,0.455,0.140,0.031,27,3.0
entorhinal,486,322,1738,3.385,0.840,0.108,0.022,4,0.5
fusiform,3436,2324,7390,2.872,0.645,0.118,0.022,36,3.1
inferiorparietal,4979,3509,9676,2.414,0.614,0.117,0.022,51,4.6
inferiortemporal,3655,2719,9945,2.957,0.715,0.144,0.036,55,5.3
isthmuscingulate,1105,738,2196,2.504,0.866,0.123,0.026,13,1.1
lateraloccipital,6245,4040,10899,2.285,0.659,0.123,0.025,68,6.4
lateralorbitofrontal,3701,2671,7903,2.750,0.661,0.141,0.036,58,5.5
lingual,3822,2659,5943,2.083,0.620,0.136,0.033,45,5.2
medialorbitofrontal,2046,1477,4439,2.582,0.711,0.130,0.033,33,2.6
middletemporal,4443,3051,10998,2.912,0.671,0.112,0.022,47,4.1
parahippocampal,1001,609,1718,2.392,0.595,0.073,0.014,7,0.5
paracentral,1989,1234,3745,2.715,0.611,0.094,0.019,11,1.6
parsopercularis,1934,1320,4186,2.672,0.532,0.107,0.020,18,1.5
parsorbitalis,945,670,2173,2.640,0.640,0.118,0.023,12,1.0
parstriangularis,2202,1517,4186,2.399,0.651,0.124,0.025,25,2.3
pericalcarine,1500,1046,1326,1.500,0.521,0.143,0.033,18,2.1
postcentral,6036,4013,10486,2.243,0.650,0.113,0.022,56,5.6
posteriorcingulate,1450,955,2519,2.357,0.782,0.118,0.022,18,1.3
precentral,6281,4023,12046,2.688,0.607,0.105,0.021,45,5.5
precuneus,4638,3372,9017,2.466,0.585,0.128,0.025,57,4.5
rostralanteriorcingulate,1147,748,2442,2.694,0.947,0.112,0.027,12,1.2
rostralmiddlefrontal,3859,2945,8331,2.418,0.587,0.137,0.029,51,4.8
superiorfrontal,9415,6887,23066,2.847,0.698,0.126,0.027,95,10.8
superiorparietal,6058,4189,10807,2.320,0.479,0.114,0.020,60,4.9
superiortemporal,6316,4314,15388,2.967,0.737,0.108,0.021,55,5.5
supramarginal,4964,3531,10050,2.484,0.565,0.130,0.026,60,5.4
transversetemporal,654,413,1283,2.786,0.460,0.130,0.027,8,0.7
insula,2582,1714,5769,3.286,1.033,0.100,0.022,18,2.5
