StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
bankssts,1257,828,1903,2.399,0.446,0.094,0.017,8,0.9
caudalanteriorcingulate,754,521,1361,2.636,0.472,0.126,0.022,11,0.8
caudalmiddlefrontal,2418,1757,4639,2.428,0.561,0.130,0.033,27,3.5
cuneus,2039,1428,2955,2.017,0.509,0.145,0.035,29,3.0
entorhinal,527,372,1936,3.779,0.673,0.116,0.035,5,0.8
fusiform,4066,2852,9892,2.971,0.606,0.136,0.032,50,5.5
inferiorparietal,4833,3434,8839,2.329,0.555,0.126,0.028,54,5.7
inferiortemporal,3727,2661,8569,2.695,0.675,0.126,0.027,47,4.3
isthmuscingulate,1445,966,2438,2.309,0.759,0.123,0.028,16,1.6
lateraloccipital,6717,4622,11772,2.376,0.578,0.141,0.034,81,9.3
lateralorbitofrontal,2908,2148,6253,2.556,0.708,0.147,0.043,42,5.3
lingual,4546,3255,7200,2.066,0.599,0.145,0.039,56,7.5
medialorbitofrontal,1917,1408,4269,2.513,0.750,0.148,0.041,33,3.4
middletemporal,3524,2572,8721,2.624,0.630,0.130,0.031,51,4.5
parahippocampal,925,614,2258,3.001,0.750,0.107,0.024,9,0.8
paracentral,2049,1263,3390,2.436,0.588,0.098,0.024,14,2.0
parsopercularis,1889,1334,3925,2.497,0.638,0.110,0.025,19,1.8
parsorbitalis,606,473,1427,2.279,0.639,0.154,0.043,11,0.9
parstriangularis,1391,994,2581,2.323,0.620,0.120,0.026,14,1.3
pericalcarine,2014,1410,2012,1.613,0.400,0.142,0.031,23,2.7
postcentral,6013,4031,8752,1.934,0.608,0.115,0.026,65,6.7
posteriorcingulate,1417,948,2648,2.575,0.703,0.130,0.032,17,1.9
precentral,6389,4359,11373,2.422,0.628,0.122,0.030,59,8.1
precuneus,4951,3423,8445,2.277,0.630,0.123,0.029,49,5.8
rostralanteriorcingulate,865,594,1795,2.582,0.801,0.127,0.027,11,1.1
rostralmiddlefrontal,5145,3752,10283,2.320,0.695,0.136,0.038,71,7.6
superiorfrontal,8536,6023,18995,2.607,0.644,0.123,0.033,92,11.1
superiorparietal,7240,4920,11283,2.089,0.568,0.124,0.027,81,8.1
superiortemporal,5442,3677,11194,2.587,0.668,0.104,0.020,46,4.8
supramarginal,5804,3998,9675,2.229,0.633,0.122,0.026,63,6.2
frontalpole,274,237,1173,3.153,0.690,0.178,0.075,5,0.8
temporalpole,517,442,2645,3.717,0.829,0.152,0.058,9,0.9
transversetemporal,796,469,1397,2.596,0.269,0.108,0.022,8,0.6
insula,3507,2352,6996,3.067,0.844,0.115,0.033,32,4.4
