StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
G_and_S_frontomargin,1347,981,2679,2.399,0.521,0.144,0.030,20,1.9
G_and_S_occipital_inf,1335,967,2835,2.445,0.609,0.143,0.028,20,1.4
G_and_S_paracentral,1614,1127,3292,2.427,0.522,0.113,0.023,16,1.5
G_and_S_subcentral,1641,1125,3651,2.917,0.550,0.131,0.025,21,1.6
G_and_S_transv_frontopol,898,770,2471,2.489,0.587,0.171,0.045,26,1.7
G_and_S_cingul-Ant,2829,1962,5694,2.766,0.493,0.111,0.021,27,2.4
G_and_S_cingul-Mid-Ant,1346,907,2199,2.395,0.503,0.100,0.013,8,0.9
G_and_S_cingul-Mid-Post,1193,822,2210,2.499,0.526,0.104,0.017,9,0.8
G_cingul-Post-dorsal,653,490,1652,2.649,0.894,0.146,0.036,11,0.8
G_cingul-Post-ventral,308,201,655,2.570,0.767,0.144,0.040,5,0.5
G_cuneus,1551,1140,2516,1.897,0.540,0.152,0.042,27,2.5
G_front_inf-Opercular,1088,794,3008,2.828,0.462,0.122,0.026,14,1.0
G_front_inf-Orbital,459,333,1270,2.702,0.549,0.116,0.023,10,0.4
G_front_inf-Triangul,1194,913,3269,2.721,0.535,0.146,0.031,22,1.5
G_front_middle,4407,3411,11841,2.677,0.554,0.144,0.030,69,5.6
G_front_sup,7683,5531,18364,2.673,0.597,0.127,0.024,93,7.8
G_Ins_lg_and_S_cent_ins,827,561,1925,3.165,0.799,0.114,0.036,10,0.9
G_insular_short,898,607,3021,3.772,0.715,0.116,0.030,10,1.0
G_occipital_middle,1365,921,3521,2.826,0.459,0.135,0.030,22,1.5
G_occipital_sup,1329,868,2651,2.324,0.688,0.128,0.032,14,1.6
G_oc-temp_lat-fusifor,1806,1167,5232,3.250,0.464,0.113,0.026,22,1.6
G_oc-temp_med-Lingual,2814,1988,5238,2.053,0.685,0.140,0.035,37,4.0
G_oc-temp_med-Parahip,1319,861,4166,3.248,0.857,0.097,0.025,9,1.2
G_orbital,2343,1704,5882,2.718,0.776,0.126,0.031,32,2.6
G_pariet_inf-Angular,1745,1270,4828,2.715,0.608,0.130,0.029,29,2.0
G_pariet_inf-Supramar,3941,2795,10153,2.837,0.642,0.129,0.025,54,4.1
G_parietal_sup,2610,2025,6034,2.349,0.520,0.142,0.029,43,2.9
G_postcentral,2702,1869,5321,2.257,0.521,0.121,0.021,35,2.3
G_precentral,2728,1796,6845,2.864,0.391,0.106,0.019,23,2.1
G_precuneus,2957,2164,6547,2.507,0.641,0.127,0.026,38,2.9
G_rectus,986,742,2461,2.632,0.746,0.140,0.033,21,1.5
G_subcallosal,922,597,1570,2.558,0.854,0.114,0.037,11,1.1
G_temp_sup-G_T_transv,490,283,900,2.556,0.371,0.107,0.025,4,0.4
G_temp_sup-Lateral,2530,1698,8445,3.501,0.612,0.131,0.028,35,2.8
G_temp_sup-Plan_polar,692,485,2233,3.891,0.717,0.075,0.017,2,0.4
G_temp_sup-Plan_tempo,1222,846,2487,2.679,0.493,0.102,0.017,10,0.9
G_temporal_inf,2936,2068,8777,3.013,0.855,0.130,0.035,43,3.9
G_temporal_middle,3086,2149,10028,3.265,0.636,0.122,0.023,40,2.8
Lat_Fis-ant-Horizont,282,194,328,1.854,0.224,0.093,0.015,1,0.1
Lat_Fis-ant-Vertical,472,319,665,2.305,0.466,0.096,0.016,2,0.3
Lat_Fis-post,1212,809,1590,2.567,0.452,0.109,0.023,8,1.2
Pole_occipital,1730,1159,2816,2.030,0.621,0.134,0.035,19,2.5
Pole_temporal,1631,1211,5638,3.422,0.826,0.140,0.040,24,2.3
S_calcarine,2028,1398,2178,1.725,0.585,0.123,0.030,20,2.6
S_central,3452,2291,3831,1.900,0.610,0.079,0.014,11,2.0
S_cingul-Marginalis,1049,720,1616,2.233,0.418,0.088,0.014,7,0.5
S_circular_insula_ant,578,378,788,2.479,0.604,0.089,0.015,2,0.4
S_circular_insula_inf,1733,1157,2603,2.823,0.513,0.082,0.014,6,1.1
S_circular_insula_sup,2061,1348,2812,2.559,0.402,0.094,0.016,8,1.5
S_collat_transv_ant,717,496,1186,2.881,0.461,0.105,0.021,4,0.6
S_collat_transv_post,575,370,552,1.843,0.395,0.115,0.021,4,0.6
S_front_inf,2078,1450,3105,2.141,0.444,0.105,0.019,14,1.6
S_front_middle,1462,1074,2618,2.336,0.463,0.131,0.027,17,1.7
S_front_sup,2857,1932,4224,2.336,0.495,0.097,0.016,17,2.1
S_interm_prim-Jensen,282,201,403,2.001,0.355,0.074,0.007,1,0.1
S_intrapariet_and_P_trans,2902,1924,3657,2.088,0.440,0.094,0.016,16,1.9
S_oc_middle_and_Lunatus,554,379,726,2.249,0.523,0.126,0.026,4,0.6
S_oc_sup_and_transversal,1090,707,1279,2.005,0.414,0.102,0.017,6,0.9
S_occipital_ant,641,422,926,2.686,0.324,0.111,0.023,4,0.6
S_oc-temp_lat,1007,673,1537,2.622,0.421,0.094,0.014,4,0.7
S_oc-temp_med_and_Lingual,2153,1450,3188,2.541,0.501,0.094,0.017,10,1.6
S_orbital_lateral,321,234,471,2.019,0.477,0.139,0.026,4,0.4
S_orbital_med-olfact,722,494,1084,2.526,0.720,0.103,0.017,5,0.4
S_orbital-H_Shaped,1504,1055,3302,3.236,0.684,0.120,0.021,13,1.4
S_parieto_occipital,1816,1228,2645,2.274,0.543,0.107,0.023,12,1.6
S_pericallosal,1801,1109,1675,1.830,0.706,0.099,0.013,20,1.0
S_postcentral,3848,2634,5436,2.183,0.425,0.109,0.019,30,3.2
S_precentral-inf-part,1263,829,1854,2.415,0.415,0.086,0.013,5,0.7
S_precentral-sup-part,1623,1063,2262,2.470,0.419,0.095,0.016,8,1.2
S_suborbital,711,490,925,2.235,0.543,0.108,0.013,5,0.5
S_subparietal,1103,764,1735,2.317,0.475,0.127,0.028,11,1.3
S_temporal_inf,1960,1322,2901,2.518,0.464,0.101,0.018,12,1.5
S_temporal_sup,6712,4494,10805,2.537,0.520,0.095,0.016,40,4.7
S_temporal_transverse,480,334,781,2.702,0.519,0.117,0.015,4,0.4
