StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
G_and_S_frontomargin,899,639,1780,2.298,0.563,0.131,0.038,15,1.3
G_and_S_occipital_inf,1126,757,2379,2.536,0.664,0.124,0.026,12,1.1
G_and_S_paracentral,1494,921,2782,2.452,0.531,0.114,0.024,15,1.4
G_and_S_subcentral,1482,1011,3325,2.767,0.519,0.125,0.025,19,1.5
G_and_S_transv_frontopol,1201,899,3036,2.538,0.643,0.142,0.034,19,1.8
G_and_S_cingul-Ant,3221,2296,6169,2.346,0.679,0.118,0.023,33,3.3
G_and_S_cingul-Mid-Ant,1554,1095,2997,2.450,0.608,0.119,0.022,17,1.5
G_and_S_cingul-Mid-Post,1392,977,2554,2.389,0.568,0.117,0.023,13,1.3
G_cingul-Post-dorsal,686,478,1853,2.940,0.820,0.147,0.038,11,1.0
G_cingul-Post-ventral,307,192,704,2.503,0.756,0.120,0.037,5,0.3
G_cuneus,2152,1298,3284,2.039,0.628,0.127,0.039,29,3.1
G_front_inf-Opercular,1190,848,3000,2.805,0.412,0.114,0.023,14,1.0
G_front_inf-Orbital,403,283,1023,2.590,0.492,0.126,0.030,6,0.4
G_front_inf-Triangul,763,587,2035,2.555,0.590,0.142,0.028,13,0.9
G_front_middle,4130,2886,10020,2.582,0.563,0.137,0.033,86,5.3
G_front_sup,7240,4999,16931,2.630,0.611,0.125,0.027,108,7.7
G_Ins_lg_and_S_cent_ins,668,428,1836,3.882,0.752,0.090,0.026,5,0.5
G_insular_short,903,614,2595,3.279,0.843,0.128,0.032,15,1.1
G_occipital_middle,1779,1110,4029,2.787,0.637,0.120,0.028,25,2.0
G_occipital_sup,1856,1049,2433,2.147,0.550,0.117,0.035,24,2.4
G_oc-temp_lat-fusifor,2224,1428,6512,3.226,0.653,0.128,0.030,33,2.5
G_oc-temp_med-Lingual,2707,1800,4684,2.170,0.726,0.142,0.039,38,4.2
G_oc-temp_med-Parahip,1412,929,4663,3.479,0.763,0.119,0.028,16,1.5
G_orbital,2498,1847,6919,2.866,0.679,0.138,0.035,43,3.4
G_pariet_inf-Angular,3940,2525,10378,2.994,0.574,0.121,0.027,51,4.3
