StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
G_and_S_frontomargin,1131,808,2226,2.250,0.636,0.149,0.037,19,1.9
G_and_S_occipital_inf,1076,711,2488,2.810,0.578,0.124,0.024,12,1.0
G_and_S_paracentral,1239,719,2394,2.688,0.594,0.101,0.022,10,1.0
G_and_S_subcentral,1443,955,3114,2.809,0.571,0.126,0.027,15,1.6
G_and_S_transv_frontopol,1250,952,3219,2.497,0.630,0.150,0.037,22,1.9
G_and_S_cingul-Ant,2638,1824,5039,2.506,0.690,0.116,0.022,28,2.4
G_and_S_cingul-Mid-Ant,1347,881,2511,2.878,0.490,0.103,0.016,9,1.0
G_and_S_cingul-Mid-Post,1308,866,2525,2.745,0.528,0.110,0.019,11,1.0
G_cingul-Post-dorsal,593,401,1619,3.055,0.592,0.140,0.030,9,0.8
G_cingul-Post-ventral,294,188,634,2.671,0.808,0.124,0.034,3,0.4
G_cuneus,2228,1314,2881,1.933,0.448,0.112,0.027,20,2.6
G_front_inf-Opercular,1266,860,2782,2.704,0.582,0.114,0.023,15,1.2
G_front_inf-Orbital,396,276,960,2.590,0.406,0.132,0.025,6,0.5
G_front_inf-Triangul,645,497,1716,2.578,0.589,0.153,0.036,11,0.9
G_front_middle,3433,2498,8534,2.491,0.593,0.142,0.034,62,4.6
G_front_sup,5674,3801,13774,2.914,0.657,0.117,0.023,61,5.2
G_Ins_lg_and_S_cent_ins,650,426,1444,3.137,0.652,0.109,0.029,7,0.5
G_insular_short,674,419,1975,3.525,0.685,0.121,0.034,11,0.9
G_occipital_middle,1958,1235,4583,2.796,0.529,0.115,0.022,23,1.7
G_occipital_sup,2019,1234,3340,2.282,0.496,0.119,0.028,23,2.0
G_oc-temp_lat-fusifor,1867,1155,4812,3.054,0.531,0.117,0.026,25,1.9
G_oc-temp_med-Lingual,3193,2035,5336,2.278,0.740,0.132,0.030,43,4.1
G_oc-temp_med-Parahip,1044,628,2881,3.255,0.710,0.089,0.020,9,0.7
G_orbital,2426,1812,6897,2.876,0.796,0.148,0.037,44,4.1
G_pariet_inf-Angular,3375,2282,8124,2.735,0.579,0.131,0.026,48,3.6
G_pariet_inf-Supramar,2562,1751,5953,2.780,0.541,0.130,0.027,33,2.7
G_parietal_sup,2761,1802,5441,2.347,0.576,0.119,0.021,32,2.4
G_postcentral,2397,1503,4947,2.521,0.626,0.109,0.021,25,2.0
G_precentral,2822,1625,6423,2.938,0.476,0.096,0.018,22,2.2
G_precuneus,2696,1791,6266,2.773,0.521,0.120,0.022,30,2.5
G_rectus,846,596,1837,2.260,0.578,0.130,0.033,18,1.4
G_subcallosal,458,283,645,2.090,0.775,0.083,0.025,4,0.3
G_temp_sup-G_T_transv,444,231,820,2.555,0.314,0.095,0.020,4,0.3
G_temp_sup-Lateral,1718,1115,4761,3.144,0.576,0.123,0.023,21,1.7
G_temp_sup-Plan_polar,773,506,1885,3.182,0.744,0.076,0.019,3,0.5
G_temp_sup-Plan_tempo,868,583,2042,3.013,0.479,0.096,0.016,6,0.6
G_temporal_inf,2733,1824,7426,2.978,0.674,0.127,0.027,42,2.9
G_temporal_middle,2758,1930,7813,2.992,0.575,0.133,0.027,42,3.1
Lat_Fis-ant-Horizont,346,238,437,1.839,0.480,0.080,0.009,1,0.1
Lat_Fis-ant-Vertical,64,47,116,2.373,0.443,0.124,0.016,1,0.0
Lat_Fis-post,1405,912,1970,2.705,0.536,0.099,0.019,7,1.1
Pole_occipital,3748,2261,5388,2.136,0.666,0.131,0.033,43,5.4
Pole_temporal,2020,1532,6726,3.064,0.832,0.142,0.031,35,2.6
S_calcarine,2118,1470,2402,1.844,0.551,0.118,0.023,19,2.0
S_central,3245,2145,3936,2.092,0.643,0.097,0.016,17,2.3
S_cingul-Marginalis,1302,872,1846,2.288,0.400,0.091,0.015,7,0.8
S_circular_insula_ant,663,429,958,2.848,0.524,0.093,0.015,3,0.4
S_circular_insula_inf,1186,765,1653,2.666,0.610,0.072,0.009,3,0.5
S_circular_insula_sup,1425,921,1986,2.569,0.452,0.093,0.015,5,1.0
S_collat_transv_ant,1038,684,1926,2.734,0.576,0.103,0.025,10,1.1
S_collat_transv_post,549,365,628,2.161,0.548,0.117,0.022,4,0.5
S_front_inf,1721,1172,2684,2.152,0.577,0.120,0.025,13,1.8
S_front_middle,2296,1581,2999,1.954,0.417,0.105,0.019,15,1.9
S_front_sup,2647,1801,4232,2.342,0.572,0.101,0.015,17,1.9
S_interm_prim-Jensen,721,475,857,2.302,0.389,0.103,0.019,4,0.6
S_intrapariet_and_P_trans,3856,2542,5450,2.281,0.425,0.110,0.017,29,2.8
S_oc_middle_and_Lunatus,832,557,1200,2.434,0.425,0.124,0.026,7,0.8
S_oc_sup_and_transversal,1557,1022,2109,2.302,0.352,0.111,0.017,11,1.4
S_occipital_ant,585,397,752,2.390,0.330,0.121,0.020,4,0.6
S_oc-temp_lat,1032,681,1484,2.597,0.444,0.102,0.017,5,0.8
S_oc-temp_med_and_Lingual,2394,1570,3499,2.582,0.457,0.093,0.013,11,1.4
S_orbital_lateral,482,331,503,1.668,0.419,0.118,0.028,3,0.5
S_orbital_med-olfact,876,596,1008,1.852,0.738,0.105,0.021,5,0.8
