StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
bankssts,1256,821,2197,2.771,0.568,0.101,0.018,9,1.0
caudalanteriorcingulate,867,559,1498,2.234,0.668,0.107,0.015,9,0.6
caudalmiddlefrontal,2322,1601,3970,2.194,0.565,0.102,0.019,22,1.7
cuneus,2708,1787,3422,1.798,0.548,0.135,0.034,32,4.0
entorhinal,497,335,2044,3.860,0.690,0.100,0.025,4,0.4
fusiform,4327,2842,9089,2.856,0.582,0.105,0.020,45,3.4
inferiorparietal,9057,6206,18551,2.648,0.560,0.118,0.024,94,8.7
inferiortemporal,3872,2702,9949,3.047,0.704,0.124,0.026,47,3.9
isthmuscingulate,1364,878,2400,2.367,0.897,0.116,0.027,15,1.4
lateraloccipital,8091,5374,14608,2.380,0.716,0.130,0.031,96,10.2
lateralorbitofrontal,3220,2278,6712,2.769,0.616,0.136,0.036,40,4.9
lingual,5024,3497,7172,1.947,0.596,0.139,0.034,58,7.4
medialorbitofrontal,2672,1902,5508,2.577,0.648,0.127,0.032,38,3.6
middletemporal,4468,3092,11951,3.125,0.671,0.114,0.022,48,4.4
parahippocampal,993,626,2010,2.647,0.764,0.072,0.012,8,0.5
paracentral,2634,1555,3946,2.453,0.571,0.095,0.018,17,2.0
parsopercularis,1600,1127,3060,2.549,0.390,0.121,0.018,17,1.2
parsorbitalis,1009,786,2396,2.554,0.538,0.143,0.030,17,1.3
parstriangularis,2287,1561,4156,2.366,0.494,0.109,0.019,23,1.8
pericalcarine,2487,1762,2231,1.489,0.347,0.140,0.030,26,3.2
postcentral,5939,3709,8117,1.991,0.605,0.097,0.020,46,4.8
posteriorcingulate,1546,1071,3052,2.508,0.879,0.123,0.027,19,1.6
precentral,7269,4509,11332,2.377,0.542,0.101,0.020,51,6.0
precuneus,6160,4218,10952,2.424,0.587,0.115,0.024,59,5.9
rostralanteriorcingulate,651,451,1642,2.942,0.725,0.112,0.021,6,0.6
rostralmiddlefrontal,7948,5927,16173,2.334,0.610,0.132,0.032,108,10.4
superiorfrontal,8810,6190,20220,2.802,0.690,0.121,0.026,83,9.5
superiorparietal,9587,6185,14977,2.171,0.582,0.112,0.023,89,8.9
superiortemporal,4956,3244,10871,2.964,0.587,0.103,0.019,43,3.9
supramarginal,5490,3649,9972,2.483,0.580,0.106,0.020,48,4.6
frontalpole,408,350,1470,2.848,0.721,0.160,0.044,8,0.6
temporalpole,656,470,2798,4.168,0.514,0.128,0.036,7,1.0
transversetemporal,541,266,860,2.640,0.348,0.072,0.020,4,0.3
insula,3513,2406,7759,3.206,0.804,0.124,0.033,36,4.5
