StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
caudalanteriorcingulate,1287,842,2527,2.670,0.768,0.129,0.023,17,1.2
caudalmiddlefrontal,2853,1924,5192,2.454,0.495,0.105,0.020,22,2.3
cuneus,3455,2189,4512,2.007,0.492,0.129,0.028,40,4.0
entorhinal,504,326,1780,3.529,0.690,0.100,0.029,3,0.5
fusiform,4160,2677,8510,2.856,0.608,0.109,0.019,40,3.1
inferiorparietal,6846,4685,13730,2.554,0.604,0.113,0.021,67,6.3
inferiortemporal,4987,3396,12389,3.010,0.694,0.117,0.026,59,5.2
isthmuscingulate,1600,1039,2706,2.342,0.928,0.116,0.027,17,1.6
lateraloccipital,8176,5360,14366,2.329,0.707,0.126,0.027,88,9.3
lateralorbitofrontal,3924,2708,7511,2.491,0.642,0.132,0.036,54,5.7
lingual,4893,3213,7055,2.013,0.644,0.122,0.029,51,5.8
medialorbitofrontal,2177,1525,3963,2.343,0.657,0.123,0.031,32,2.9
middletemporal,5766,3928,13973,2.898,0.707,0.109,0.022,59,5.3
parahippocampal,970,601,1897,2.592,0.703,0.067,0.013,5,0.3
paracentral,2804,1640,4319,2.401,0.543,0.088,0.018,16,2.0
parsopercularis,2240,1571,4005,2.419,0.409,0.112,0.021,21,1.8
parsorbitalis,913,642,1933,2.570,0.615,0.123,0.023,10,0.9
parstriangularis,2147,1526,3898,2.312,0.505,0.127,0.026,25,2.2
pericalcarine,2197,1533,2100,1.572,0.402,0.124,0.027,20,2.5
postcentral,7262,4533,9817,2.013,0.646,0.099,0.019,57,5.8
posteriorcingulate,1839,1228,3352,2.496,0.687,0.115,0.022,21,1.8
precentral,7981,4916,13233,2.506,0.525,0.097,0.019,54,6.1
precuneus,6104,4108,10726,2.401,0.627,0.115,0.024,60,5.7
rostralanteriorcingulate,1409,983,3469,3.028,0.751,0.131,0.029,19,1.8
rostralmiddlefrontal,4508,3393,8814,2.239,0.603,0.136,0.029,60,5.5
superiorfrontal,10009,7344,23186,2.672,0.656,0.131,0.029,107,12.5
superiorparietal,7357,4851,12297,2.280,0.569,0.107,0.021,70,6.1
superiortemporal,6667,4471,15570,2.999,0.668,0.105,0.021,62,5.9
supramarginal,5745,3853,10913,2.518,0.611,0.114,0.022,58,5.0
transversetemporal,506,313,870,2.632,0.459,0.094,0.031,4,0.6
insula,2967,2020,6719,3.135,0.729,0.117,0.028,27,3.2
