StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
bankssts,1259,860,2296,2.888,0.385,0.115,0.018,10,1.1
caudalanteriorcingulate,1218,843,2292,2.226,0.755,0.113,0.019,14,1.0
caudalmiddlefrontal,3412,2223,6152,2.515,0.408,0.090,0.016,20,2.3
cuneus,2573,1561,3774,2.113,0.533,0.121,0.026,29,2.9
entorhinal,404,275,1368,3.382,0.705,0.104,0.025,3,0.4
fusiform,4081,2712,8305,2.806,0.593,0.127,0.029,49,4.8
inferiorparietal,7226,4814,13774,2.650,0.460,0.113,0.021,71,6.7
inferiortemporal,4135,2927,9538,2.737,0.615,0.126,0.027,54,4.4
isthmuscingulate,1398,897,2488,2.275,0.883,0.100,0.023,13,1.2
lateraloccipital,6588,4259,10889,2.338,0.509,0.132,0.029,83,7.6
lateralorbitofrontal,3645,2538,6649,2.473,0.617,0.137,0.037,52,5.3
lingual,5174,3440,7869,2.114,0.651,0.133,0.031,64,6.6
medialorbitofrontal,3009,2135,5304,2.253,0.587,0.128,0.030,49,3.4
middletemporal,4630,3209,11380,2.891,0.675,0.118,0.023,53,4.5
parahippocampal,1028,642,2022,2.657,0.640,0.078,0.015,6,0.5
paracentral,2265,1316,3265,2.317,0.497,0.093,0.020,14,1.7
parsopercularis,1935,1295,3505,2.455,0.350,0.105,0.018,18,1.5
parsorbitalis,1010,734,2491,2.536,0.610,0.135,0.027,15,1.1
parstriangularis,1958,1398,3617,2.318,0.457,0.126,0.025,25,2.0
pericalcarine,2761,1845,2832,1.704,0.489,0.114,0.024,23,2.8
postcentral,6729,4155,9180,2.027,0.557,0.089,0.017,45,4.6
posteriorcingulate,1811,1221,3157,2.249,0.691,0.122,0.022,22,1.8
precentral,7024,4427,12197,2.590,0.470,0.101,0.019,48,5.5
precuneus,5316,3590,9084,2.394,0.520,0.118,0.023,55,5.0
rostralanteriorcingulate,918,678,1895,2.395,0.613,0.127,0.025,15,1.1
rostralmiddlefrontal,6901,5017,12889,2.245,0.550,0.137,0.030,101,9.0
superiorfrontal,9070,6212,18592,2.665,0.527,0.115,0.023,83,8.8
superiorparietal,7850,5236,12713,2.214,0.461,0.112,0.021,78,6.9
superiortemporal,5403,3572,11133,2.656,0.625,0.101,0.017,47,4.1
supramarginal,5291,3566,9945,2.586,0.509,0.121,0.023,57,5.3
frontalpole,429,307,1051,2.495,0.542,0.155,0.042,12,0.6
temporalpole,562,402,2214,3.710,0.655,0.129,0.035,6,0.9
transversetemporal,654,357,964,2.300,0.312,0.094,0.016,6,0.3
insula,3177,2115,6344,2.962,0.716,0.115,0.026,27,3.2
