StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
bankssts,1545,1019,2313,2.436,0.350,0.085,0.014,7,0.9
caudalanteriorcingulate,913,580,1515,2.428,0.613,0.120,0.018,13,0.7
caudalmiddlefrontal,3517,2306,6426,2.591,0.418,0.105,0.020,29,2.8
cuneus,2305,1492,3063,1.922,0.514,0.132,0.030,28,2.9
entorhinal,499,327,1694,3.197,0.720,0.091,0.023,3,0.4
fusiform,4510,3043,8981,2.660,0.527,0.120,0.026,50,4.9
inferiorparietal,6143,4169,11335,2.486,0.443,0.116,0.022,64,5.6
inferiortemporal,3878,2798,8558,2.663,0.603,0.135,0.034,55,5.5
isthmuscingulate,1543,1004,2798,2.438,0.917,0.113,0.027,15,1.6
lateraloccipital,7267,4715,12021,2.296,0.489,0.132,0.028,89,8.7
lateralorbitofrontal,4093,2736,7050,2.527,0.625,0.124,0.030,43,4.9
lingual,4645,3058,6687,2.068,0.604,0.129,0.031,54,5.9
medialorbitofrontal,2514,1806,4887,2.425,0.667,0.118,0.030,36,3.1
middletemporal,4292,3166,11744,2.931,0.643,0.133,0.029,70,5.5
parahippocampal,1068,662,1991,2.559,0.697,0.083,0.016,7,0.6
paracentral,2102,1253,3251,2.367,0.604,0.087,0.018,11,1.5
parsopercularis,2377,1597,4308,2.454,0.442,0.109,0.022,22,2.1
parsorbitalis,967,709,2239,2.624,0.568,0.146,0.033,14,1.4
parstriangularis,1944,1347,3540,2.356,0.479,0.123,0.025,21,2.1
pericalcarine,2391,1612,2359,1.638,0.459,0.112,0.024,18,2.5
postcentral,6062,3783,8377,1.994,0.554,0.100,0.022,48,5.2
posteriorcingulate,1813,1237,3225,2.305,0.706,0.131,0.026,27,2.1
precentral,6936,4382,12616,2.670,0.507,0.099,0.020,45,5.7
precuneus,5080,3451,8836,2.400,0.516,0.121,0.024,51,5.0
rostralanteriorcingulate,1107,772,2367,2.852,0.805,0.136,0.031,18,1.5
rostralmiddlefrontal,6446,4706,12188,2.351,0.454,0.132,0.027,89,7.2
superiorfrontal,10407,7088,21498,2.703,0.513,0.116,0.024,97,10.3
superiorparietal,8516,5580,13414,2.191,0.433,0.106,0.019,74,6.9
superiortemporal,6049,3990,11933,2.620,0.625,0.102,0.020,54,5.1
supramarginal,5629,3846,11171,2.641,0.543,0.121,0.024,61,5.8
frontalpole,266,212,780,2.762,0.499,0.174,0.044,6,0.4
temporalpole,479,424,2226,3.353,0.755,0.155,0.061,10,1.1
transversetemporal,756,400,1127,2.426,0.302,0.089,0.022,5,0.5
insula,3711,2480,7129,2.973,0.798,0.121,0.034,36,5.0
