StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
G_and_S_frontomargin,1079,775,1826,2.165,0.575,0.126,0.026,13,1.1
G_and_S_occipital_inf,1667,1169,2707,2.181,0.471,0.133,0.025,20,1.6
G_and_S_paracentral,1658,1057,3350,2.588,0.546,0.112,0.023,14,1.5
G_and_S_subcentral,1841,1237,3792,2.628,0.495,0.117,0.025,18,1.8
G_and_S_transv_frontopol,715,539,1614,2.427,0.492,0.158,0.042,13,1.1
G_and_S_cingul-Ant,2087,1443,3993,2.656,0.453,0.103,0.018,18,1.5
G_and_S_cingul-Mid-Ant,1696,1094,2758,2.441,0.423,0.110,0.016,16,1.1
G_and_S_cingul-Mid-Post,1449,991,2647,2.498,0.626,0.123,0.025,14,1.6
G_cingul-Post-dorsal,661,468,1733,2.966,0.382,0.142,0.036,9,0.9
G_cingul-Post-ventral,297,185,662,2.895,0.808,0.122,0.031,3,0.3
G_cuneus,2276,1518,2940,1.746,0.366,0.138,0.031,28,3.0
G_front_inf-Opercular,1339,954,3328,2.724,0.493,0.132,0.026,20,1.5
G_front_inf-Orbital,474,345,1436,2.961,0.396,0.154,0.033,7,0.7
G_front_inf-Triangul,643,467,1643,2.634,0.551,0.122,0.022,8,0.5
G_front_middle,4193,3012,9795,2.555,0.537,0.139,0.030,64,5.0
G_front_sup,6972,4749,16814,2.875,0.545,0.120,0.024,68,7.1
G_Ins_lg_and_S_cent_ins,603,403,1432,3.208,0.778,0.119,0.036,7,0.7
G_insular_short,629,430,2075,3.635,0.751,0.134,0.035,7,0.9
G_occipital_middle,2212,1646,5275,2.489,0.472,0.155,0.032,42,2.7
G_occipital_sup,1344,899,1942,1.990,0.426,0.118,0.024,15,1.3
G_oc-temp_lat-fusifor,2140,1409,5337,2.952,0.564,0.138,0.031,31,2.5
G_oc-temp_med-Lingual,3372,2346,5524,1.955,0.725,0.139,0.034,42,4.7
