StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
caudalanteriorcingulate,1108,729,2062,2.579,0.569,0.125,0.021,13,1.1
caudalmiddlefrontal,3196,2180,6101,2.512,0.519,0.115,0.021,31,2.7
cuneus,2837,1892,3900,2.036,0.515,0.128,0.028,29,3.3
entorhinal,540,384,1538,3.539,0.926,0.122,0.034,6,0.7
fusiform,3929,2671,8365,2.810,0.511,0.122,0.026,47,3.8
inferiorparietal,5511,3891,10973,2.522,0.534,0.123,0.026,61,5.9
inferiortemporal,4657,3261,11970,2.922,0.729,0.126,0.028,60,5.5
isthmuscingulate,1220,797,2079,2.430,0.866,0.115,0.021,14,1.1
lateraloccipital,6797,4525,10589,2.157,0.549,0.132,0.031,78,8.9
lateralorbitofrontal,3645,2570,7595,2.640,0.629,0.134,0.033,49,5.1
lingual,4435,3107,6106,1.907,0.620,0.136,0.031,56,6.0
medialorbitofrontal,2077,1454,4202,2.473,0.667,0.118,0.025,26,2.3
middletemporal,5688,3956,13386,2.913,0.629,0.113,0.023,57,5.3
parahippocampal,1039,648,2015,2.548,0.750,0.088,0.021,7,0.8
paracentral,2159,1355,3921,2.641,0.561,0.100,0.017,15,1.6
parsopercularis,1806,1204,3671,2.707,0.481,0.098,0.019,14,1.3
parsorbitalis,908,653,2101,2.692,0.501,0.115,0.023,10,0.8
parstriangularis,2043,1426,4609,2.738,0.642,0.123,0.027,22,2.4
pericalcarine,1995,1430,1647,1.413,0.439,0.159,0.035,30,3.3
postcentral,7233,4769,11236,2.145,0.588,0.112,0.022,70,6.6
posteriorcingulate,1443,946,2499,2.496,0.608,0.117,0.022,15,1.4
precentral,6868,4427,12345,2.610,0.600,0.108,0.021,53,6.0
precuneus,4422,2994,8086,2.442,0.600,0.118,0.022,44,3.9
rostralanteriorcingulate,1062,685,1858,2.652,0.622,0.110,0.020,8,0.8
rostralmiddlefrontal,4533,3277,8981,2.247,0.675,0.134,0.029,62,5.6
superiorfrontal,9301,6551,20963,2.784,0.555,0.124,0.026,95,10.4
superiorparietal,5779,3827,9622,2.313,0.537,0.112,0.020,50,4.8
superiortemporal,7291,4972,16783,2.945,0.691,0.101,0.018,59,5.8
supramarginal,4480,3149,8672,2.555,0.577,0.128,0.027,48,5.2
transversetemporal,674,444,1182,2.530,0.522,0.131,0.029,8,0.8
insula,2651,1752,5674,3.309,0.678,0.101,0.022,17,2.3
