StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
caudalanteriorcingulate,1470,952,2795,2.708,0.516,0.125,0.020,18,1.2
caudalmiddlefrontal,2893,1988,5330,2.434,0.489,0.119,0.023,29,2.8
cuneus,3795,2473,5159,1.965,0.602,0.129,0.030,43,4.6
entorhinal,518,341,1594,3.204,0.684,0.100,0.023,3,0.5
fusiform,3565,2396,6920,2.666,0.572,0.118,0.023,39,3.3
inferiorparietal,5924,4040,10591,2.357,0.470,0.121,0.023,67,5.7
inferiortemporal,4326,2977,9500,2.699,0.644,0.129,0.029,58,5.4
isthmuscingulate,1130,740,2025,2.509,0.697,0.124,0.026,14,1.2
lateraloccipital,6608,4253,10097,2.204,0.587,0.128,0.028,73,7.7
lateralorbitofrontal,3828,2659,6958,2.419,0.666,0.143,0.038,54,6.3
lingual,4935,3452,6245,1.768,0.578,0.145,0.037,64,7.6
medialorbitofrontal,2268,1565,3672,2.091,0.689,0.142,0.042,43,3.8
middletemporal,4849,3310,10495,2.740,0.580,0.122,0.025,57,5.1
parahippocampal,1009,645,2420,3.056,0.745,0.107,0.029,9,0.9
paracentral,2178,1373,3882,2.520,0.574,0.101,0.019,16,1.7
parsopercularis,1366,934,2644,2.504,0.477,0.118,0.023,14,1.1
parsorbitalis,755,538,1499,2.326,0.483,0.120,0.027,9,1.0
parstriangularis,1329,917,2548,2.324,0.630,0.125,0.026,14,1.4
pericalcarine,2308,1597,2136,1.546,0.472,0.129,0.030,24,2.9
postcentral,6181,4039,9375,2.052,0.609,0.109,0.022,59,5.3
posteriorcingulate,1432,971,2607,2.440,0.657,0.126,0.025,17,1.5
precentral,6380,4134,11578,2.518,0.582,0.114,0.022,56,5.8
precuneus,4081,2817,7197,2.333,0.525,0.119,0.023,45,3.9
rostralanteriorcingulate,1398,961,2931,2.800,0.714,0.137,0.029,21,1.8
rostralmiddlefrontal,3959,2897,7916,2.328,0.497,0.133,0.029,54,5.0
superiorfrontal,10091,7190,21132,2.601,0.546,0.130,0.028,117,11.4
superiorparietal,5668,3798,9276,2.218,0.452,0.119,0.022,63,5.3
superiortemporal,6540,4472,15141,2.840,0.645,0.118,0.025,69,6.7
supramarginal,3777,2575,7132,2.493,0.554,0.119,0.025,42,3.6
transversetemporal,577,359,833,2.267,0.338,0.122,0.026,6,0.6
insula,2301,1596,4380,2.818,0.585,0.122,0.030,23,2.7
