StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
G_and_S_frontomargin,864,673,1839,2.378,0.580,0.163,0.038,18,1.7
G_and_S_occipital_inf,1202,811,2698,2.821,0.679,0.144,0.033,16,1.7
G_and_S_paracentral,1178,705,2073,2.505,0.582,0.113,0.023,11,1.1
G_and_S_subcentral,1235,835,2499,2.651,0.431,0.133,0.029,16,1.4
G_and_S_transv_frontopol,905,753,2551,2.673,0.548,0.170,0.042,20,1.6
G_and_S_cingul-Ant,2374,1694,4580,2.481,0.574,0.124,0.025,25,2.4
G_and_S_cingul-Mid-Ant,1160,753,2305,2.772,0.549,0.102,0.019,7,1.0
G_and_S_cingul-Mid-Post,1063,727,1961,2.596,0.490,0.098,0.019,7,0.9
G_cingul-Post-dorsal,410,271,1023,2.949,0.556,0.157,0.032,7,0.5
G_cingul-Post-ventral,273,179,545,2.445,0.709,0.125,0.034,4,0.3
G_cuneus,2472,1612,3333,1.842,0.614,0.141,0.036,33,3.6
G_front_inf-Opercular,927,653,2205,2.589,0.371,0.129,0.024,15,1.0
G_front_inf-Orbital,265,184,691,2.768,0.575,0.147,0.031,4,0.3
G_front_inf-Triangul,533,389,1327,2.562,0.490,0.136,0.028,9,0.6
G_front_middle,2823,2146,7040,2.452,0.596,0.147,0.034,52,3.6
G_front_sup,5775,4086,14210,2.799,0.584,0.135,0.028,75,6.9
G_Ins_lg_and_S_cent_ins,452,313,1032,3.280,0.840,0.128,0.033,6,0.5
G_insular_short,556,388,1579,3.301,0.815,0.152,0.047,9,1.0
G_occipital_middle,1545,1011,3179,2.470,0.487,0.128,0.029,27,1.8
G_occipital_sup,1800,1160,3339,2.352,0.630,0.133,0.031,24,2.2
G_oc-temp_lat-fusifor,1607,1027,3849,2.958,0.491,0.125,0.028,23,1.8
G_oc-temp_med-Lingual,2829,1924,4223,1.927,0.738,0.139,0.037,38,4.1
G_oc-temp_med-Parahip,1270,803,3482,3.124,0.770,0.105,0.029,11,1.3
G_orbital,2374,1737,5695,2.608,0.770,0.154,0.051,47,4.6
G_pariet_inf-Angular,2425,1689,5828,2.710,0.448,0.140,0.028,48,2.6
G_pariet_inf-Supramar,2149,1486,4438,2.441,0.543,0.117,0.022,27,1.9
G_parietal_sup,2009,1394,4193,2.429,0.454,0.118,0.022,23,1.8
G_postcentral,2214,1429,4083,2.241,0.553,0.127,0.026,30,2.4
G_precentral,2289,1376,5219,2.782,0.458,0.103,0.020,23,1.7
G_precuneus,1714,1236,3803,2.498,0.488,0.138,0.028,30,1.9
G_rectus,771,541,1468,2.094,0.678,0.128,0.039,16,1.1
G_subcallosal,394,247,649,2.390,0.833,0.106,0.030,4,0.4
G_temp_sup-G_T_transv,399,218,667,2.461,0.251,0.105,0.026,4,0.3
G_temp_sup-Lateral,1871,1282,5061,3.083,0.508,0.121,0.023,25,1.8
G_temp_sup-Plan_polar,591,398,1388,3.028,0.591,0.092,0.024,5,0.4
G_temp_sup-Plan_tempo,816,539,1755,2.594,0.526,0.109,0.025,10,0.8
G_temporal_inf,2237,1545,5651,2.899,0.626,0.144,0.033,39,2.9
G_temporal_middle,2435,1686,6514,2.950,0.683,0.136,0.031,41,2.9
Lat_Fis-ant-Horizont,317,213,448,2.233,0.428,0.106,0.015,2,0.2
Lat_Fis-ant-Vertical,202,142,281,2.408,0.284,0.106,0.020,1,0.2
Lat_Fis-post,1196,778,1518,2.502,0.503,0.101,0.020,6,1.0
Pole_occipital,3998,2576,4395,1.649,0.482,0.139,0.031,51,5.3
Pole_temporal,1757,1218,5266,3.165,0.731,0.137,0.033,26,2.2
S_calcarine,2561,1881,3044,1.901,0.597,0.134,0.030,25,3.5
S_central,2594,1739,2883,1.857,0.498,0.106,0.020,15,2.3
S_cingul-Marginalis,1040,670,1337,2.186,0.453,0.107,0.017,7,0.8
S_circular_insula_ant,557,370,864,2.823,0.622,0.117,0.024,3,0.6
S_circular_insula_inf,1210,792,1567,2.369,0.624,0.089,0.015,5,0.9
S_circular_insula_sup,1078,726,1485,2.522,0.447,0.118,0.024,6,1.2
S_collat_transv_ant,1162,755,1674,2.602,0.395,0.091,0.011,5,0.7
S_collat_transv_post,515,367,662,2.198,0.522,0.163,0.045,6,0.9
S_front_inf,1257,847,1747,2.140,0.419,0.109,0.019,9,1.1
S_front_middle,1831,1338,2771,2.051,0.490,0.130,0.028,20,2.2
S_front_sup,1826,1239,2643,2.228,0.422,0.105,0.020,11,1.5
S_interm_prim-Jensen,499,337,611,2.235,0.376,0.100,0.013,3,0.3
S_intrapariet_and_P_trans,2511,1695,3294,2.161,0.404,0.117,0.020,24,2.4
S_oc_middle_and_Lunatus,921,603,1032,2.023,0.394,0.100,0.018,5,0.7
S_oc_sup_and_transversal,923,615,1223,2.173,0.377,0.119,0.025,7,0.9
S_occipital_ant,460,307,516,2.123,0.413,0.134,0.029,4,0.6
S_oc-temp_lat,748,527,1112,2.413,0.492,0.121,0.023,7,0.7
S_oc-temp_med_and_Lingual,1598,1053,2218,2.329,0.532,0.103,0.018,12,1.1
S_orbital_lateral,331,238,477,1.929,0.499,0.136,0.038,4,0.5
S_orbital_med-olfact,813,554,956,1.953,0.612,0.123,0.021,7,0.8
S_orbital-H_Shaped,1162,822,1912,2.485,0.619,0.129,0.031,11,1.6
S_parieto_occipital,2451,1612,3215,2.138,0.473,0.109,0.020,20,2.0
