StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
bankssts,1799,1207,3450,2.651,0.548,0.097,0.016,12,1.1
caudalanteriorcingulate,795,520,1383,2.410,0.606,0.116,0.015,9,0.6
caudalmiddlefrontal,2797,1883,5211,2.645,0.402,0.104,0.017,21,2.0
cuneus,2499,1683,3553,2.010,0.484,0.140,0.032,30,3.3
entorhinal,547,390,1905,3.559,0.739,0.131,0.030,6,0.6
fusiform,4357,2997,9965,2.898,0.628,0.128,0.026,50,4.9
inferiorparietal,6488,4618,12355,2.428,0.460,0.121,0.022,64,6.1
inferiortemporal,4546,3345,12037,2.950,0.776,0.130,0.028,61,5.0
isthmuscingulate,1845,1270,3235,2.245,0.849,0.121,0.026,26,1.9
lateraloccipital,7628,5065,12359,2.171,0.617,0.126,0.026,88,8.2
lateralorbitofrontal,3700,2628,8086,2.801,0.699,0.128,0.027,41,3.9
lingual,5275,3865,8430,2.088,0.674,0.143,0.034,65,7.4
medialorbitofrontal,2400,1745,4934,2.468,0.756,0.123,0.027,30,2.6
middletemporal,4471,3120,11396,2.898,0.676,0.115,0.022,51,4.0
parahippocampal,974,617,2156,3.020,0.979,0.090,0.018,7,0.6
paracentral,1902,1186,3220,2.482,0.486,0.087,0.015,11,1.1
parsopercularis,2315,1567,4951,2.782,0.432,0.109,0.020,20,1.9
parsorbitalis,920,675,2214,2.630,0.679,0.130,0.025,12,1.0
parstriangularis,2074,1477,4269,2.545,0.504,0.127,0.023,23,1.9
pericalcarine,2504,1691,2296,1.563,0.397,0.123,0.025,22,2.6
postcentral,6527,4188,10101,2.153,0.691,0.102,0.019,51,5.0
posteriorcingulate,1512,1028,2539,2.317,0.792,0.119,0.021,18,1.4
precentral,7035,4451,12523,2.586,0.525,0.097,0.017,48,5.0
precuneus,5215,3655,9476,2.412,0.512,0.115,0.021,50,4.7
rostralanteriorcingulate,1297,901,2706,2.675,0.765,0.123,0.026,15,1.3
rostralmiddlefrontal,7536,5496,14848,2.446,0.481,0.126,0.025,97,7.4
superiorfrontal,9256,6617,20289,2.730,0.535,0.122,0.022,96,8.5
superiorparietal,8539,5826,14115,2.231,0.423,0.115,0.020,88,6.8
superiortemporal,6525,4276,13982,2.845,0.641,0.103,0.019,57,5.0
supramarginal,5479,3859,11478,2.721,0.541,0.126,0.026,61,5.6
frontalpole,323,288,951,2.516,0.612,0.167,0.037,6,0.5
temporalpole,630,545,2635,3.439,0.972,0.150,0.039,10,1.0
transversetemporal,647,411,979,2.368,0.380,0.132,0.024,7,0.7
insula,3538,2388,7103,2.904,0.845,0.117,0.030,32,4.1
