StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
G_and_S_frontomargin,960,722,1896,2.157,0.636,0.158,0.041,19,1.7
G_and_S_occipital_inf,1851,1177,4051,2.783,0.686,0.119,0.024,19,1.9
G_and_S_paracentral,1141,826,2289,2.299,0.433,0.125,0.019,15,0.9
G_and_S_subcentral,1495,1005,3121,2.722,0.561,0.123,0.021,16,1.4
G_and_S_transv_frontopol,1110,842,2625,2.393,0.603,0.153,0.039,23,1.9
G_and_S_cingul-Ant,3022,2115,5990,2.480,0.681,0.110,0.022,34,2.7
G_and_S_cingul-Mid-Ant,1310,898,2466,2.526,0.468,0.108,0.020,11,1.1
G_and_S_cingul-Mid-Post,1597,1099,2724,2.391,0.615,0.119,0.022,14,1.5
G_cingul-Post-dorsal,516,369,1270,2.715,0.623,0.150,0.031,7,0.7
G_cingul-Post-ventral,351,228,797,2.776,0.930,0.130,0.033,5,0.5
G_cuneus,2448,1549,3204,1.839,0.535,0.138,0.036,32,3.8
G_front_inf-Opercular,2356,1628,5507,2.724,0.407,0.117,0.019,26,1.8
G_front_inf-Orbital,466,340,1288,2.765,0.427,0.143,0.031,8,0.5
G_front_inf-Triangul,1346,1034,3519,2.651,0.549,0.155,0.034,28,1.9
G_front_middle,4254,2956,9898,2.589,0.606,0.123,0.025,58,4.4
G_front_sup,7536,5039,17255,2.704,0.586,0.119,0.024,89,7.3
G_Ins_lg_and_S_cent_ins,688,478,1650,3.548,0.814,0.118,0.034,7,0.8
G_insular_short,606,432,2203,3.545,0.870,0.124,0.028,10,0.6
G_occipital_middle,2548,1650,5794,2.723,0.542,0.128,0.025,39,2.7
G_occipital_sup,2009,1233,3053,2.090,0.549,0.119,0.024,25,2.2
G_oc-temp_lat-fusifor,2374,1544,6243,3.202,0.579,0.118,0.025,31,2.1
G_oc-temp_med-Lingual,3511,2299,5495,2.102,0.639,0.141,0.039,47,5.4
G_oc-temp_med-Parahip,1271,812,3877,3.189,0.811,0.122,0.033,15,1.3
G_orbital,2514,1812,7084,2.881,0.694,0.143,0.039,49,3.8
G_pariet_inf-Angular,1907,1263,4748,2.769,0.438,0.121,0.022,25,1.8
G_pariet_inf-Supramar,2127,1427,5251,2.949,0.494,0.118,0.021,25,1.9
G_parietal_sup,1809,1202,3409,2.302,0.407,0.115,0.019,24,1.3
G_postcentral,1299,899,3049,2.704,0.430,0.136,0.027,20,1.4
G_precentral,2455,1498,3933,2.123,0.517,0.096,0.015,23,1.7
G_precuneus,1889,1313,3977,2.465,0.540,0.124,0.023,26,1.8
G_rectus,877,655,2324,2.574,0.737,0.149,0.044,21,1.6
G_subcallosal,512,358,927,2.459,0.944,0.141,0.055,8,1.1
G_temp_sup-G_T_transv,343,187,594,2.385,0.329,0.109,0.029,4,0.3
G_temp_sup-Lateral,1661,1122,4943,3.133,0.565,0.118,0.024,20,1.5
G_temp_sup-Plan_polar,828,561,1864,3.082,0.734,0.097,0.025,5,0.9
G_temp_sup-Plan_tempo,813,526,1502,2.660,0.383,0.071,0.012,3,0.4
G_temporal_inf,2796,1926,8283,3.071,0.832,0.135,0.036,50,3.8
G_temporal_middle,2695,1869,7954,3.022,0.643,0.125,0.028,41,2.8
Lat_Fis-ant-Horizont,395,271,507,2.085,0.410,0.096,0.016,2,0.2
Lat_Fis-ant-Vertical,361,250,492,2.132,0.435,0.117,0.019,2,0.3
Lat_Fis-post,1246,820,1575,2.306,0.393,0.103,0.020,7,1.0
Pole_occipital,3951,2517,5325,1.955,0.482,0.136,0.033,50,5.4
Pole_temporal,1792,1437,6883,3.370,0.746,0.160,0.046,36,4.0
S_calcarine,2862,2105,3544,1.946,0.623,0.130,0.029,26,3.6
S_central,2376,1555,2883,2.123,0.382,0.099,0.016,14,1.8
S_cingul-Marginalis,924,631,1667,2.332,0.449,0.109,0.023,10,0.8
S_circular_insula_ant,616,407,978,2.865,0.538,0.111,0.023,3,0.7
S_circular_insula_inf,1194,773,1676,2.706,0.676,0.077,0.010,3,0.5
S_circular_insula_sup,1634,1086,2250,2.436,0.504,0.104,0.019,9,1.4
S_collat_transv_ant,1397,913,2192,2.612,0.458,0.084,0.012,6,0.8
S_collat_transv_post,611,406,726,2.362,0.317,0.141,0.027,6,0.8
