StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
G_and_S_frontomargin,970,720,1916,2.339,0.612,0.146,0.037,17,1.5
G_and_S_occipital_inf,1757,1116,3020,2.329,0.546,0.116,0.028,17,1.8
G_and_S_paracentral,1023,690,1907,2.250,0.361,0.123,0.022,14,0.9
G_and_S_subcentral,1099,774,2317,2.684,0.473,0.136,0.028,15,1.2
G_and_S_transv_frontopol,1490,1090,3118,2.302,0.479,0.142,0.032,30,2.0
G_and_S_cingul-Ant,3312,2308,5761,2.363,0.471,0.111,0.022,34,3.2
G_and_S_cingul-Mid-Ant,1408,980,2529,2.481,0.525,0.121,0.021,14,1.3
G_and_S_cingul-Mid-Post,1427,958,2252,2.368,0.511,0.121,0.023,15,1.4
G_cingul-Post-dorsal,584,388,1376,2.768,0.438,0.151,0.038,10,0.8
G_cingul-Post-ventral,398,247,817,2.612,0.767,0.126,0.030,5,0.5
G_cuneus,2726,1731,3875,1.918,0.613,0.137,0.032,36,3.7
G_front_inf-Opercular,1496,991,3493,2.740,0.390,0.118,0.025,19,1.5
G_front_inf-Orbital,558,389,1558,2.873,0.485,0.123,0.024,8,0.6
G_front_inf-Triangul,1322,950,2771,2.358,0.423,0.135,0.030,17,1.7
G_front_middle,6699,4486,13834,2.481,0.571,0.124,0.026,85,7.0
G_front_sup,8034,5193,17281,2.685,0.584,0.117,0.025,87,8.0
G_Ins_lg_and_S_cent_ins,687,439,1530,3.223,0.743,0.106,0.025,7,0.6
G_insular_short,838,573,2232,3.089,1.017,0.124,0.036,13,1.3
G_occipital_middle,3334,1991,6014,2.381,0.483,0.112,0.024,38,3.0
G_occipital_sup,1921,1190,2683,2.005,0.460,0.130,0.029,23,2.4
G_oc-temp_lat-fusifor,1905,1220,4012,2.641,0.528,0.112,0.024,25,1.7
G_oc-temp_med-Lingual,3823,2623,5474,1.897,0.579,0.144,0.037,49,5.8
G_oc-temp_med-Parahip,1447,863,3341,2.827,0.815,0.084,0.024,10,1.3
G_orbital,2754,2037,6970,2.588,0.656,0.146,0.036,50,4.2
G_pariet_inf-Angular,2503,1638,5605,2.579,0.520,0.124,0.025,34,2.6
G_pariet_inf-Supramar,1677,1106,3825,2.772,0.555,0.127,0.026,22,1.8
G_parietal_sup,1892,1210,3558,2.353,0.531,0.114,0.021,22,1.5
G_postcentral,1284,864,2556,2.364,0.410,0.121,0.024,18,1.2
G_precentral,2642,1583,4206,2.141,0.537,0.112,0.028,28,2.9
G_precuneus,2146,1406,4266,2.451,0.471,0.125,0.025,27,2.1
G_rectus,755,553,1872,2.560,0.516,0.141,0.038,16,1.0
G_subcallosal,418,265,721,2.527,0.988,0.098,0.039,4,0.3
G_temp_sup-G_T_transv,568,279,875,2.438,0.343,0.082,0.018,4,0.4
G_temp_sup-Lateral,2422,1598,6297,3.015,0.605,0.126,0.025,33,2.5
G_temp_sup-Plan_polar,712,494,1717,3.032,0.779,0.091,0.019,4,0.6
G_temp_sup-Plan_tempo,785,514,1312,2.407,0.635,0.080,0.013,5,0.4
G_temporal_inf,2587,1762,6740,2.874,0.812,0.133,0.037,44,3.5
G_temporal_middle,3244,2242,8879,2.925,0.526,0.125,0.025,43,3.3
Lat_Fis-ant-Horizont,598,393,909,2.247,0.424,0.080,0.014,3,0.3
Lat_Fis-ant-Vertical,270,189,393,2.291,0.398,0.102,0.014,1,0.2
Lat_Fis-post,1234,798,1595,2.459,0.450,0.099,0.018,7,0.9
Pole_occipital,5045,3222,5319,1.601,0.467,0.136,0.032,60,7.1
Pole_temporal,1605,1214,5269,3.187,0.700,0.136,0.029,21,2.1
S_calcarine,2992,2036,3151,1.746,0.589,0.125,0.027,28,3.1
S_central,2297,1502,2766,2.140,0.437,0.110,0.025,17,2.4
S_cingul-Marginalis,820,609,1386,2.345,0.326,0.137,0.025,11,0.9
S_circular_insula_ant,826,549,1180,2.422,0.634,0.100,0.021,4,0.7
S_circular_insula_inf,1366,894,1823,2.484,0.674,0.085,0.013,5,0.9
S_circular_insula_sup,1334,879,1759,2.437,0.451,0.108,0.021,7,1.3
S_collat_transv_ant,820,575,1447,2.801,0.431,0.112,0.021,6,0.6
S_collat_transv_post,687,474,738,1.780,0.302,0.137,0.027,7,0.8
S_front_inf,2819,1845,3907,2.193,0.469,0.097,0.017,17,2.0
S_front_middle,2786,1994,3990,2.043,0.421,0.116,0.022,25,2.8
S_front_sup,3300,2178,4757,2.323,0.500,0.098,0.018,17,2.6
S_interm_prim-Jensen,304,215,534,2.341,0.494,0.097,0.019,2,0.2
S_intrapariet_and_P_trans,2398,1605,2803,1.948,0.351,0.109,0.020,20,2.0
S_oc_middle_and_Lunatus,1415,916,1569,1.994,0.401,0.105,0.017,9,1.1
S_oc_sup_and_transversal,1193,803,1660,2.224,0.339,0.121,0.024,11,1.1
S_occipital_ant,921,612,1294,2.278,0.402,0.109,0.019,7,0.7
S_oc-temp_lat,1028,696,1668,2.580,0.465,0.115,0.021,9,0.9
S_oc-temp_med_and_Lingual,2644,1775,3987,2.471,0.423,0.099,0.016,16,1.6
S_orbital_lateral,693,493,889,1.950,0.363,0.110,0.018,5,0.5
S_orbital_med-olfact,698,483,898,2.088,0.651,0.115,0.020,5,0.5
S_orbital-H_Shaped,1429,1000,2343,2.366,0.450,0.134,0.031,16,1.8
S_parieto_occipital,2117,1395,2901,2.357,0.491,0.117,0.022,16,2.1
S_pericallosal,1827,1154,1559,1.604,0.539,0.110,0.019,23,1.3
S_postcentral,1376,906,1722,2.114,0.355,0.100,0.014,9,0.9
S_precentral-inf-part,1251,878,1234,1.704,0.506,0.122,0.029,9,1.6
S_precentral-sup-part,1161,788,955,1.484,0.436,0.117,0.023,9,1.2
S_suborbital,524,342,539,1.910,0.449,0.098,0.012,3,0.3
S_subparietal,1245,853,1801,2.231,0.393,0.119,0.021,11,1.0
S_temporal_inf,1547,1037,2079,2.404,0.379,0.106,0.017,9,1.2
