StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
bankssts,1648,1113,2703,2.363,0.496,0.111,0.022,14,1.5
caudalanteriorcingulate,749,489,1204,2.221,0.620,0.120,0.017,8,0.6
caudalmiddlefrontal,3819,2479,7277,2.562,0.541,0.106,0.022,31,3.3
cuneus,2893,1953,3465,1.722,0.511,0.143,0.031,37,3.7
entorhinal,789,524,2127,3.048,0.871,0.106,0.024,6,0.7
fusiform,5357,3585,10958,2.670,0.532,0.120,0.023,56,5.0
inferiorparietal,7673,5145,13627,2.391,0.520,0.118,0.022,80,7.0
inferiortemporal,5012,3513,11502,2.808,0.595,0.121,0.022,51,4.8
isthmuscingulate,1872,1256,3116,2.223,0.821,0.123,0.026,22,1.8
lateraloccipital,10132,6575,14000,1.981,0.524,0.129,0.030,114,12.5
lateralorbitofrontal,4120,2904,7816,2.438,0.587,0.127,0.030,49,5.1
lingual,5805,4036,7772,1.829,0.543,0.141,0.035,69,8.6
medialorbitofrontal,2922,2055,4650,2.217,0.570,0.129,0.028,40,3.5
middletemporal,5106,3496,11364,2.697,0.635,0.117,0.022,60,4.4
parahippocampal,1094,677,2035,2.650,0.740,0.083,0.016,6,0.6
paracentral,1956,1249,3450,2.546,0.597,0.110,0.021,15,1.8
parsopercularis,2255,1440,3768,2.331,0.425,0.098,0.019,19,1.7
parsorbitalis,1009,687,2013,2.423,0.523,0.124,0.025,10,1.0
parstriangularis,2232,1444,4062,2.427,0.497,0.113,0.024,68,1.8
pericalcarine,2698,1861,2221,1.371,0.351,0.148,0.033,38,3.7
postcentral,6583,4111,9661,2.074,0.621,0.100,0.020,56,5.2
posteriorcingulate,1337,918,2421,2.401,0.614,0.132,0.026,18,1.5
precentral,7575,4538,12744,2.593,0.611,0.099,0.021,57,6.6
precuneus,5561,3755,9332,2.335,0.518,0.120,0.023,56,5.2
rostralanteriorcingulate,1212,840,2647,2.694,0.750,0.126,0.027,16,1.3
rostralmiddlefrontal,8326,5806,14324,2.274,0.473,0.125,0.025,102,8.5
superiorfrontal,10454,7036,20822,2.667,0.473,0.113,0.021,91,9.3
superiorparietal,8733,5682,13535,2.191,0.469,0.119,0.023,88,8.2
superiortemporal,6347,4066,12908,2.771,0.652,0.094,0.016,42,4.5
supramarginal,5145,3446,9453,2.461,0.579,0.116,0.022,48,4.8
frontalpole,415,311,954,2.310,0.460,0.156,0.029,10,0.5
temporalpole,710,553,2525,3.379,0.729,0.125,0.026,9,0.8
transversetemporal,865,493,1258,2.277,0.480,0.097,0.023,6,0.7
insula,3515,2376,7184,2.951,0.853,0.113,0.030,37,3.9
