StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
G_and_S_frontomargin,706,508,1462,2.216,0.725,0.165,0.053,16,1.5
G_and_S_occipital_inf,1142,782,2861,2.840,0.672,0.123,0.029,12,1.2
G_and_S_paracentral,1535,972,2780,2.373,0.563,0.124,0.033,16,1.9
G_and_S_subcentral,1415,1025,2982,2.687,0.597,0.148,0.036,19,2.2
G_and_S_transv_frontopol,970,727,2642,2.647,0.725,0.164,0.049,22,1.8
G_and_S_cingul-Ant,2431,1698,4959,2.451,0.730,0.111,0.024,24,2.5
G_and_S_cingul-Mid-Ant,1289,890,2618,2.591,0.578,0.112,0.022,13,1.3
G_and_S_cingul-Mid-Post,1427,950,2735,2.627,0.593,0.105,0.024,10,1.4
G_cingul-Post-dorsal,476,342,1499,3.095,0.569,0.150,0.044,8,0.9
G_cingul-Post-ventral,250,170,662,3.000,0.733,0.117,0.041,3,0.2
G_cuneus,2305,1518,3206,1.848,0.584,0.140,0.037,28,3.5
G_front_inf-Opercular,1151,834,3023,2.787,0.508,0.129,0.031,15,1.4
G_front_inf-Orbital,521,389,1673,2.819,0.608,0.141,0.035,8,0.7
G_front_inf-Triangul,697,528,2142,2.784,0.733,0.125,0.030,9,0.9
G_front_middle,3162,2397,8872,2.600,0.690,0.165,0.052,71,7.0
G_front_sup,6536,4721,17970,2.921,0.681,0.137,0.035,86,9.3
G_Ins_lg_and_S_cent_ins,650,443,1823,3.688,0.775,0.120,0.043,7,0.8
G_insular_short,638,462,1972,3.181,1.032,0.140,0.049,10,1.1
G_occipital_middle,2541,1687,6173,2.782,0.550,0.139,0.031,40,3.2
G_occipital_sup,2492,1555,4581,2.362,0.709,0.117,0.025,27,2.4
G_oc-temp_lat-fusifor,2450,1545,6391,3.098,0.651,0.114,0.034,37,2.8
G_oc-temp_med-Lingual,2701,1851,4810,2.157,0.693,0.144,0.042,37,4.5
G_oc-temp_med-Parahip,1323,814,3574,2.891,0.857,0.108,0.031,13,1.6
G_orbital,2342,1731,6369,2.680,0.780,0.150,0.045,45,4.3
G_pariet_inf-Angular,3020,2078,7146,2.676,0.610,0.132,0.032,45,3.5
G_pariet_inf-Supramar,2506,1810,6193,2.770,0.679,0.144,0.034,38,3.6
G_parietal_sup,3491,2314,6589,2.276,0.602,0.124,0.028,48,3.6
G_postcentral,2431,1540,4446,2.279,0.665,0.118,0.028,28,2.5
G_precentral,2719,1649,6881,2.987,0.650,0.111,0.030,26,3.2
G_precuneus,2771,1924,6706,2.591,0.681,0.125,0.029,40,3.1
G_rectus,797,556,1879,2.377,0.749,0.141,0.043,19,1.1
G_subcallosal,457,304,816,2.286,0.988,0.109,0.044,4,0.7
G_temp_sup-G_T_transv,393,253,615,2.210,0.626,0.121,0.036,5,0.6
G_temp_sup-Lateral,1591,1045,4968,3.174,0.687,0.111,0.022,19,1.6
