StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
caudalanteriorcingulate,1803,1108,3239,2.656,0.519,0.109,0.014,18,1.1
caudalmiddlefrontal,3364,2334,6541,2.511,0.542,0.114,0.025,27,3.4
cuneus,3421,2260,4391,1.857,0.543,0.132,0.031,40,4.3
entorhinal,391,248,1308,3.514,0.673,0.108,0.031,4,0.5
fusiform,4176,2861,9717,2.918,0.659,0.115,0.026,40,4.4
inferiorparietal,6276,4564,14326,2.659,0.617,0.129,0.026,76,7.2
inferiortemporal,4688,3655,14795,3.036,0.772,0.144,0.039,79,8.4
isthmuscingulate,1381,924,2732,2.577,0.880,0.121,0.029,15,1.6
lateraloccipital,7763,5209,12723,2.211,0.536,0.130,0.029,88,9.4
lateralorbitofrontal,4197,3072,8784,2.528,0.706,0.147,0.045,61,8.3
lingual,4421,3099,7645,2.222,0.759,0.137,0.032,52,5.9
medialorbitofrontal,2091,1500,4288,2.429,0.669,0.120,0.036,27,3.0
middletemporal,5810,4323,15173,2.813,0.712,0.131,0.030,73,7.9
parahippocampal,1299,801,1936,2.202,0.736,0.088,0.024,8,1.4
paracentral,2554,1695,4817,2.640,0.570,0.115,0.031,24,3.1
parsopercularis,2197,1578,4880,2.653,0.643,0.134,0.034,24,3.1
parsorbitalis,1129,791,2788,2.797,0.696,0.126,0.030,12,1.5
parstriangularis,2443,1744,4493,2.377,0.565,0.125,0.031,27,3.2
pericalcarine,1842,1287,1559,1.397,0.388,0.128,0.026,18,2.1
postcentral,7214,4912,12043,2.187,0.702,0.122,0.028,73,8.3
posteriorcingulate,1736,1207,3419,2.550,0.713,0.128,0.029,22,2.2
precentral,7178,4778,13537,2.560,0.653,0.114,0.028,55,8.2
precuneus,5726,4031,11396,2.541,0.549,0.126,0.027,62,6.7
rostralanteriorcingulate,1476,1079,3553,2.952,0.843,0.133,0.031,22,2.0
rostralmiddlefrontal,5506,4198,11868,2.440,0.648,0.139,0.035,68,8.4
superiorfrontal,11341,8142,26702,2.792,0.622,0.125,0.029,113,13.7
superiorparietal,7426,5119,13636,2.380,0.540,0.118,0.025,77,7.3
superiortemporal,6665,4561,16183,2.948,0.757,0.106,0.023,61,6.4
supramarginal,4943,3543,9973,2.511,0.667,0.131,0.030,54,6.4
transversetemporal,673,440,1018,2.321,0.619,0.139,0.041,8,1.1
insula,2968,2068,6383,3.063,0.864,0.122,0.036,28,4.1
