StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
bankssts,1460,955,2183,2.327,0.375,0.092,0.015,8,0.8
caudalanteriorcingulate,908,589,1659,2.382,0.796,0.124,0.018,13,0.8
caudalmiddlefrontal,2874,1919,4796,2.406,0.422,0.120,0.023,25,3.0
cuneus,3128,2069,4268,1.874,0.485,0.131,0.024,39,3.2
entorhinal,962,698,3052,3.267,0.684,0.123,0.031,11,1.1
fusiform,5139,3457,10628,2.636,0.560,0.124,0.024,62,5.2
inferiorparietal,7524,5143,13528,2.387,0.478,0.127,0.025,91,7.8
inferiortemporal,5182,3535,11312,2.699,0.674,0.122,0.028,63,5.9
isthmuscingulate,1820,1190,2768,2.141,0.696,0.116,0.025,20,1.9
lateraloccipital,10561,6938,15706,2.122,0.598,0.136,0.029,134,12.9
lateralorbitofrontal,4447,2991,7932,2.476,0.594,0.126,0.030,49,5.5
lingual,5064,3305,6033,1.799,0.517,0.127,0.031,60,6.6
medialorbitofrontal,2891,2033,5097,2.289,0.570,0.126,0.027,38,3.0
middletemporal,4441,2991,9114,2.599,0.571,0.122,0.024,52,4.4
parahippocampal,1233,778,2553,2.790,0.724,0.113,0.031,14,1.3
paracentral,2322,1406,3329,2.192,0.435,0.099,0.017,17,1.7
parsopercularis,2616,1762,4717,2.345,0.481,0.118,0.023,28,2.5
parsorbitalis,1070,772,2182,2.235,0.629,0.133,0.027,14,1.2
parstriangularis,2039,1362,3347,2.219,0.526,0.118,0.023,23,1.9
pericalcarine,3032,2040,2969,1.588,0.483,0.138,0.031,35,4.0
postcentral,6875,4278,10289,2.120,0.607,0.102,0.020,55,5.7
posteriorcingulate,1762,1159,2805,2.246,0.740,0.121,0.023,20,1.8
precentral,7807,4830,13036,2.479,0.510,0.095,0.018,53,5.8
precuneus,5949,3920,9204,2.227,0.495,0.115,0.021,60,5.2
rostralanteriorcingulate,1169,805,2574,2.625,0.763,0.119,0.026,14,1.3
rostralmiddlefrontal,8753,6183,15282,2.193,0.511,0.133,0.028,112,10.1
superiorfrontal,11466,7642,21716,2.552,0.473,0.115,0.023,107,11.0
superiorparietal,7897,5250,12208,2.160,0.445,0.118,0.022,82,7.0
superiortemporal,6120,3935,11775,2.586,0.646,0.099,0.019,48,4.8
supramarginal,6479,4391,11856,2.482,0.523,0.130,0.025,75,7.0
frontalpole,374,317,1009,2.505,0.490,0.187,0.047,8,0.7
temporalpole,725,549,2566,3.423,0.895,0.142,0.038,9,1.1
transversetemporal,827,459,1089,2.149,0.356,0.109,0.025,9,0.7
insula,4198,2895,7567,2.666,0.865,0.132,0.037,51,6.6
