StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
caudalanteriorcingulate,1102,765,2222,2.497,0.651,0.117,0.023,11,1.0
caudalmiddlefrontal,2488,1676,4002,2.248,0.431,0.111,0.023,21,2.2
cuneus,2909,2004,3921,1.840,0.448,0.143,0.032,38,3.9
entorhinal,467,311,1615,3.778,0.570,0.103,0.025,2,0.5
fusiform,4057,2696,8061,2.632,0.599,0.117,0.026,45,4.1
inferiorparietal,6679,4639,11690,2.333,0.465,0.129,0.027,77,7.5
inferiortemporal,5309,3715,10762,2.523,0.632,0.127,0.033,65,6.5
isthmuscingulate,1181,806,2403,2.597,0.738,0.118,0.029,14,1.3
lateraloccipital,6948,4682,10559,2.056,0.481,0.134,0.032,86,9.0
lateralorbitofrontal,3609,2590,6908,2.423,0.608,0.145,0.043,54,5.9
lingual,4144,2882,5937,1.928,0.509,0.141,0.035,55,5.9
medialorbitofrontal,2077,1469,4094,2.320,0.759,0.143,0.038,42,3.1
middletemporal,4991,3520,11028,2.563,0.671,0.119,0.024,54,4.8
parahippocampal,871,534,1631,2.678,0.903,0.091,0.023,9,0.6
paracentral,2349,1414,3459,2.378,0.495,0.104,0.024,18,2.1
parsopercularis,1831,1240,3166,2.383,0.427,0.117,0.023,18,1.8
parsorbitalis,1085,788,2269,2.442,0.653,0.136,0.037,13,1.5
parstriangularis,1686,1207,3009,2.242,0.547,0.130,0.029,16,2.2
pericalcarine,2155,1479,2035,1.515,0.374,0.146,0.036,29,3.2
postcentral,6336,4147,8949,1.970,0.558,0.110,0.023,64,6.0
posteriorcingulate,1493,1037,2412,2.279,0.475,0.135,0.029,21,1.8
precentral,6250,4116,10427,2.375,0.518,0.115,0.026,53,6.8
precuneus,6447,4370,10540,2.345,0.510,0.126,0.027,76,7.3
rostralanteriorcingulate,1057,757,2069,2.404,0.700,0.131,0.029,12,1.1
rostralmiddlefrontal,4987,3650,8878,2.091,0.559,0.136,0.033,65,7.1
superiorfrontal,11266,7770,21861,2.491,0.584,0.124,0.029,116,13.1
superiorparietal,7794,5205,11604,2.134,0.381,0.120,0.025,84,7.7
superiortemporal,6705,4493,13584,2.700,0.555,0.105,0.022,67,5.6
supramarginal,5231,3633,9727,2.473,0.506,0.121,0.024,54,5.4
transversetemporal,554,308,891,2.377,0.403,0.094,0.023,4,0.4
insula,2679,1776,5181,3.027,0.716,0.107,0.024,22,2.4
