StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
G_and_S_frontomargin,1403,1106,2662,2.182,0.502,0.148,0.031,20,2.1
G_and_S_occipital_inf,1332,855,2545,2.540,0.466,0.113,0.022,12,1.2
G_and_S_paracentral,1574,1003,2858,2.418,0.571,0.116,0.024,13,1.5
G_and_S_subcentral,1512,985,2906,2.651,0.560,0.110,0.028,12,1.8
G_and_S_transv_frontopol,647,551,1623,2.343,0.488,0.165,0.035,15,0.9
G_and_S_cingul-Ant,1859,1328,3538,2.627,0.484,0.107,0.018,16,1.5
G_and_S_cingul-Mid-Ant,1445,926,2217,2.503,0.344,0.106,0.015,12,0.9
G_and_S_cingul-Mid-Post,1307,896,2400,2.650,0.427,0.111,0.022,9,1.2
G_cingul-Post-dorsal,501,356,1338,2.953,0.597,0.154,0.035,9,0.8
G_cingul-Post-ventral,360,226,682,2.390,0.803,0.105,0.019,3,0.3
G_cuneus,2113,1366,2689,1.806,0.475,0.144,0.037,30,3.1
G_front_inf-Opercular,1037,713,2621,2.834,0.411,0.119,0.029,12,1.2
G_front_inf-Orbital,410,300,1088,2.700,0.388,0.142,0.031,8,0.6
G_front_inf-Triangul,1094,736,2456,2.604,0.461,0.124,0.022,13,1.0
G_front_middle,3240,2439,8299,2.591,0.425,0.144,0.030,52,4.1
G_front_sup,6408,4435,15813,2.912,0.500,0.124,0.024,70,6.2
G_Ins_lg_and_S_cent_ins,813,490,1771,3.258,0.686,0.107,0.028,9,0.7
G_insular_short,865,568,2881,3.658,0.893,0.122,0.034,8,1.3
G_occipital_middle,2526,1637,5601,2.617,0.535,0.128,0.024,37,2.5
G_occipital_sup,1681,1089,2883,2.270,0.602,0.143,0.034,23,2.4
G_oc-temp_lat-fusifor,1585,1007,4168,3.109,0.513,0.110,0.024,22,1.5
G_oc-temp_med-Lingual,2700,1763,4092,2.038,0.592,0.125,0.028,32,3.1
G_oc-temp_med-Parahip,1233,765,2779,2.734,0.856,0.090,0.028,9,1.1
G_orbital,2285,1669,5583,2.648,0.683,0.146,0.036,41,3.2
G_pariet_inf-Angular,2571,1790,5784,2.531,0.565,0.133,0.034,39,3.7
G_pariet_inf-Supramar,2666,1840,5984,2.609,0.589,0.116,0.023,36,2.5
G_parietal_sup,3580,2345,7316,2.524,0.513,0.114,0.022,41,3.2
