StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
G_and_S_frontomargin,649,460,1208,2.154,0.638,0.140,0.040,9,1.1
G_and_S_occipital_inf,1082,776,2264,2.484,0.662,0.137,0.035,12,1.7
G_and_S_paracentral,1420,909,2386,2.199,0.559,0.123,0.038,15,2.1
G_and_S_subcentral,1254,881,2717,2.813,0.494,0.127,0.025,14,1.2
G_and_S_transv_frontopol,866,617,1903,2.336,0.661,0.144,0.045,15,1.5
G_and_S_cingul-Ant,2232,1570,4817,2.558,0.723,0.129,0.033,24,3.0
G_and_S_cingul-Mid-Ant,1273,899,2479,2.651,0.614,0.128,0.027,15,1.5
G_and_S_cingul-Mid-Post,1425,990,2517,2.409,0.516,0.125,0.028,16,1.6
G_cingul-Post-dorsal,533,353,1489,3.083,0.532,0.153,0.044,9,0.9
G_cingul-Post-ventral,297,209,836,2.922,0.846,0.147,0.041,7,0.5
G_cuneus,2222,1582,3190,1.858,0.449,0.161,0.050,34,4.5
G_front_inf-Opercular,1150,846,2946,2.745,0.387,0.121,0.029,15,1.2
G_front_inf-Orbital,292,208,737,2.513,0.596,0.149,0.047,3,0.8
G_front_inf-Triangul,852,659,2738,2.990,0.546,0.147,0.035,15,1.1
G_front_middle,3098,2194,8364,2.765,0.620,0.139,0.037,56,5.0
G_front_sup,5399,3771,14472,2.899,0.668,0.137,0.037,76,8.1
G_Ins_lg_and_S_cent_ins,446,305,1132,3.469,0.856,0.109,0.031,4,0.4
G_insular_short,469,313,1455,3.385,1.082,0.123,0.045,6,0.6
G_occipital_middle,2055,1500,4460,2.347,0.646,0.159,0.045,30,3.8
G_occipital_sup,1523,1112,2974,2.258,0.630,0.157,0.054,22,3.0
G_oc-temp_lat-fusifor,1563,1108,4671,3.074,0.614,0.141,0.038,25,2.5
G_oc-temp_med-Lingual,2815,2015,5583,2.200,0.776,0.163,0.051,47,6.3
G_oc-temp_med-Parahip,836,516,2079,2.879,0.789,0.104,0.029,6,0.9
G_orbital,1949,1426,5101,2.583,0.757,0.151,0.051,36,4.1
G_pariet_inf-Angular,2436,1848,6711,2.862,0.675,0.154,0.045,41,4.3
G_pariet_inf-Supramar,2221,1677,6174,2.789,0.628,0.150,0.042,37,4.0
G_parietal_sup,2832,2010,5849,2.343,0.584,0.136,0.042,40,4.3
G_postcentral,1931,1400,4016,2.262,0.551,0.137,0.039,28,2.9
G_precentral,2667,1787,6329,2.837,0.442,0.131,0.036,31,4.1
G_precuneus,2661,1926,5822,2.306,0.651,0.151,0.045,45,4.9
G_rectus,629,426,1624,2.608,0.650,0.140,0.048,15,1.1
G_subcallosal,325,212,542,2.233,0.929,0.127,0.043,4,0.6
G_temp_sup-G_T_transv,386,230,696,2.445,0.532,0.110,0.033,4,0.4
G_temp_sup-Lateral,1608,1129,4797,2.987,0.586,0.134,0.039,25,2.7
G_temp_sup-Plan_polar,672,464,1559,3.032,0.781,0.095,0.024,4,0.7
G_temp_sup-Plan_tempo,661,441,1105,2.346,0.566,0.088,0.022,3,0.6
G_temporal_inf,2005,1532,6190,3.040,0.852,0.145,0.043,36,3.4
G_temporal_middle,2535,1861,7964,3.058,0.806,0.140,0.045,46,4.5
Lat_Fis-ant-Horizont,310,202,387,2.323,0.622,0.075,0.010,1,0.1
Lat_Fis-ant-Vertical,295,203,438,2.510,0.382,0.083,0.012,1,0.1
Lat_Fis-post,1211,834,1738,2.599,0.500,0.124,0.028,8,1.4
Pole_occipital,3308,2270,4781,1.875,0.513,0.139,0.041,49,5.6
Pole_temporal,1406,1121,5970,3.264,0.851,0.161,0.047,28,2.6
S_calcarine,2482,1790,3281,2.063,0.542,0.142,0.042,27,4.4
S_central,2912,2061,3337,1.905,0.606,0.114,0.025,18,3.4
S_cingul-Marginalis,1127,777,1562,2.170,0.450,0.101,0.020,5,1.0
S_circular_insula_ant,420,287,800,2.924,0.676,0.119,0.035,4,0.6
S_circular_insula_inf,951,649,1472,2.797,0.646,0.089,0.013,4,0.6
S_circular_insula_sup,1122,732,1676,2.815,0.440,0.101,0.018,5,1.0
S_collat_transv_ant,865,587,1542,3.215,0.464,0.103,0.015,5,0.5
S_collat_transv_post,457,316,512,2.076,0.552,0.132,0.031,4,0.7
S_front_inf,2101,1417,3073,2.274,0.487,0.108,0.021,18,1.8
S_front_middle,1700,1192,2610,2.139,0.599,0.110,0.022,13,1.5
S_front_sup,2299,1562,3652,2.489,0.525,0.104,0.018,13,1.9
S_interm_prim-Jensen,237,188,399,2.789,0.443,0.134,0.029,2,0.3
S_intrapariet_and_P_trans,3258,2383,5600,2.443,0.506,0.137,0.036,37,4.7
S_oc_middle_and_Lunatus,890,629,1054,1.992,0.415,0.139,0.043,8,1.6
S_oc_sup_and_transversal,1401,1017,2172,2.484,0.494,0.151,0.043,16,2.5
S_occipital_ant,360,274,744,2.773,0.498,0.145,0.042,4,0.6
S_oc-temp_lat,938,631,1418,2.537,0.547,0.100,0.020,5,0.7
S_oc-temp_med_and_Lingual,1667,1158,2635,2.663,0.810,0.119,0.028,13,1.8
S_orbital_lateral,341,236,464,2.114,0.527,0.114,0.026,2,0.4
S_orbital_med-olfact,451,325,602,1.872,0.589,0.114,0.021,3,0.4
S_orbital-H_Shaped,936,649,1791,2.447,0.691,0.134,0.039,8,1.9
S_parieto_occipital,1800,1202,2427,2.328,0.507,0.105,0.023,11,1.7
S_pericallosal,1183,812,1002,1.516,0.449,0.145,0.031,23,1.4
S_postcentral,2068,1462,2776,2.160,0.426,0.116,0.027,18,2.5
S_precentral-inf-part,1899,1291,3085,2.708,0.449,0.107,0.020,12,1.7
S_precentral-sup-part,1301,898,1806,2.441,0.472,0.117,0.026,10,1.5
S_suborbital,212,161,323,1.808,0.621,0.152,0.023,2,0.3
S_subparietal,1370,999,2144,2.264,0.584,0.140,0.035,13,2.2
S_temporal_inf,642,467,1359,3.060,0.799,0.133,0.027,5,0.8
S_temporal_sup,5466,3714,9739,2.791,0.540,0.099,0.019,29,4.5
S_temporal_transverse,219,183,383,2.743,0.638,0.168,0.033,3,0.3
