StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
bankssts,1311,856,1947,2.393,0.407,0.087,0.015,6,0.8
caudalanteriorcingulate,692,471,1082,2.329,0.601,0.143,0.026,13,0.7
caudalmiddlefrontal,2218,1467,3880,2.495,0.418,0.105,0.020,15,1.9
cuneus,2663,1677,2864,1.630,0.356,0.119,0.024,26,2.8
entorhinal,533,330,1531,3.037,0.828,0.111,0.035,5,0.7
fusiform,4518,2984,8807,2.611,0.542,0.120,0.023,48,4.3
inferiorparietal,5572,3779,10170,2.416,0.484,0.118,0.022,59,5.1
inferiortemporal,3982,2698,8446,2.678,0.636,0.119,0.022,47,3.8
isthmuscingulate,1403,928,2255,2.173,0.816,0.120,0.029,17,1.5
lateraloccipital,7678,4938,11827,2.160,0.533,0.127,0.027,87,8.5
lateralorbitofrontal,3376,2333,6366,2.534,0.539,0.130,0.031,40,4.4
lingual,4487,3068,6124,1.884,0.586,0.132,0.035,47,6.4
medialorbitofrontal,2596,1912,4846,2.307,0.693,0.143,0.034,41,3.6
middletemporal,3993,2635,8980,2.798,0.661,0.107,0.021,38,3.3
parahippocampal,873,537,1681,2.767,0.668,0.075,0.016,5,0.4
paracentral,1779,1074,2822,2.453,0.503,0.091,0.016,9,1.3
parsopercularis,1911,1279,3625,2.517,0.389,0.114,0.022,18,1.7
parsorbitalis,806,574,2005,2.693,0.630,0.141,0.030,10,1.0
parstriangularis,2017,1354,3738,2.402,0.581,0.123,0.024,21,2.0
pericalcarine,2217,1525,1827,1.375,0.293,0.146,0.035,28,3.4
postcentral,5492,3415,7673,2.023,0.542,0.092,0.018,41,4.0
posteriorcingulate,1478,1022,2608,2.288,0.694,0.124,0.025,19,1.6
precentral,6277,3998,10833,2.495,0.479,0.098,0.018,42,4.6
precuneus,5244,3486,8829,2.292,0.507,0.121,0.023,53,5.0
rostralanteriorcingulate,881,647,1899,2.540,0.713,0.129,0.031,13,1.0
rostralmiddlefrontal,6756,4783,12191,2.283,0.553,0.132,0.029,88,8.1
superiorfrontal,8999,6244,18651,2.687,0.464,0.122,0.024,85,9.3
superiorparietal,8099,5320,12219,2.117,0.448,0.116,0.021,78,7.1
superiortemporal,5504,3511,10524,2.611,0.656,0.089,0.015,33,3.5
supramarginal,4667,3140,8796,2.518,0.483,0.119,0.023,48,4.4
frontalpole,303,253,935,2.633,0.544,0.165,0.041,7,0.4
temporalpole,531,395,2088,3.563,0.747,0.136,0.038,8,0.7
transversetemporal,722,396,968,2.200,0.442,0.110,0.035,8,0.9
insula,3118,2105,5946,2.737,0.788,0.121,0.033,29,4.1
