StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
G_and_S_frontomargin,1144,866,1979,2.188,0.427,0.149,0.034,19,1.6
G_and_S_occipital_inf,2174,1465,4270,2.421,0.617,0.131,0.027,27,2.4
G_and_S_paracentral,1492,931,2648,2.315,0.523,0.107,0.019,13,1.1
G_and_S_subcentral,1568,1021,3215,2.628,0.536,0.113,0.020,16,1.2
G_and_S_transv_frontopol,766,611,1956,2.697,0.536,0.177,0.046,17,1.5
G_and_S_cingul-Ant,2602,1805,4690,2.626,0.374,0.115,0.019,27,2.1
G_and_S_cingul-Mid-Ant,1198,785,1948,2.487,0.391,0.107,0.014,9,0.8
G_and_S_cingul-Mid-Post,1178,771,1846,2.339,0.387,0.093,0.014,7,0.7
G_cingul-Post-dorsal,675,457,1785,3.060,0.772,0.137,0.031,10,0.8
G_cingul-Post-ventral,317,212,805,2.821,0.847,0.106,0.026,3,0.3
G_cuneus,2662,1691,3374,1.736,0.471,0.130,0.031,32,3.5
G_front_inf-Opercular,1359,915,3477,2.851,0.433,0.117,0.023,16,1.2
G_front_inf-Orbital,384,258,895,2.517,0.430,0.120,0.023,5,0.4
G_front_inf-Triangul,1121,802,2555,2.507,0.512,0.140,0.026,19,1.2
G_front_middle,4040,2942,9712,2.567,0.462,0.146,0.031,66,5.3
G_front_sup,7572,5162,17231,2.753,0.495,0.119,0.022,77,7.1
G_Ins_lg_and_S_cent_ins,669,444,1445,2.998,0.675,0.121,0.033,7,0.8
G_insular_short,672,448,1921,3.458,0.860,0.114,0.028,9,0.7
G_occipital_middle,2525,1568,5030,2.430,0.590,0.124,0.026,35,2.6
G_occipital_sup,1681,1066,2311,1.870,0.575,0.124,0.026,21,1.7
G_oc-temp_lat-fusifor,2090,1333,5058,2.892,0.664,0.114,0.021,25,1.8
G_oc-temp_med-Lingual,3475,2358,4981,1.820,0.605,0.142,0.036,46,5.2
G_oc-temp_med-Parahip,1356,872,3925,3.158,0.730,0.107,0.024,14,1.3
G_orbital,2395,1657,5281,2.604,0.701,0.130,0.027,32,2.7
G_pariet_inf-Angular,2559,1829,5739,2.465,0.522,0.132,0.025,40,2.8
G_pariet_inf-Supramar,2437,1653,4932,2.577,0.471,0.125,0.025,30,2.3
G_parietal_sup,2517,1636,5151,2.447,0.464,0.113,0.021,29,1.9
G_postcentral,2346,1452,4551,2.359,0.667,0.110,0.021,23,2.1
G_precentral,3295,1899,6942,2.778,0.486,0.098,0.017,26,2.3
G_precuneus,2114,1465,4424,2.457,0.459,0.126,0.022,31,1.8
G_rectus,922,688,2074,2.422,0.552,0.141,0.031,15,1.3
G_subcallosal,426,277,690,2.501,0.869,0.098,0.038,3,0.3
G_temp_sup-G_T_transv,460,258,758,2.359,0.392,0.112,0.027,5,0.4
G_temp_sup-Lateral,1777,1164,4952,2.953,0.658,0.125,0.024,23,1.8
G_temp_sup-Plan_polar,688,459,1615,3.057,0.619,0.063,0.010,2,0.3
G_temp_sup-Plan_tempo,718,479,1249,2.339,0.550,0.090,0.016,5,0.5
G_temporal_inf,2489,1753,6370,2.697,0.654,0.125,0.026,43,2.5
G_temporal_middle,2624,1847,7264,2.860,0.628,0.139,0.025,45,2.7
Lat_Fis-ant-Horizont,323,208,335,1.999,0.409,0.092,0.011,2,0.1
Lat_Fis-ant-Vertical,362,249,521,2.493,0.300,0.120,0.023,2,0.4
Lat_Fis-post,909,603,1050,2.204,0.357,0.109,0.021,5,0.9
Pole_occipital,2291,1385,2211,1.543,0.365,0.132,0.031,28,3.1
Pole_temporal,1538,1137,5303,3.203,0.729,0.134,0.028,17,1.9
S_calcarine,3322,2290,3274,1.667,0.454,0.130,0.027,33,3.9
S_central,3173,2082,3502,1.893,0.542,0.094,0.018,16,2.4
S_cingul-Marginalis,1096,711,1343,2.091,0.432,0.089,0.013,5,0.6
S_circular_insula_ant,411,269,610,2.743,0.300,0.074,0.007,1,0.1
S_circular_insula_inf,1265,828,1537,2.293,0.506,0.086,0.013,5,0.7
S_circular_insula_sup,1779,1146,2370,2.553,0.382,0.091,0.014,7,1.2
S_collat_transv_ant,1014,650,1512,2.527,0.315,0.088,0.010,5,0.5
S_collat_transv_post,758,490,1196,2.267,0.688,0.118,0.023,7,0.7
