StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
caudalanteriorcingulate,1435,936,2681,2.574,0.548,0.126,0.022,20,1.4
caudalmiddlefrontal,3066,2059,5640,2.508,0.692,0.114,0.025,24,3.4
cuneus,2892,2007,4194,1.969,0.611,0.135,0.031,36,3.7
entorhinal,538,361,1718,3.312,0.784,0.096,0.029,3,0.5
fusiform,4087,2783,8557,2.810,0.642,0.122,0.027,39,4.5
inferiorparietal,5396,3713,9643,2.369,0.662,0.122,0.027,55,6.0
inferiortemporal,4175,2912,9963,2.795,0.748,0.131,0.034,64,6.2
isthmuscingulate,1306,851,2356,2.448,0.887,0.118,0.032,15,1.6
lateraloccipital,6444,4304,11230,2.181,0.746,0.135,0.033,79,9.1
lateralorbitofrontal,4170,3071,9189,2.538,0.789,0.151,0.046,68,7.8
lingual,4457,3101,6285,1.949,0.606,0.135,0.037,53,6.5
medialorbitofrontal,2382,1742,4463,2.198,0.740,0.143,0.042,45,4.0
middletemporal,5752,3915,12827,2.718,0.821,0.112,0.025,55,6.1
parahippocampal,1192,767,2370,2.680,0.638,0.095,0.023,8,1.0
paracentral,2918,1852,5045,2.539,0.537,0.107,0.026,21,3.1
parsopercularis,1958,1353,3809,2.500,0.528,0.105,0.022,14,1.9
parsorbitalis,1038,738,2330,2.509,0.700,0.133,0.031,12,1.3
parstriangularis,2242,1523,4074,2.387,0.588,0.128,0.028,26,2.5
pericalcarine,1771,1228,1752,1.586,0.391,0.126,0.030,17,2.2
postcentral,7457,4914,11676,2.197,0.708,0.111,0.026,64,8.3
posteriorcingulate,1648,1121,3174,2.640,0.682,0.111,0.020,15,1.5
precentral,7650,4819,12994,2.544,0.630,0.109,0.027,59,9.0
precuneus,5224,3686,8572,2.255,0.582,0.127,0.028,53,6.1
rostralanteriorcingulate,1450,1029,3011,2.563,0.750,0.123,0.028,18,1.8
rostralmiddlefrontal,4213,3256,9346,2.429,0.616,0.153,0.045,60,8.0
superiorfrontal,10672,7606,22018,2.509,0.615,0.124,0.027,102,12.1
superiorparietal,6760,4492,10367,2.209,0.544,0.115,0.027,63,7.1
superiortemporal,7924,5468,17136,2.658,0.741,0.107,0.024,227,8.6
supramarginal,5729,4026,10988,2.431,0.690,0.124,0.031,60,7.5
transversetemporal,764,477,1268,2.317,0.521,0.099,0.028,5,0.8
insula,3096,2077,6425,2.947,0.866,0.110,0.027,23,3.5
