StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
caudalanteriorcingulate,1225,874,2577,2.691,0.596,0.128,0.020,17,1.1
caudalmiddlefrontal,2608,1751,4930,2.580,0.437,0.095,0.015,16,1.6
cuneus,2583,1615,3162,1.841,0.424,0.111,0.021,23,2.4
entorhinal,545,371,1796,3.252,0.849,0.120,0.021,5,0.5
fusiform,4323,2904,8850,2.721,0.550,0.114,0.021,44,3.6
inferiorparietal,7838,5286,15040,2.609,0.485,0.114,0.021,80,6.9
inferiortemporal,4777,3339,12106,3.017,0.740,0.123,0.026,54,5.2
isthmuscingulate,1544,1008,2467,2.208,0.841,0.118,0.025,17,1.7
lateraloccipital,6678,4320,11042,2.265,0.623,0.125,0.027,72,7.1
lateralorbitofrontal,3873,2817,8384,2.567,0.676,0.131,0.030,46,5.1
lingual,3967,2623,5974,2.041,0.595,0.128,0.031,48,4.9
medialorbitofrontal,1755,1327,3939,2.591,0.742,0.146,0.034,31,2.6
middletemporal,5577,3749,11981,2.784,0.591,0.106,0.020,53,4.6
parahippocampal,1067,653,1908,2.672,0.809,0.082,0.012,6,0.5
paracentral,2607,1577,4469,2.607,0.651,0.095,0.017,18,1.9
parsopercularis,1776,1252,3646,2.618,0.450,0.116,0.021,19,1.5
parsorbitalis,949,674,2089,2.537,0.558,0.122,0.023,10,0.9
parstriangularis,2109,1501,4083,2.357,0.481,0.113,0.020,19,1.7
pericalcarine,2124,1373,2202,1.754,0.440,0.122,0.031,22,2.8
postcentral,6269,4035,9527,2.106,0.611,0.103,0.018,52,4.9
posteriorcingulate,1790,1215,3072,2.327,0.674,0.109,0.019,17,1.5
precentral,6208,3828,11562,2.735,0.606,0.093,0.015,38,4.1
precuneus,5078,3429,9777,2.495,0.549,0.115,0.022,50,4.4
rostralanteriorcingulate,1027,723,2103,2.630,0.634,0.109,0.019,11,0.8
rostralmiddlefrontal,4993,3698,10037,2.324,0.542,0.133,0.029,69,6.1
superiorfrontal,11304,8036,23704,2.594,0.567,0.118,0.023,114,11.2
superiorparietal,6649,4403,10527,2.224,0.424,0.106,0.018,56,4.9
superiortemporal,6513,4312,14123,2.753,0.668,0.097,0.016,50,4.5
supramarginal,4500,3010,8314,2.539,0.517,0.108,0.020,39,3.8
transversetemporal,522,282,926,2.673,0.269,0.090,0.018,5,0.3
insula,2814,1843,6015,3.112,0.914,0.094,0.017,16,1.9
