StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
bankssts,1518,1024,2486,2.604,0.413,0.087,0.013,6,0.9
caudalanteriorcingulate,1346,908,2076,2.019,0.736,0.116,0.015,16,1.0
caudalmiddlefrontal,3239,2179,6141,2.660,0.470,0.110,0.021,26,2.9
cuneus,2645,1771,3657,1.959,0.458,0.132,0.027,32,3.1
entorhinal,619,402,1805,3.182,0.792,0.107,0.023,4,0.6
fusiform,4709,3162,11034,2.912,0.684,0.114,0.020,48,4.1
inferiorparietal,8748,5854,16157,2.495,0.491,0.102,0.017,82,6.3
inferiortemporal,5523,3837,13338,2.878,0.692,0.122,0.024,64,5.3
isthmuscingulate,1942,1276,3214,2.238,0.845,0.106,0.021,17,1.7
lateraloccipital,7981,5211,15232,2.417,0.696,0.122,0.026,82,8.3
lateralorbitofrontal,4026,2848,8040,2.601,0.714,0.133,0.032,51,5.7
lingual,4871,3244,7685,2.080,0.643,0.121,0.027,51,5.4
medialorbitofrontal,3386,2412,6294,2.472,0.697,0.133,0.028,53,4.0
middletemporal,6494,4533,15559,2.814,0.626,0.106,0.019,65,5.4
parahippocampal,1136,701,2103,2.547,0.754,0.078,0.012,6,0.5
paracentral,2374,1536,4154,2.491,0.600,0.118,0.025,20,2.5
parsopercularis,2345,1631,4676,2.619,0.440,0.118,0.024,24,2.3
parsorbitalis,1496,1050,3201,2.499,0.516,0.134,0.026,22,1.7
parstriangularis,2949,2110,5466,2.310,0.452,0.120,0.023,32,2.7
pericalcarine,2061,1380,2300,1.734,0.487,0.123,0.029,20,2.4
postcentral,6994,4518,11432,2.181,0.617,0.100,0.017,54,5.0
posteriorcingulate,2314,1547,3652,2.157,0.807,0.115,0.019,26,1.9
precentral,7913,5030,14482,2.642,0.567,0.098,0.018,55,6.0
precuneus,6300,4288,11962,2.519,0.552,0.117,0.021,82,5.5
rostralanteriorcingulate,1098,820,2620,2.690,0.653,0.136,0.026,17,1.3
rostralmiddlefrontal,9938,7374,18950,2.318,0.488,0.128,0.026,122,11.1
superiorfrontal,11218,7616,24687,2.814,0.559,0.119,0.023,104,10.8
superiorparietal,8222,5466,16948,2.596,0.673,0.118,0.023,85,7.5
superiortemporal,7049,4672,13534,2.547,0.618,0.088,0.013,51,4.1
supramarginal,6320,4301,11722,2.505,0.491,0.110,0.021,62,5.6
frontalpole,449,379,1339,2.718,0.504,0.187,0.044,12,0.7
temporalpole,808,614,2983,3.441,0.699,0.142,0.033,11,1.1
transversetemporal,692,378,1097,2.470,0.353,0.107,0.021,8,0.5
insula,4537,3054,8624,2.728,0.699,0.103,0.024,35,4.6
