StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
G_and_S_frontomargin,996,750,2075,2.450,0.540,0.137,0.029,13,1.4
G_and_S_occipital_inf,1355,895,3841,2.859,0.856,0.123,0.025,15,1.4
G_and_S_paracentral,1416,936,2980,2.447,0.756,0.129,0.032,16,1.8
G_and_S_subcentral,1632,1107,3073,2.415,0.509,0.118,0.021,18,1.4
G_and_S_transv_frontopol,1308,1041,3111,2.525,0.490,0.168,0.038,31,2.2
G_and_S_cingul-Ant,3218,2338,6227,2.525,0.535,0.122,0.022,35,3.2
G_and_S_cingul-Mid-Ant,1598,1088,2782,2.491,0.548,0.109,0.014,14,1.1
G_and_S_cingul-Mid-Post,1681,1159,3065,2.598,0.592,0.124,0.022,17,1.6
G_cingul-Post-dorsal,592,400,1436,2.691,0.645,0.129,0.025,8,0.6
G_cingul-Post-ventral,414,278,1030,2.752,0.819,0.109,0.022,4,0.4
G_cuneus,2523,1651,3593,1.947,0.464,0.134,0.031,34,3.2
G_front_inf-Opercular,1568,1111,3995,2.801,0.425,0.132,0.026,22,1.6
G_front_inf-Orbital,687,462,1725,2.774,0.371,0.146,0.031,12,0.8
G_front_inf-Triangul,1255,932,2762,2.426,0.418,0.135,0.026,18,1.4
G_front_middle,4130,3209,10530,2.571,0.498,0.145,0.032,69,5.3
G_front_sup,7643,5181,19632,2.979,0.570,0.128,0.027,88,8.5
G_Ins_lg_and_S_cent_ins,804,514,1564,2.846,0.628,0.097,0.022,8,0.7
G_insular_short,892,626,2745,3.254,0.767,0.143,0.043,14,1.7
G_occipital_middle,2834,1881,6200,2.635,0.559,0.123,0.025,40,2.7
G_occipital_sup,1923,1249,4751,2.862,0.812,0.124,0.030,22,2.1
G_oc-temp_lat-fusifor,2166,1334,6004,3.178,0.636,0.115,0.022,29,2.0
G_oc-temp_med-Lingual,2880,1914,5024,2.160,0.588,0.133,0.034,36,3.9
G_oc-temp_med-Parahip,1442,908,4104,3.102,0.856,0.101,0.021,11,1.2
G_orbital,2956,2115,7334,2.695,0.723,0.135,0.034,48,4.2
G_pariet_inf-Angular,2909,1971,6938,2.669,0.429,0.120,0.023,44,2.7
G_pariet_inf-Supramar,3086,2130,7043,2.697,0.456,0.121,0.024,37,3.2
G_parietal_sup,2406,1607,6319,2.775,0.718,0.129,0.029,35,2.6
G_postcentral,2486,1555,4959,2.387,0.536,0.106,0.019,23,1.9
G_precentral,2995,1732,6815,2.924,0.498,0.097,0.020,25,2.5
G_precuneus,2620,1794,6955,2.849,0.651,0.125,0.024,36,2.6
G_rectus,956,691,2106,2.430,0.677,0.144,0.039,20,1.6
