StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
caudalanteriorcingulate,1156,728,1663,2.079,0.598,0.104,0.015,14,0.7
caudalmiddlefrontal,3149,2087,5259,2.363,0.502,0.108,0.022,25,2.8
cuneus,2901,1954,3948,1.943,0.564,0.141,0.031,36,3.9
entorhinal,499,325,1771,3.453,0.716,0.113,0.024,4,0.4
fusiform,4515,2989,8965,2.697,0.666,0.116,0.028,45,5.3
inferiorparietal,9714,6529,15663,2.289,0.553,0.120,0.027,100,10.9
inferiortemporal,5828,4055,13117,2.685,0.725,0.123,0.029,66,6.7
isthmuscingulate,1391,917,2201,2.145,0.805,0.110,0.031,14,1.5
lateraloccipital,6905,4579,11703,2.331,0.575,0.133,0.032,81,8.5
lateralorbitofrontal,4338,3096,8428,2.451,0.617,0.140,0.035,58,6.2
lingual,4829,3284,7171,2.031,0.674,0.141,0.036,56,7.4
medialorbitofrontal,2233,1552,4189,2.399,0.541,0.128,0.030,34,2.6
middletemporal,6804,4639,15014,2.736,0.626,0.112,0.021,69,5.9
parahippocampal,1117,676,1961,2.427,0.749,0.073,0.016,7,0.6
paracentral,2525,1433,3635,2.464,0.557,0.106,0.025,19,2.6
parsopercularis,2772,1874,4841,2.378,0.530,0.112,0.020,25,2.4
parsorbitalis,1079,770,2332,2.628,0.505,0.124,0.027,12,1.2
parstriangularis,2217,1561,3744,2.141,0.512,0.130,0.026,26,2.4
pericalcarine,2082,1414,1913,1.504,0.434,0.127,0.030,20,2.7
postcentral,8405,5148,10786,1.947,0.574,0.103,0.022,72,7.6
posteriorcingulate,1926,1273,3508,2.470,0.726,0.122,0.027,22,2.1
precentral,7540,4550,11792,2.397,0.638,0.108,0.025,60,7.9
precuneus,6833,4551,11618,2.413,0.607,0.119,0.025,69,6.9
rostralanteriorcingulate,1369,948,2566,2.398,0.627,0.118,0.026,17,1.5
rostralmiddlefrontal,5721,4108,10292,2.170,0.589,0.131,0.032,75,7.4
superiorfrontal,14770,10142,27598,2.405,0.563,0.122,0.029,176,16.1
superiorparietal,8258,5258,12174,2.134,0.556,0.115,0.025,80,8.4
superiortemporal,8659,5683,17401,2.639,0.718,0.102,0.021,83,7.4
supramarginal,7799,5224,13050,2.347,0.568,0.120,0.026,77,8.2
transversetemporal,774,489,950,1.754,0.382,0.087,0.021,5,0.6
insula,3210,2139,6766,3.163,0.816,0.114,0.025,26,3.2
