StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
G_and_S_frontomargin,1071,811,1865,2.132,0.487,0.150,0.030,14,1.4
G_and_S_occipital_inf,1303,894,2120,2.137,0.545,0.129,0.026,14,1.3
G_and_S_paracentral,1790,1010,2926,2.414,0.678,0.096,0.019,13,1.3
G_and_S_subcentral,1200,784,2392,2.677,0.512,0.113,0.020,12,0.9
G_and_S_transv_frontopol,641,534,1431,2.186,0.459,0.179,0.038,14,1.1
G_and_S_cingul-Ant,1816,1318,3700,2.543,0.505,0.120,0.021,18,1.8
G_and_S_cingul-Mid-Ant,1178,848,2228,2.575,0.373,0.117,0.024,11,1.2
G_and_S_cingul-Mid-Post,1230,859,2174,2.572,0.427,0.109,0.021,10,1.0
G_cingul-Post-dorsal,511,353,1167,2.761,0.557,0.139,0.028,7,0.6
G_cingul-Post-ventral,283,178,491,2.582,0.699,0.096,0.020,2,0.2
G_cuneus,1990,1409,2540,1.662,0.471,0.161,0.041,30,3.4
G_front_inf-Opercular,1111,743,2198,2.445,0.427,0.103,0.018,12,0.9
G_front_inf-Orbital,431,271,929,2.424,0.567,0.144,0.046,7,0.8
G_front_inf-Triangul,1037,702,2272,2.554,0.555,0.143,0.032,16,1.3
G_front_middle,4020,2871,8733,2.397,0.470,0.148,0.034,65,5.4
G_front_sup,8032,5455,16731,2.558,0.509,0.129,0.026,91,8.8
G_Ins_lg_and_S_cent_ins,581,401,1088,2.743,0.657,0.144,0.043,8,1.0
G_insular_short,592,421,1673,3.282,0.755,0.155,0.048,11,1.2
G_occipital_middle,2670,1677,4824,2.326,0.535,0.132,0.032,38,3.4
G_occipital_sup,1516,962,2008,1.845,0.531,0.125,0.025,19,1.7
G_oc-temp_lat-fusifor,1627,1069,4182,2.964,0.624,0.126,0.029,21,2.0
G_oc-temp_med-Lingual,3132,2183,4226,1.761,0.582,0.156,0.039,45,5.2
G_oc-temp_med-Parahip,1265,810,3448,3.066,0.800,0.110,0.029,10,1.4
G_orbital,2266,1649,5172,2.394,0.635,0.138,0.035,30,3.2
G_pariet_inf-Angular,2401,1707,5490,2.560,0.533,0.134,0.026,32,2.7
G_pariet_inf-Supramar,2421,1670,5134,2.590,0.495,0.139,0.027,33,2.6
G_parietal_sup,3194,2120,6550,2.411,0.585,0.117,0.023,38,3.0
G_postcentral,2364,1408,4155,2.285,0.632,0.101,0.020,23,1.8
G_precentral,3021,1717,6024,2.726,0.564,0.096,0.022,25,2.4
G_precuneus,2623,1872,5841,2.501,0.530,0.138,0.032,37,3.3
G_rectus,810,548,1552,2.227,0.520,0.120,0.029,12,0.9
G_subcallosal,656,414,1022,2.470,0.734,0.114,0.046,6,1.2
G_temp_sup-G_T_transv,448,248,743,2.369,0.420,0.115,0.036,6,0.5
