StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
caudalanteriorcingulate,2161,1430,4206,2.413,0.637,0.101,0.015,16,1.4
caudalmiddlefrontal,3956,2802,7937,2.579,0.619,0.122,0.025,34,4.2
cuneus,2650,1848,3864,1.999,0.567,0.142,0.032,36,3.5
entorhinal,453,297,1322,3.027,0.685,0.105,0.032,4,0.6
fusiform,4370,2916,8838,2.753,0.574,0.112,0.024,42,4.1
inferiorparietal,6250,4576,11786,2.338,0.494,0.133,0.029,85,7.7
inferiortemporal,4905,3647,12729,2.824,0.716,0.134,0.035,65,6.5
isthmuscingulate,1381,953,2646,2.400,0.744,0.124,0.027,15,1.6
lateraloccipital,6685,4694,12158,2.256,0.543,0.140,0.030,89,8.3
lateralorbitofrontal,4282,3130,9190,2.623,0.791,0.137,0.037,50,6.2
lingual,4186,3002,6787,2.126,0.642,0.142,0.036,65,6.3
medialorbitofrontal,2677,1859,5452,2.547,0.707,0.123,0.033,32,3.9
middletemporal,7165,5240,17812,2.798,0.758,0.126,0.027,89,8.2
parahippocampal,1176,739,2159,2.505,0.747,0.082,0.013,9,0.6
paracentral,2067,1386,3730,2.378,0.602,0.113,0.022,15,2.0
parsopercularis,1905,1296,4038,2.746,0.619,0.113,0.024,17,1.7
parsorbitalis,999,699,1916,2.374,0.549,0.125,0.029,12,1.1
parstriangularis,2957,2005,5334,2.313,0.609,0.109,0.023,24,2.9
pericalcarine,1613,1048,1644,1.738,0.400,0.102,0.023,11,1.4
postcentral,7245,4956,11416,2.095,0.668,0.123,0.026,79,7.7
posteriorcingulate,1679,1233,3101,2.386,0.575,0.135,0.030,25,2.3
precentral,7769,5073,14114,2.526,0.601,0.108,0.025,53,8.0
precuneus,5381,3846,10618,2.574,0.530,0.132,0.027,63,6.1
rostralanteriorcingulate,2321,1631,5478,2.743,0.694,0.126,0.030,21,3.1
rostralmiddlefrontal,7786,5854,17101,2.366,0.722,0.134,0.032,94,10.3
superiorfrontal,11794,8363,25006,2.611,0.672,0.119,0.028,116,13.3
superiorparietal,5591,3972,9964,2.269,0.547,0.132,0.026,70,6.2
superiortemporal,8538,5945,19690,2.839,0.756,0.108,0.024,72,8.4
supramarginal,5170,3855,10877,2.589,0.506,0.135,0.030,61,7.1
transversetemporal,664,468,1103,2.305,0.421,0.136,0.037,8,0.8
insula,2880,1960,6579,3.235,0.796,0.112,0.029,23,3.5
