StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
caudalanteriorcingulate,1306,938,2477,2.255,0.683,0.118,0.015,16,1.0
caudalmiddlefrontal,3088,2049,5795,2.533,0.532,0.103,0.019,23,2.3
cuneus,2929,2002,4249,1.964,0.519,0.134,0.032,33,3.9
entorhinal,480,314,1515,3.329,0.717,0.091,0.017,3,0.4
fusiform,4233,2762,8850,2.768,0.577,0.110,0.021,43,3.5
inferiorparietal,6552,4541,12054,2.424,0.430,0.116,0.021,70,5.5
inferiortemporal,5066,3493,11358,2.804,0.578,0.121,0.024,57,4.9
isthmuscingulate,1177,801,2301,2.552,0.835,0.114,0.024,12,1.1
lateraloccipital,8515,5518,12706,2.114,0.584,0.123,0.027,88,9.2
lateralorbitofrontal,4376,3102,8017,2.359,0.646,0.135,0.032,65,5.9
lingual,4470,3029,6614,2.022,0.664,0.124,0.029,45,5.6
medialorbitofrontal,2413,1759,4529,2.285,0.648,0.135,0.028,43,3.1
middletemporal,6194,4216,14147,2.926,0.548,0.115,0.021,60,5.4
parahippocampal,1088,681,1957,2.430,0.718,0.085,0.015,8,0.6
paracentral,2944,1855,5079,2.495,0.562,0.106,0.021,25,2.5
parsopercularis,2041,1364,3740,2.558,0.496,0.106,0.019,16,1.5
parsorbitalis,888,614,1842,2.472,0.537,0.095,0.016,8,0.6
parstriangularis,1680,1213,3360,2.392,0.599,0.122,0.023,17,1.7
pericalcarine,2254,1561,2147,1.605,0.547,0.139,0.033,25,3.0
postcentral,7223,4663,10803,2.093,0.598,0.106,0.020,60,6.1
posteriorcingulate,1995,1411,3696,2.364,0.680,0.126,0.022,24,1.9
precentral,6877,4222,12695,2.695,0.617,0.098,0.019,47,5.3
precuneus,5521,3755,9870,2.422,0.516,0.122,0.025,58,5.5
rostralanteriorcingulate,1332,945,2715,2.473,0.665,0.121,0.021,15,1.1
rostralmiddlefrontal,4764,3447,9422,2.224,0.582,0.131,0.026,75,5.0
superiorfrontal,12482,8686,25136,2.537,0.601,0.118,0.022,128,11.4
superiorparietal,7002,4703,11365,2.166,0.504,0.120,0.022,74,6.1
superiortemporal,6400,4169,14434,2.990,0.673,0.100,0.018,47,4.7
supramarginal,5435,3706,10244,2.533,0.500,0.120,0.021,55,5.1
transversetemporal,512,297,767,2.336,0.308,0.111,0.029,4,0.6
insula,2816,1855,5489,2.899,0.741,0.098,0.019,16,2.0
