StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
G_and_S_frontomargin,940,715,1762,2.029,0.597,0.137,0.029,15,1.1
G_and_S_occipital_inf,1531,988,3135,2.615,0.537,0.107,0.019,14,1.2
G_and_S_paracentral,1638,994,2896,2.456,0.548,0.114,0.025,19,1.6
G_and_S_subcentral,1471,977,3135,2.786,0.417,0.125,0.025,16,1.5
G_and_S_transv_frontopol,1259,994,2871,2.387,0.545,0.153,0.035,22,1.8
G_and_S_cingul-Ant,2846,2018,5407,2.433,0.565,0.113,0.019,28,2.3
G_and_S_cingul-Mid-Ant,1387,960,2771,2.699,0.421,0.102,0.017,12,1.1
G_and_S_cingul-Mid-Post,1659,1148,3060,2.554,0.571,0.116,0.021,15,1.5
G_cingul-Post-dorsal,461,311,1350,3.072,0.497,0.127,0.030,6,0.5
G_cingul-Post-ventral,294,185,792,2.910,0.911,0.104,0.022,3,0.2
G_cuneus,2416,1676,3455,1.846,0.568,0.149,0.039,32,3.7
G_front_inf-Opercular,1221,818,3040,2.868,0.381,0.109,0.021,12,1.0
G_front_inf-Orbital,309,227,822,2.669,0.426,0.120,0.021,4,0.3
G_front_inf-Triangul,706,530,1987,2.826,0.489,0.132,0.025,9,0.8
G_front_middle,3041,2171,7634,2.626,0.550,0.136,0.027,56,3.5
G_front_sup,6548,4484,15910,2.798,0.554,0.126,0.023,78,6.2
G_Ins_lg_and_S_cent_ins,550,367,1446,3.449,0.802,0.096,0.030,4,0.4
G_insular_short,703,493,1839,3.079,0.859,0.128,0.036,8,1.1
G_occipital_middle,2338,1575,4534,2.372,0.437,0.132,0.028,30,2.9
G_occipital_sup,1701,1122,3307,2.310,0.686,0.138,0.031,23,2.1
G_oc-temp_lat-fusifor,2226,1391,5161,2.852,0.610,0.116,0.023,29,1.9
G_oc-temp_med-Lingual,2790,1901,4450,1.989,0.727,0.134,0.034,35,4.1
G_oc-temp_med-Parahip,1010,635,2832,3.080,0.821,0.094,0.020,8,0.7
G_orbital,2586,1844,6058,2.519,0.649,0.134,0.035,48,3.5
G_pariet_inf-Angular,2553,1836,6195,2.669,0.374,0.131,0.027,40,2.4
G_pariet_inf-Supramar,2681,1861,6175,2.755,0.429,0.129,0.025,34,2.8
G_parietal_sup,2852,1921,5665,2.317,0.519,0.121,0.021,36,2.4
G_postcentral,2325,1437,4107,2.250,0.516,0.104,0.021,22,1.9
