StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
G_and_S_frontomargin,1258,962,2461,2.205,0.643,0.148,0.031,23,1.5
G_and_S_occipital_inf,2034,1361,3979,2.448,0.508,0.132,0.024,24,2.1
G_and_S_paracentral,1780,996,3099,2.594,0.591,0.099,0.024,15,1.5
G_and_S_subcentral,1595,1069,3150,2.554,0.494,0.117,0.021,15,1.5
G_and_S_transv_frontopol,687,553,1958,2.486,0.620,0.148,0.036,12,1.0
G_and_S_cingul-Ant,1954,1410,4317,2.871,0.520,0.126,0.024,23,2.1
G_and_S_cingul-Mid-Ant,1245,863,2460,2.760,0.455,0.118,0.020,12,1.1
G_and_S_cingul-Mid-Post,1129,744,2069,2.681,0.478,0.107,0.021,9,1.0
G_cingul-Post-dorsal,494,341,1333,2.940,0.648,0.145,0.035,8,0.7
G_cingul-Post-ventral,313,207,637,2.562,0.692,0.119,0.023,5,0.3
G_cuneus,2357,1508,2935,1.751,0.539,0.122,0.026,26,2.6
G_front_inf-Opercular,1455,980,3881,2.913,0.558,0.128,0.028,21,1.6
G_front_inf-Orbital,521,371,1347,2.760,0.516,0.135,0.025,9,0.5
G_front_inf-Triangul,1208,809,3313,2.998,0.600,0.123,0.024,15,1.2
G_front_middle,4655,3355,11716,2.657,0.593,0.136,0.030,72,5.7
G_front_sup,6946,4820,17425,2.918,0.544,0.128,0.025,82,7.1
G_Ins_lg_and_S_cent_ins,746,514,1603,3.052,0.761,0.132,0.039,11,1.0
G_insular_short,635,424,2016,3.630,0.785,0.117,0.037,7,0.8
G_occipital_middle,2572,1649,5467,2.528,0.545,0.121,0.025,33,2.6
G_occipital_sup,1231,807,2080,2.178,0.522,0.131,0.024,16,1.2
G_oc-temp_lat-fusifor,1775,1198,4273,2.777,0.497,0.127,0.026,27,2.0
G_oc-temp_med-Lingual,3301,2229,4838,1.926,0.665,0.136,0.035,40,4.7
G_oc-temp_med-Parahip,1413,919,3378,2.808,0.714,0.111,0.026,13,1.3
