StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
bankssts,1248,820,1559,2.043,0.469,0.085,0.014,6,0.8
caudalanteriorcingulate,660,439,1135,2.413,0.689,0.128,0.018,12,0.6
caudalmiddlefrontal,2728,1855,4540,2.306,0.479,0.120,0.025,25,2.9
cuneus,2052,1421,2367,1.657,0.394,0.140,0.033,23,3.2
entorhinal,591,407,1587,2.937,0.919,0.122,0.030,5,0.6
fusiform,3518,2549,7836,2.683,0.630,0.136,0.033,43,4.7
inferiorparietal,5619,4030,9908,2.242,0.581,0.129,0.028,65,6.6
inferiortemporal,3984,3072,10067,2.708,0.767,0.146,0.034,68,6.5
isthmuscingulate,1333,874,2407,2.322,0.727,0.121,0.030,16,1.4
lateraloccipital,6350,4234,10156,2.231,0.599,0.144,0.038,84,10.2
lateralorbitofrontal,3026,2059,5569,2.464,0.660,0.140,0.040,47,4.9
lingual,3606,2538,5400,1.989,0.628,0.140,0.038,45,5.6
medialorbitofrontal,2136,1577,3975,2.327,0.666,0.145,0.037,38,3.3
middletemporal,4016,3013,9027,2.433,0.678,0.138,0.030,59,5.5
parahippocampal,844,527,1799,3.064,0.963,0.104,0.026,7,0.8
paracentral,1999,1312,3132,2.218,0.541,0.125,0.032,18,2.7
parsopercularis,2068,1458,3878,2.372,0.465,0.120,0.027,23,2.1
parsorbitalis,682,526,1668,2.467,0.610,0.150,0.035,9,0.9
parstriangularis,1744,1232,3095,2.171,0.546,0.132,0.031,21,2.0
pericalcarine,1606,1158,1194,1.284,0.313,0.165,0.045,26,3.2
postcentral,5115,3414,7421,1.941,0.609,0.111,0.024,48,5.1
posteriorcingulate,1394,940,2191,2.207,0.707,0.119,0.022,15,1.3
precentral,6476,4205,10309,2.279,0.536,0.105,0.022,47,6.1
precuneus,5063,3463,7760,2.150,0.524,0.122,0.029,47,5.8
rostralanteriorcingulate,638,442,1257,2.598,0.592,0.117,0.025,9,0.7
rostralmiddlefrontal,5839,4331,10829,2.170,0.554,0.143,0.038,83,9.3
superiorfrontal,8765,6267,17417,2.439,0.568,0.128,0.029,95,10.8
superiorparietal,6758,4531,10587,2.134,0.536,0.125,0.030,72,7.6
superiortemporal,4944,3442,10254,2.556,0.664,0.112,0.023,48,5.0
supramarginal,4439,3171,8705,2.421,0.644,0.137,0.030,54,5.5
frontalpole,253,232,867,2.711,0.561,0.192,0.058,7,0.4
temporalpole,498,391,1747,3.070,0.919,0.147,0.038,6,0.8
transversetemporal,630,399,981,2.259,0.326,0.118,0.028,6,0.7
insula,2689,1791,5083,2.828,0.855,0.122,0.032,27,3.3
