StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
bankssts,1403,929,2184,2.549,0.419,0.096,0.017,7,1.1
caudalanteriorcingulate,679,447,1084,2.328,0.613,0.134,0.020,10,0.6
caudalmiddlefrontal,2575,1662,4808,2.683,0.475,0.100,0.016,17,1.9
cuneus,1838,1188,2280,1.826,0.412,0.129,0.030,21,2.4
entorhinal,605,389,1726,3.532,0.643,0.087,0.017,2,0.4
fusiform,4007,2687,8848,2.860,0.608,0.119,0.023,45,3.8
inferiorparietal,5708,3984,11507,2.573,0.510,0.127,0.026,66,6.4
inferiortemporal,4285,2980,10146,2.944,0.640,0.123,0.025,49,4.4
isthmuscingulate,1188,775,2041,2.314,0.752,0.111,0.023,12,1.0
lateraloccipital,6003,3876,10344,2.331,0.641,0.132,0.030,72,7.4
lateralorbitofrontal,3298,2356,6798,2.726,0.527,0.131,0.030,43,5.0
lingual,3958,2610,5861,2.110,0.614,0.125,0.028,45,4.7
medialorbitofrontal,2386,1655,4280,2.273,0.648,0.131,0.033,42,3.3
middletemporal,3940,2634,9974,3.007,0.720,0.107,0.019,40,3.0
parahippocampal,977,602,2243,3.029,0.713,0.084,0.015,7,0.6
paracentral,1649,1030,3126,2.694,0.474,0.098,0.017,10,1.1
parsopercularis,2494,1641,4826,2.618,0.431,0.100,0.018,21,1.9
parsorbitalis,914,648,2431,2.846,0.534,0.128,0.026,11,1.0
parstriangularis,1914,1286,3515,2.406,0.430,0.117,0.021,20,1.7
pericalcarine,1814,1259,1735,1.555,0.409,0.135,0.031,19,2.5
postcentral,5463,3491,8906,2.223,0.684,0.098,0.019,45,4.2
posteriorcingulate,1482,983,2653,2.423,0.705,0.118,0.025,17,1.5
precentral,5930,3680,11407,2.809,0.541,0.098,0.018,41,4.5
precuneus,4839,3278,8752,2.506,0.532,0.114,0.022,47,4.4
rostralanteriorcingulate,949,665,2173,2.944,0.596,0.151,0.031,18,1.3
rostralmiddlefrontal,6364,4516,12220,2.451,0.486,0.131,0.028,84,7.3
superiorfrontal,8890,6099,19835,2.915,0.503,0.119,0.021,82,7.9
superiorparietal,8058,5483,14357,2.359,0.470,0.116,0.020,79,6.8
superiortemporal,5391,3499,11636,2.839,0.578,0.091,0.014,38,3.4
supramarginal,5092,3446,10259,2.698,0.549,0.122,0.023,54,5.1
frontalpole,292,230,880,2.681,0.562,0.148,0.034,6,0.5
temporalpole,575,447,2372,3.696,0.581,0.112,0.024,6,0.6
transversetemporal,630,391,1050,2.379,0.486,0.110,0.026,7,0.5
insula,3415,2329,6647,2.954,0.808,0.121,0.033,32,4.3
