StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
caudalanteriorcingulate,790,526,1372,2.321,0.449,0.124,0.015,11,0.6
caudalmiddlefrontal,2420,1561,4275,2.510,0.419,0.100,0.016,16,1.7
cuneus,2809,1853,3804,2.003,0.526,0.133,0.027,33,3.4
entorhinal,463,313,1646,3.593,0.511,0.116,0.029,4,0.5
fusiform,3417,2282,6894,2.722,0.541,0.112,0.022,32,3.0
inferiorparietal,6117,4107,11697,2.599,0.483,0.119,0.023,62,5.8
inferiortemporal,4312,2947,10732,2.954,0.722,0.114,0.023,47,4.2
isthmuscingulate,1181,784,2045,2.384,0.763,0.117,0.025,12,1.2
lateraloccipital,6823,4434,10890,2.222,0.589,0.130,0.028,79,7.7
lateralorbitofrontal,3353,2399,7076,2.631,0.674,0.144,0.038,53,5.1
lingual,4099,2737,5714,1.955,0.539,0.142,0.035,56,6.0
medialorbitofrontal,2059,1464,3742,2.356,0.663,0.144,0.039,39,3.7
middletemporal,4800,3172,10633,2.805,0.564,0.109,0.019,45,3.9
parahippocampal,899,553,1990,2.979,0.824,0.093,0.017,6,0.5
paracentral,1814,1092,3075,2.535,0.552,0.095,0.015,11,1.2
parsopercularis,2059,1404,4010,2.485,0.449,0.113,0.025,22,2.1
parsorbitalis,756,541,1629,2.616,0.467,0.133,0.027,8,0.8
parstriangularis,1694,1218,3198,2.324,0.474,0.130,0.026,20,1.8
pericalcarine,2212,1471,1923,1.475,0.393,0.144,0.035,30,3.1
postcentral,5707,3635,8082,2.040,0.557,0.093,0.016,39,3.8
posteriorcingulate,1283,829,2013,2.262,0.543,0.120,0.025,16,1.3
precentral,5855,3592,10257,2.609,0.544,0.098,0.018,38,4.5
precuneus,5443,3632,9823,2.472,0.490,0.116,0.023,51,5.3
rostralanteriorcingulate,882,601,1800,2.597,0.609,0.138,0.027,13,1.1
rostralmiddlefrontal,3693,2654,6845,2.251,0.503,0.127,0.025,45,3.9
superiorfrontal,9379,6560,19010,2.529,0.521,0.119,0.023,96,9.1
superiorparietal,5658,3703,9583,2.354,0.422,0.113,0.021,52,4.9
superiortemporal,5800,3746,12901,2.853,0.708,0.095,0.017,41,3.9
supramarginal,4304,2943,8652,2.614,0.482,0.120,0.023,42,4.2
transversetemporal,504,294,758,2.398,0.425,0.121,0.028,5,0.6
insula,2543,1755,5389,3.095,0.795,0.117,0.028,25,2.6
