StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
bankssts,1502,1006,2559,2.646,0.352,0.095,0.016,7,1.1
caudalanteriorcingulate,1181,774,1735,1.971,0.697,0.101,0.013,11,0.7
caudalmiddlefrontal,3290,2202,6235,2.554,0.497,0.105,0.018,24,2.6
cuneus,2836,1869,3931,1.912,0.528,0.142,0.032,36,4.0
entorhinal,671,423,2090,3.506,0.736,0.088,0.018,4,0.4
fusiform,5154,3406,11599,2.896,0.645,0.112,0.022,50,4.4
inferiorparietal,9392,6305,16739,2.450,0.514,0.113,0.021,88,8.3
inferiortemporal,5449,3597,9920,2.548,0.600,0.116,0.025,56,5.4
isthmuscingulate,2025,1326,3211,2.077,0.815,0.104,0.024,20,1.7
lateraloccipital,8015,5247,13602,2.238,0.584,0.117,0.023,77,7.7
lateralorbitofrontal,4293,2904,7946,2.539,0.681,0.117,0.028,50,4.6
lingual,5858,3958,9132,2.089,0.714,0.132,0.030,66,7.3
medialorbitofrontal,3392,2334,6004,2.337,0.609,0.120,0.025,41,3.5
middletemporal,6097,4098,13859,2.826,0.616,0.110,0.020,58,4.9
parahippocampal,1118,687,2126,2.609,0.738,0.086,0.017,7,0.6
paracentral,2869,1800,5562,2.684,0.518,0.098,0.016,18,1.9
parsopercularis,2296,1495,4303,2.522,0.406,0.091,0.015,18,1.5
parsorbitalis,1433,994,3174,2.558,0.584,0.139,0.026,20,1.6
parstriangularis,2610,1758,4617,2.413,0.456,0.103,0.017,21,1.8
pericalcarine,2695,1834,2616,1.604,0.478,0.110,0.022,20,2.5
postcentral,7949,5111,12592,2.209,0.617,0.102,0.017,63,5.7
posteriorcingulate,2253,1512,4088,2.343,0.791,0.111,0.020,22,2.0
precentral,8742,5541,15483,2.584,0.595,0.098,0.017,54,6.1
precuneus,7299,4929,13092,2.502,0.544,0.119,0.023,72,7.3
rostralanteriorcingulate,966,698,2009,2.555,0.539,0.130,0.023,16,0.8
rostralmiddlefrontal,10343,7289,18677,2.309,0.482,0.126,0.025,122,10.4
superiorfrontal,11583,7755,24924,2.752,0.598,0.113,0.020,100,9.7
superiorparietal,9545,6280,17265,2.410,0.564,0.119,0.023,91,8.9
superiortemporal,6032,3917,12558,2.871,0.575,0.100,0.017,45,4.5
supramarginal,6974,4686,12949,2.570,0.444,0.116,0.021,72,6.3
frontalpole,558,427,1385,2.614,0.578,0.153,0.032,11,0.9
temporalpole,841,575,3040,3.703,0.555,0.115,0.028,7,0.9
transversetemporal,640,344,978,2.506,0.290,0.093,0.019,5,0.4
insula,3682,2556,6850,2.786,0.828,0.124,0.041,197,5.7
