StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
caudalanteriorcingulate,1273,833,1853,1.980,0.695,0.103,0.012,12,0.7
caudalmiddlefrontal,3476,2316,6519,2.553,0.494,0.106,0.018,26,2.8
cuneus,3527,2354,4930,1.922,0.548,0.137,0.030,42,4.6
entorhinal,643,399,2019,3.543,0.759,0.086,0.018,3,0.4
fusiform,4717,3105,10236,2.849,0.621,0.111,0.022,46,4.0
inferiorparietal,9529,6371,16897,2.448,0.510,0.114,0.022,91,8.7
inferiortemporal,5931,3930,11583,2.625,0.660,0.115,0.025,61,5.8
isthmuscingulate,1974,1300,3158,2.080,0.807,0.104,0.023,19,1.7
lateraloccipital,8124,5328,13918,2.231,0.594,0.117,0.024,77,8.0
lateralorbitofrontal,5324,3709,10078,2.466,0.699,0.135,0.040,235,8.3
lingual,5786,3918,8903,2.076,0.711,0.133,0.030,66,7.3
medialorbitofrontal,2487,1739,4679,2.384,0.688,0.126,0.029,35,2.9
middletemporal,7205,4834,15712,2.788,0.595,0.109,0.019,65,5.7
parahippocampal,1168,722,2193,2.583,0.726,0.087,0.017,8,0.6
paracentral,3062,1917,5917,2.674,0.519,0.097,0.016,20,2.0
parsopercularis,2732,1784,5027,2.536,0.388,0.094,0.017,23,1.9
parsorbitalis,1120,754,2489,2.745,0.503,0.121,0.023,11,1.0
parstriangularis,2506,1684,4348,2.343,0.470,0.106,0.017,20,1.8
pericalcarine,2639,1772,2586,1.632,0.497,0.110,0.022,20,2.5
postcentral,8845,5701,14278,2.250,0.622,0.102,0.017,69,6.4
posteriorcingulate,2403,1613,4348,2.352,0.777,0.111,0.020,23,2.2
precentral,8293,5269,14780,2.582,0.602,0.098,0.018,52,6.0
precuneus,7520,5087,13781,2.514,0.547,0.119,0.023,74,7.6
rostralanteriorcingulate,1461,990,2701,2.481,0.584,0.122,0.021,20,1.2
rostralmiddlefrontal,7534,5279,13373,2.308,0.460,0.126,0.025,89,7.3
superiorfrontal,14916,10180,31128,2.646,0.616,0.115,0.021,139,13.0
superiorparietal,7538,4943,13446,2.418,0.531,0.118,0.022,73,6.9
superiortemporal,7771,5092,16991,2.939,0.612,0.102,0.019,58,6.2
supramarginal,6561,4418,12304,2.571,0.449,0.116,0.021,68,5.8
temporalpole,6,3,1,1.171,0.105,0.264,0.173,0,0.0
transversetemporal,641,341,989,2.524,0.281,0.091,0.019,5,0.4
insula,2871,1954,5683,2.978,0.708,0.105,0.023,21,2.7
