StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
caudalanteriorcingulate,1056,699,1919,2.307,0.690,0.107,0.013,10,0.6
caudalmiddlefrontal,2818,1973,5423,2.455,0.500,0.125,0.024,27,2.8
cuneus,3277,2225,4129,1.868,0.526,0.151,0.037,48,5.2
entorhinal,499,326,1396,3.277,0.871,0.109,0.025,4,0.5
fusiform,4344,2907,9227,2.813,0.669,0.123,0.027,50,4.6
inferiorparietal,6926,4652,13049,2.541,0.516,0.117,0.023,67,6.2
inferiortemporal,5119,3478,11429,2.747,0.759,0.124,0.030,60,6.2
isthmuscingulate,1235,800,2153,2.495,0.640,0.112,0.022,12,1.0
lateraloccipital,8125,5090,11849,2.139,0.615,0.125,0.028,89,9.5
lateralorbitofrontal,3706,2605,7529,2.522,0.746,0.141,0.038,54,5.8
lingual,4975,3380,6816,1.926,0.572,0.134,0.036,58,7.6
medialorbitofrontal,2404,1612,4022,2.137,0.742,0.130,0.039,41,3.7
middletemporal,5683,3826,12248,2.683,0.667,0.105,0.018,54,4.3
parahippocampal,983,613,1677,2.466,0.668,0.087,0.019,8,0.6
paracentral,1986,1221,3588,2.570,0.705,0.106,0.019,13,1.6
parsopercularis,1904,1309,3706,2.493,0.564,0.108,0.020,14,1.7
parsorbitalis,912,628,2011,2.640,0.621,0.117,0.025,9,0.9
parstriangularis,1842,1291,3343,2.150,0.598,0.123,0.027,20,2.0
pericalcarine,2627,1881,2700,1.656,0.575,0.129,0.028,24,3.4
postcentral,6400,4145,9320,2.053,0.631,0.105,0.020,48,5.4
posteriorcingulate,1656,1133,2968,2.377,0.766,0.130,0.027,21,2.0
precentral,6883,4435,12940,2.644,0.629,0.107,0.022,49,6.3
precuneus,5258,3552,9404,2.497,0.530,0.117,0.027,49,5.8
rostralanteriorcingulate,1143,810,2164,2.279,0.816,0.130,0.030,18,1.3
rostralmiddlefrontal,4628,3290,8218,2.108,0.652,0.128,0.029,63,5.6
superiorfrontal,10692,7609,21868,2.477,0.684,0.122,0.025,106,10.9
superiorparietal,6674,4333,10691,2.262,0.535,0.112,0.023,59,6.2
superiortemporal,6612,4384,14338,2.808,0.694,0.106,0.023,55,5.6
supramarginal,4410,3039,8960,2.733,0.561,0.126,0.026,42,5.0
transversetemporal,533,301,756,2.327,0.397,0.122,0.034,5,0.7
insula,2844,1924,5976,3.075,0.729,0.112,0.026,28,2.6
